,,,15296468,1096048,60188,4352801,427401,4780202,28419,1009759,162434,13356747,,
warehouse ID,cleaned SKU,HELPER,PR,WH OS,VM OS,KIT PREPARED,CALC. REFILL,TOTAL FRESH,EXTRA,REMOVE,EXPIRE,SALES,WH CS (calculated),VM CS (calculated)
1,34397,1|34397,7200,0,0,7385,3,7388,3,400,88,6663,215,234
1,34399,1|34399,2640,0,0,2759,0,2759,3,186,24,2345,70,201
1,34411,1|34411,216,0,0,245,0,245,0,34,54,136,5,21
1,34413,1|34413,696,0,0,712,12,724,0,114,20,253,86,337
1,34434,1|34434,17280,0,0,13045,0,13045,0,710,209,11235,4945,891
1,34697,1|34697,5940,0,0,6597,0,6597,3,808,500,4756,154,530
1,34824,1|34824,588,0,0,606,0,606,0,44,357,200,26,5
1,34825,1|34825,600,0,0,416,0,416,1,26,215,138,211,36
1,34826,1|34826,477,0,0,366,0,366,0,34,198,122,145,12
1,34827,1|34827,548,0,0,430,0,430,0,29,224,162,147,15
1,35079,1|35079,12288,0,0,6484,15,6499,1,199,50,5881,5989,368
1,35224,1|35224,2250,0,0,7000,0,7000,5,380,333,5841,-4365,441
1,35316,1|35316,1200,0,0,1103,17,1120,0,67,0,1038,147,15
1,35326,1|35326,7720,0,0,7749,30,7779,3,626,76,5912,570,1162
1,35371,1|35371,23400,0,0,1194,0,1194,0,48,31,915,22254,200
1,35687,1|35687,2250,0,0,1224,0,1224,0,70,113,983,1096,58
1,36036,1|36036,7550,0,0,8633,0,8633,17,1149,35,7054,83,378
1,36038,1|36038,1,0,0,140,0,140,50,190,0,0,101,-100
1,36039,1|36039,1,0,0,115,0,115,0,0,0,0,-114,115
1,36040,1|36040,2,0,0,160,0,160,60,220,0,0,122,-120
1,36041,1|36041,1,0,0,115,0,115,0,0,0,0,-114,115
1,36042,1|36042,1,0,0,320,0,320,20,240,0,0,-59,60
1,36043,1|36043,1,0,0,115,0,115,0,115,0,0,1,0
1,36044,1|36044,1,0,0,280,0,280,30,220,0,0,-29,30
1,36045,1|36045,1,0,0,120,0,120,0,120,0,0,1,0
1,36046,1|36046,1,0,0,0,0,0,0,0,0,0,1,0
1,36047,1|36047,1,0,0,415,0,415,40,240,0,0,-134,135
1,36087,1|36087,6480,0,0,4229,8,4237,0,237,154,3058,2480,788
1,36088,1|36088,14960,0,0,13370,0,13370,7,905,982,8943,2502,2533
1,36148,1|36148,120,0,0,319,0,319,0,12,0,307,-187,0
1,36305,1|36305,2160,0,0,2437,0,2437,0,359,78,1129,82,871
1,36352,1|36352,1024,0,0,1019,0,1019,1,159,149,537,165,173
1,36424,1|36424,720,0,0,713,0,713,2,101,16,400,110,194
1,36425,1|36425,7140,0,0,6910,0,6910,5,276,37,6265,511,327
1,36488,1|36488,7224,0,0,3505,0,3505,1,425,43,2772,4145,264
1,36509,1|36509,9200,0,0,7035,0,7035,3,285,83,6280,2453,384
1,36628,1|36628,7104,0,0,6622,3,6625,12,492,23,5932,983,166
1,36630,1|36630,21840,0,0,3363,6,3369,0,185,16,2647,18656,521
1,36631,1|36631,4500,0,0,4874,0,4874,4,387,75,4072,17,336
1,36632,1|36632,17280,0,0,14030,2,14032,0,318,83,11686,3566,1945
1,36635,1|36635,6300,0,0,6396,0,6396,2,583,610,4664,489,537
1,36636,1|36636,8100,0,0,5271,0,5271,3,310,116,4347,3142,495
1,36637,1|36637,5895,0,0,3570,2,3572,0,270,476,2414,2593,412
1,36638,1|36638,7425,0,0,2593,0,2593,0,192,113,2122,5024,166
1,36639,1|36639,7335,0,0,3719,0,3719,1,256,329,2822,3873,311
1,36640,1|36640,4230,0,0,2821,0,2821,2,242,278,2073,1653,226
1,36641,1|36641,5424,0,0,3549,0,3549,3,201,21,3211,2079,113
1,36642,1|36642,2800,0,0,3340,0,3340,0,198,74,2845,-342,223
1,36757,1|36757,5400,0,0,5757,0,5757,0,477,102,4648,120,530
1,36766,1|36766,9120,0,0,9930,0,9930,2,834,46,8568,26,480
1,36895,1|36895,2000,0,0,0,0,0,0,0,0,0,2000,0
1,36896,1|36896,1000,0,0,0,0,0,0,0,0,0,1000,0
1,36977,1|36977,3600,0,0,9771,0,9771,2,179,10,9380,-5990,200
1,37044,1|37044,2840,0,0,339,0,339,0,53,18,219,2554,49
1,37045,1|37045,5250,0,0,2034,0,2034,0,174,31,1319,3390,510
1,37148,1|37148,57,0,0,7,0,7,0,0,2,5,50,0
1,37149,1|37149,10,0,0,7,0,7,0,0,3,4,3,0
1,37151,1|37151,35,0,0,30,0,30,0,4,19,7,9,0
1,37152,1|37152,51,0,0,51,0,51,0,7,8,36,7,0
1,37273,1|37273,9200,0,0,8589,6,8595,3,672,77,6910,1280,933
1,37311,1|37311,1290,0,0,1181,0,1181,0,174,12,366,283,629
1,37490,1|37490,8640,0,0,3246,0,3246,2,446,8,2444,5842,346
1,37491,1|37491,8784,0,0,6906,0,6906,10,365,44,6366,2253,121
1,37780,1|37780,21,0,0,0,0,0,0,0,0,0,21,0
1,37811,1|37811,1412,0,0,533,0,533,0,60,4,487,939,-18
1,37832,1|37832,36300,0,0,30403,0,30403,4,741,379,25776,6642,3503
1,37935,1|37935,300,0,0,70,0,70,0,0,3,17,230,50
1,37992,1|37992,1375,0,0,1146,0,1146,1,210,783,148,440,4
1,37993,1|37993,1395,0,0,1265,0,1265,1,177,591,485,308,11
1,37994,1|37994,2144,0,0,1933,0,1933,4,276,815,784,491,54
1,37995,1|37995,1261,0,0,1149,0,1149,0,121,402,605,233,21
