warehouse_id,sku_id,wh_cs_actual,vm_cs_actual
17,18886,211,11
17,19054,395,21
17,19069,237,13
17,19071,0,0
17,19102,1115,59
17,19103,1100,58
17,19281,399,21
17,19425,0,0
17,19426,508,27
17,19700,0,1
17,20330,456,24
17,20331,128,7
17,20753,257,14
17,20865,237,13
17,20867,0,0
17,20869,223,12
17,21375,190,10
17,21711,343,18
17,21772,311,16
17,21773,372,20
17,21774,139,7
17,21775,384,20
17,21803,321,17
17,21804,239,13
17,21816,380,20
17,22051,4,0
17,22230,462,24
17,22233,47,0
17,22363,617,33
17,22401,181,10
17,22471,228,12
17,22472,77,4
17,22786,253,13
17,22787,310,16
17,22788,0,5
17,22789,409,22
17,22790,0,0
17,22793,113,6
17,22794,0,0
17,22916,0,0
17,22939,184,10
17,22984,153,8
17,22987,102,5
17,23024,127,7
17,23281,0,0
17,23282,0,0
17,23283,142,8
17,23413,0,5
17,23414,321,17
17,23503,0,5
17,23522,109,6
17,23569,110,6
17,24028,352,19
17,24029,0,2
17,24114,0,0
17,24178,242,13
17,24179,351,19
17,24214,113,6
17,24215,1610,85
17,24216,972,51
17,24379,0,4
17,24558,619,33
17,24633,345,18
17,24634,250,13
17,24635,377,20
17,24636,332,18
17,24637,0,0
17,24638,408,22
17,24703,313,17
17,24829,343,18
17,24830,399,21
17,24833,0,0
17,24853,261,14
17,24854,261,14
17,24859,0,4
17,24872,142,8
17,24873,142,8
17,24874,0,4
17,24978,113,6
17,25348,638,34
17,25428,507,27
17,25439,77,4
17,25468,166,9
17,25487,0,5
17,25519,297,16
17,25520,297,16
17,26220,0,0
17,26314,11,0
17,26315,0,4
17,26670,0,2
17,26671,0,0
17,26672,0,0
17,26782,2,0
17,27062,38,2
17,27195,110,6
17,27196,138,7
17,27197,96,5
17,27316,51,3
17,27483,571,30
17,27649,233,12
17,27684,332,18
17,27685,364,19
17,27687,278,15
17,27721,186,10
17,27755,293,15
17,27838,0,1
17,28107,0,0
17,28108,47,0
17,29204,102,5
17,29556,237,13
17,29561,102,5
17,29562,237,13
17,29738,151,8
17,30080,56,3
17,30200,428,23
17,30821,57,3
17,30828,73,4
17,30882,205,11
17,30883,0,0
17,30884,0,0
17,30885,0,3
17,31311,0,5
17,31312,103,5
17,31321,731,39
17,31655,189,10
17,32096,0,0
17,32097,0,0
17,32098,0,0
17,32144,0,5
17,32183,548,29
17,32251,0,5
17,32897,320,17
17,33251,0,3
17,33353,0,0
17,33496,0,0
17,33497,0,3
22,8595,0,0
22,8603,0,1
22,8628,0,0
22,8629,0,0
22,8641,0,2
22,8642,0,1
22,8656,0,0
22,9812,0,0
22,14496,0,0
22,15503,17,1
22,15876,24,0
22,16981,13,0
22,18175,46,2
22,18402,42,2
22,18404,47,0
22,18453,28,0
22,18454,0,0
22,18456,0,1
22,18588,0,0
22,18589,0,0
22,18635,0,2
22,18739,0,2
22,18740,0,0
22,18909,0,0
22,22702,0,0
22,23798,0,0
22,24290,0,0
22,24676,0,0
22,25213,47,2
22,26358,19,1
22,26360,0,0
22,28626,0,0
22,29679,0,0
22,30148,0,0
22,30645,0,0
22,30647,0,0
22,30649,0,0
22,30651,0,3
22,30664,0,0
22,30666,0,0
22,30680,0,0
22,30681,0,1
22,30682,19,0
22,30683,0,0
22,30684,0,0
22,30685,0,2
22,30686,0,0
22,30687,0,0
22,30712,0,2
22,30817,0,2
22,30818,46,0
22,31198,24,0
43,27089,20,0
43,27090,47,2
43,27091,72,4
43,27092,51,3
43,27093,22,0
43,27094,39,2
43,27095,57,0
43,27096,19,0
43,27097,54,3
43,27098,9,0
43,27099,34,0
43,27100,40,0
43,27101,88,5
43,27102,102,5
43,27103,121,6
43,27104,17,0
43,27105,9,0
43,27106,17,1
43,27107,42,0
43,27108,0,0
43,27109,9,0
43,27110,24,1
43,27111,35,0
43,27112,24,0
43,27113,9,0
43,27114,21,1
43,27115,2,0
43,27116,9,0
43,27117,19,0
43,27118,10,1
43,27119,5,0
43,27120,8,0
43,27122,9,0
43,27123,9,0
43,28389,19,0
43,28390,63,3
43,28436,5,0
43,28437,27,1
43,28438,9,0
43,28439,23,0
43,28440,0,0
43,28441,0,1
43,28442,32,0
43,28444,7,0
43,28445,71,4
43,28446,80,4
43,28450,8,0
43,28452,16,0
43,28453,0,0
43,28460,7,0
43,30164,7,0
43,30332,2,0
43,32020,12,0
43,32026,35,2
43,32065,24,0
43,32073,22,0
43,32074,22,0
43,32083,0,1
43,32490,22,0
43,33659,35,0
43,33660,9,0
43,33661,24,1
43,33663,9,0
43,33664,23,0
43,33716,9,0
43,33782,24,1
43,33785,59,0
43,33787,40,0
43,33789,23,0
43,33794,40,2
1,21521,404,21
1,20845,306,16
1,24953,71,4
1,24954,37,2
1,23634,92,5
1,23648,69,4
1,14768,0,4
1,14771,168,9
1,13008,127,7
1,13164,401,21
1,24430,13,0
1,12795,107,6
1,21105,205,11
1,24192,175,9
1,20113,134,7
1,17951,329,17
1,17952,324,17
1,18755,69,4
1,21390,467,25
1,19700,46,2
1,13956,28,0
1,20785,157,8
1,23332,2,0
1,17172,23,1
1,13787,228,12
1,15595,8,0
1,13147,3,0
1,18091,3,0
1,12677,7,0
1,17401,1,0
1,14160,0,0
1,21396,6,0
1,15712,3,0
1,13252,12,0
1,13584,36,2
1,12318,8,0
1,19238,32,0
2,22540,18,0
2,2585,100,5
2,20128,1,0
2,2987,2,0
2,24194,61,3
2,12152,56,3
2,12151,52,3
2,23505,56,0
2,17152,64,3
2,24776,11,0
2,19719,85,4
2,22691,0,0
2,18939,2,0
2,21673,0,0
2,23645,5,0
2,23279,26,0
2,19139,3,0
2,19483,0,0
2,14760,1,0
2,20829,0,0
2,2946,1,0
2,20833,8,0
3,5633,27,1
3,5316,0,0
3,20225,0,3
3,24197,66,3
3,5881,11,1
3,6048,2,0
3,6049,2,0
4,22991,207,11
4,4272,669,35
4,22990,152,8
4,22525,68,4
4,17210,91,5
4,19720,239,13
4,24195,0,0
4,23062,100,5
4,4148,40,2
4,22521,189,10
4,21572,35,0
4,23812,54,3
4,4522,189,10
4,23524,24,1
4,4495,53,0
4,24064,25,0
4,24177,47,2
4,22469,5,0
4,15721,0,0
4,15852,2,0
4,15854,3,0
4,23214,2,0
4,23215,0,0
4,21655,0,0
4,4497,0,0
5,24196,31,2
5,14733,63,0
5,7411,0,0
5,7354,24,0
5,8259,0,0
5,7592,44,0
5,7593,52,3
5,18576,51,3
5,23711,97,5
5,23968,2,0
5,7193,49,3
5,23973,49,3
5,7808,10,1
5,7589,33,0
5,7590,17,0
5,8122,49,3
5,23824,71,4
5,22538,0,0
5,18978,30,0
5,23896,39,2
5,23895,46,2
5,23990,1,0
5,23992,4,0
5,20514,28,0
5,7278,52,3
5,15122,55,0
5,7276,62,3
5,8275,124,7
5,4763,68,4
5,23989,17,0
5,18577,31,0
5,8309,98,5
5,15842,20,1
5,24218,50,0
5,8024,37,0
5,24223,12,0
5,23539,54,3
5,23972,36,0
5,4431,110,6
5,19322,49,3
5,7800,51,3
5,21700,13,0
5,17066,59,3
5,17182,75,4
6,1635,127,7
6,1833,0,5
6,1963,0,4
6,2018,0,3
6,2508,11,1
6,2510,0,0
6,6262,27,0
6,6265,13,0
6,6281,28,1
6,6319,25,0
6,6322,0,0
6,6324,17,0
6,6379,0,0
6,6420,100,5
6,6442,0,0
6,6449,35,2
6,6455,23,1
6,6459,44,0
6,6462,10,0
6,6490,83,4
6,6507,288,15
6,6604,53,0
6,6705,87,5
6,6800,10,0
6,7002,4,0
6,19490,8,0
6,19831,156,8
6,23887,46,2
8,24182,35,2
8,24169,161,9
8,12140,203,11
8,11464,50,3
8,11997,13,1
8,11124,223,12
8,12124,111,6
8,18621,353,19
8,11439,103,5
8,11173,25,0
8,11299,42,0
8,19492,9,0
8,22946,9,0
8,23315,1,0
8,24554,18,0
8,17538,1,0
8,17466,0,0
8,15569,4,0
8,15637,0,0
8,24951,0,0
8,24743,1,0
8,24952,0,0
8,24744,1,0
8,24741,1,0
8,22952,47,2
8,11182,16,0
8,24416,5,0
8,11345,1,0
9,19615,25,1
9,23790,4,0
9,24272,12,0
9,24271,15,0
9,22685,25,1
9,22684,32,0
9,24970,15,0
9,24969,9,0
9,24967,0,0
9,24968,8,0
9,24971,2,0
9,8504,7,0
15,22686,25,1
15,22687,31,0
15,14572,19,0
15,17679,0,0
15,23366,5,0
15,20485,25,0
15,24433,4,0
16,22239,30,2
16,22241,26,1
16,24340,162,9
16,24341,152,8
16,17155,0,0
16,21187,31,2
16,21469,14,0
16,19717,26,0
17,24170,80,4
17,24200,27,1
17,17055,4,0
17,23416,0,0
17,15625,1,0
17,16864,31,2
17,16778,19,0
17,16863,36,0
17,17358,17,0
17,23415,10,1
17,22061,17,0
17,18190,22,0
17,24979,14,0
17,15896,24,1
17,24631,15,0
17,24630,10,0
17,24632,16,0
17,22986,19,1
17,20448,17,0
17,15443,41,0
17,23822,2,0
17,18759,0,0
17,22573,1,0
17,18597,0,0
17,20470,9,0
17,23022,8,0
17,23570,1,0
17,22559,3,0
17,22537,1,0
17,21617,16,1
17,23571,17,0
17,15897,18,0
17,24112,7,0
17,18817,3,0
17,22983,3,0
17,21616,2,0
17,23025,3,0
17,18596,3,0
17,22791,1,0
17,15298,3,0
17,14820,17,0
17,23023,3,0
22,24667,0,0
22,24673,3,0
22,24672,3,0
22,22707,12,1
22,24292,3,0
22,24670,9,0
22,18455,0,0
22,18791,3,0
22,21010,1,0
22,18634,15,0
22,21824,2,0
22,18407,1,0
22,20789,1,0
22,20792,0,0
22,25080,1,0
22,24291,1,0
22,18314,10,0
22,25049,5,0
22,25051,10,0
22,25052,11,1
22,23675,21,0
22,18738,5,0
22,18737,3,0
22,18736,10,1
13,23019,43,0
13,23829,7,0
13,20343,5,0
13,19461,20,1
13,22093,44,0
13,24683,73,4
13,25079,33,2
13,16144,16,1
13,16755,15,0
13,10400,9,0
13,10028,12,0
13,10583,20,1
13,10191,34,0
13,10814,11,0
13,25059,81,4
13,9961,4,0
13,23959,6,0
13,25055,8,0
13,25056,20,0
13,15056,5,0
13,9962,2,0
13,9893,0,0
13,9903,0,0
13,22480,0,0
13,22854,0,0
13,10168,0,0
13,24239,0,0
13,10756,9,0
13,10139,6,0
13,10244,5,0
13,10164,6,0
13,22989,6,0
13,10243,6,0
13,10242,26,0
13,10233,8,0
13,10084,3,0
13,24957,10,0
13,22482,0,0
13,24958,9,0
13,9964,2,0
13,10314,1,0
13,16691,11,0
13,19290,12,0
13,16748,15,1
13,10133,3,0
13,18504,11,0
13,18871,3,0
13,23196,8,0
13,18924,13,0
13,22083,5,0
13,10399,9,0
13,22133,8,0
13,10401,9,0
13,23554,1,0
13,24903,8,0
13,24896,4,0
13,24898,25,0
13,24895,7,0
13,24904,6,0
13,24894,7,0
13,24899,10,0
13,24897,2,0
1,7,0,0
1,1025,0,0
1,12224,0,0
1,12225,1,0
1,12226,0,0
1,12227,0,0
1,12228,0,0
1,12248,0,0
1,12260,0,0
1,12283,0,0
1,12285,0,0
1,12286,0,0
1,12288,0,0
1,12326,0,0
1,12336,0,0
1,12364,1,0
1,12365,0,0
1,12371,0,0
1,12372,0,0
1,12376,0,0
1,12379,4,0
1,12383,0,0
1,12386,0,0
1,12428,0,0
1,12452,0,0
1,12455,0,0
1,12456,0,0
1,12464,0,0
1,12473,0,0
1,12522,0,0
1,12539,0,0
1,12540,0,0
1,12542,0,0
1,12546,0,0
1,12547,0,0
1,12556,0,0
1,12557,0,0
1,12562,0,0
1,12564,0,0
1,12586,0,0
1,12612,0,0
1,12632,3,0
1,12633,6,0
1,12642,0,0
1,12700,0,0
1,12709,0,0
1,12734,0,0
1,12783,0,0
1,12791,0,0
1,12792,17,1
1,12799,0,0
1,12801,0,0
1,12812,0,0
1,12853,1,0
1,12866,1,0
1,12881,0,0
1,12892,0,0
1,12893,0,0
1,12898,3,0
1,12906,0,0
1,12930,0,0
1,12952,0,0
1,13003,0,0
1,13006,0,0
1,13007,0,0
1,13009,0,0
1,13012,0,0
1,13019,0,0
1,13020,0,0
1,13047,0,0
1,13048,0,0
1,13080,0,0
1,13081,0,0
1,13082,0,0
1,13083,0,0
1,13113,0,0
1,13114,0,0
1,13116,7,0
1,13122,0,0
1,13123,0,0
1,13125,0,0
1,13134,1,0
1,13136,0,0
1,13137,0,0
1,13144,0,0
1,13161,0,0
1,13165,1,0
1,13172,0,0
1,13175,1,0
1,13181,0,0
1,13182,0,0
1,13185,1,0
1,13188,0,0
1,13193,0,0
1,13194,0,0
1,13205,0,0
1,13227,0,0
1,13228,0,0
1,13231,0,0
1,13232,1,0
1,13235,2,0
1,13247,0,0
1,13262,0,0
1,13268,0,0
1,13269,0,0
1,13272,0,0
1,13273,0,0
1,13274,0,0
1,13275,0,0
1,13283,0,0
1,13284,0,0
1,13307,0,0
1,13317,0,0
1,13323,0,0
1,13325,1,0
1,13331,0,0
1,13337,0,0
1,13338,0,0
1,13344,0,0
1,13349,33,0
1,13359,0,0
1,13360,0,0
1,13361,0,0
1,13363,0,0
1,13366,0,0
1,13371,1,0
1,13373,0,0
1,13375,0,0
1,13376,0,0
1,13379,0,0
1,13380,0,0
1,13381,4,0
1,13382,10,0
1,13388,0,0
1,13399,1,0
1,13433,0,0
1,13448,0,0
1,13468,0,0
1,13471,0,0
1,13478,0,0
1,13545,0,0
1,13586,0,0
1,13629,3,0
1,13668,3,0
1,13669,25,0
1,13692,0,0
1,13731,0,0
1,13748,0,0
1,13750,0,0
1,13751,0,0
1,13764,0,0
1,13774,0,0
1,13807,1,0
1,13815,0,0
1,13822,0,0
1,13830,6,0
1,13831,0,0
1,13833,0,0
1,13834,1,0
1,13836,0,0
1,13837,4,0
1,13838,0,0
1,13860,0,0
1,13924,0,0
1,13936,0,0
1,13960,0,0
1,13965,0,0
1,13987,0,0
1,13988,0,0
1,13991,0,0
1,13992,0,0
1,13998,0,0
1,14000,0,0
1,14007,0,0
1,14018,1,0
1,14033,0,0
1,14042,0,0
1,14056,0,0
1,14057,0,0
1,14064,0,0
1,14065,0,0
1,14097,0,0
1,14114,0,0
1,14117,0,0
1,14121,0,0
1,14135,0,0
1,14137,0,0
1,14176,0,0
1,14189,0,0
1,14190,0,0
1,14246,0,0
1,14251,0,0
1,14269,0,0
1,14287,0,0
1,14288,0,0
1,14327,0,0
1,14355,0,0
1,14356,0,0
1,14419,0,0
1,14489,0,0
1,14490,0,0
1,14491,0,0
1,14529,0,0
1,14615,0,0
1,14641,1,0
1,14642,1,0
1,14649,1,0
1,14694,23,0
1,14860,25,0
1,14894,18,1
1,15038,2,0
1,15058,8,0
1,15071,0,0
1,15075,0,0
1,15089,0,0
1,15099,0,0
1,15117,13,0
1,15141,0,0
1,15172,9,0
1,15205,0,0
1,15209,4,0
1,15232,0,0
1,15235,0,0
1,15239,1,0
1,15240,0,0
1,15279,0,0
1,15359,1,0
1,15362,0,0
1,15374,0,0
1,15380,0,0
1,15603,0,0
1,15641,0,0
1,15642,0,0
1,15647,0,0
1,15827,1,0
1,15954,0,0
1,16363,0,0
1,16405,0,0
1,16484,0,0
1,16705,0,0
1,16771,0,0
1,16861,0,0
1,16921,1,0
1,17108,2,0
1,17248,0,0
1,17309,0,0
1,17367,0,0
1,17368,0,0
1,17530,0,0
1,17557,0,0
1,17675,0,0
1,17782,0,0
1,17783,22,0
1,17953,0,0
1,18245,0,0
1,18246,0,0
1,18447,0,0
1,18507,0,0
1,18775,0,0
1,18795,0,0
1,18796,0,0
1,18837,0,0
1,18894,0,0
1,18967,0,0
1,19012,0,0
1,19050,1,0
1,19051,0,0
1,19312,0,0
1,19504,0,0
1,20092,2,0
1,20608,4,0
1,20678,0,0
1,20679,0,0
1,20680,0,0
1,20681,0,0
1,20682,0,0
1,20683,0,0
1,20778,12,1
1,21259,0,0
1,21463,0,0
1,21837,0,0
1,21848,0,0
1,21851,0,0
1,21852,0,0
1,22324,0,0
1,22690,46,2
1,22888,0,0
1,22905,1,0
1,22906,1,0
1,22912,0,0
1,22935,1,0
1,23155,0,0
1,23158,1,0
1,23228,1,0
1,23229,1,0
1,23230,1,0
1,23231,1,0
1,23232,1,0
1,23238,1,0
1,23239,1,0
1,23241,1,0
1,23243,1,0
1,23244,1,0
1,23245,1,0
1,23246,1,0
1,23247,1,0
1,23250,1,0
1,23251,1,0
1,23253,2,0
1,23254,1,0
1,23255,1,0
1,23256,1,0
1,23373,0,0
1,23377,2,0
1,23378,0,0
1,24023,1,0
1,24150,0,0
1,24337,0,0
1,25039,0,0
2,357,0,0
2,358,0,0
2,440,0,0
2,957,0,0
2,1035,0,0
2,1126,0,0
2,1215,0,0
2,1565,0,0
2,1566,0,0
2,1608,0,0
2,1971,0,0
2,1973,0,0
2,2004,0,0
2,2005,0,0
2,2060,0,0
2,2112,0,0
2,2113,0,0
2,2114,0,0
2,2346,0,0
2,2461,0,0
2,2475,0,0
2,2479,0,0
2,2531,0,0
2,2538,0,0
2,2542,0,0
2,2544,0,0
2,2545,0,0
2,2546,0,0
2,2551,0,0
2,2555,0,0
2,2557,0,0
2,2560,0,0
2,2574,0,0
2,2579,0,0
2,2593,0,0
2,2594,0,0
2,2595,0,0
2,2596,0,0
2,2609,0,0
2,2611,0,0
2,2616,0,0
2,2618,0,0
2,2624,0,0
2,2645,0,0
2,2647,0,0
2,2701,0,0
2,2737,0,0
2,2741,0,0
2,2744,0,0
2,2749,0,0
2,2776,0,0
2,2793,1,0
2,2858,0,0
2,2862,0,0
2,2868,0,0
2,2919,0,0
2,2921,0,0
2,2922,0,0
2,2923,0,0
2,2925,0,0
2,2930,0,0
2,2931,1,0
2,2932,0,0
2,2933,1,0
2,2934,0,0
2,2939,0,0
2,2940,0,0
2,2942,0,0
2,2943,0,0
2,2951,0,0
2,2952,0,0
2,2981,0,0
2,2985,0,0
2,2991,3,0
2,2993,1,0
2,2998,0,0
2,2999,2,0
2,3025,0,0
2,3033,0,0
2,3047,0,0
2,3052,1,0
2,3059,2,0
2,3067,0,0
2,3069,0,0
2,3070,0,0
2,3072,0,0
2,3075,0,0
2,3077,0,0
2,3083,0,0
2,3115,0,0
2,3119,0,0
2,3138,0,0
2,3139,0,0
2,3140,0,0
2,3143,0,0
2,3147,0,0
2,3149,0,0
2,3153,0,0
2,3165,0,0
2,3168,0,0
2,3176,0,0
2,3187,0,0
2,3192,0,0
2,3217,0,0
2,3218,0,0
2,3230,0,0
2,3235,0,0
2,3295,0,0
2,3298,0,0
2,3309,0,0
2,3330,0,0
2,3331,0,0
2,3341,0,0
2,3344,0,0
2,3345,0,0
2,3446,0,0
2,3448,0,0
2,3449,0,0
2,3452,0,0
2,3453,0,0
2,3769,0,0
2,3772,0,0
2,3778,0,0
2,3779,0,0
2,3780,0,0
2,3781,0,0
2,3783,0,0
2,3804,0,0
2,3862,0,0
2,3863,0,0
2,3892,0,0
2,4912,1,0
2,4922,2,0
2,4924,0,0
2,4936,0,0
2,4950,0,0
2,4958,0,0
2,4959,0,0
2,6198,0,0
2,6203,0,0
2,6219,0,0
2,6220,0,0
2,7171,1,0
2,8438,0,0
2,8439,0,0
2,8448,0,0
2,8999,0,0
2,10841,0,0
2,10842,0,0
2,10843,0,0
2,10844,0,0
2,12155,0,0
2,12156,0,0
2,12160,0,0
2,12161,0,0
2,12172,0,0
2,12218,0,0
2,12219,0,0
2,12220,0,0
2,12221,1,0
2,12222,3,0
2,12224,0,0
2,14270,0,0
2,14271,0,0
2,14289,0,0
2,14290,0,0
2,14295,0,0
2,14328,0,0
2,14488,0,0
2,14540,0,0
2,14541,0,0
2,14542,0,0
2,14552,0,0
2,14553,0,0
2,14554,0,0
2,14558,0,0
2,14630,0,0
2,14631,0,0
2,14632,0,0
2,14670,0,0
2,14677,0,0
2,14681,0,0
2,14698,13,1
2,14699,0,0
2,14724,0,0
2,14759,0,0
2,14761,1,0
2,14787,0,0
2,14833,0,0
2,14895,0,0
2,14905,0,0
2,15076,0,0
2,15084,0,0
2,15085,0,0
2,15088,0,0
2,15112,0,0
2,15113,0,0
2,15114,0,0
2,15137,0,0
2,15156,0,0
2,15234,0,0
2,15244,0,0
2,15262,0,0
2,15263,0,0
2,15264,0,0
2,15265,0,0
2,15328,0,0
2,15329,0,0
2,15332,0,0
2,15440,1,0
2,15477,0,0
2,15670,0,0
2,15680,0,0
2,15682,0,0
2,15699,0,0
2,15713,0,0
2,15736,0,0
2,15786,0,0
2,16022,0,0
2,16034,0,0
2,16181,1,0
2,16451,0,0
2,16525,0,0
2,16761,0,0
2,16762,1,0
2,17227,0,0
2,17229,0,0
2,17311,0,0
2,17460,0,0
2,17461,0,0
2,17604,0,0
2,17612,50,0
2,17658,0,0
2,17674,0,0
2,18033,0,0
2,18058,0,0
2,18089,0,0
2,18092,0,0
2,18464,0,0
2,18532,0,0
2,18658,0,0
2,18664,1,0
2,18674,0,0
2,18729,0,0
2,18965,0,0
2,18968,0,0
2,19049,0,0
2,19068,0,0
2,19491,0,0
2,19545,0,0
2,19546,0,0
2,19547,0,0
2,19699,0,0
2,19793,0,0
2,20043,0,0
2,20045,0,0
2,20165,0,0
2,20284,0,0
2,20285,0,0
2,20286,0,0
2,20287,0,0
2,20440,0,0
2,20453,0,0
2,20570,0,0
2,20572,0,0
2,20587,0,0
2,20761,0,0
2,20824,0,0
2,20830,10,0
2,20835,0,0
2,20838,0,0
2,20842,0,0
2,20844,0,0
2,20926,0,0
2,21232,0,0
2,21360,0,0
2,21571,0,0
2,21687,11,0
2,22343,1,0
2,22996,0,0
2,23387,1,0
2,23390,0,0
2,23904,0,0
2,24159,13,0
2,24555,0,0
3,467,0,0
3,534,0,0
3,1026,0,0
3,1027,0,0
3,2054,0,0
3,5037,0,0
3,5038,0,0
3,5041,0,0
3,5098,0,0
3,5149,0,0
3,5160,0,0
3,5169,0,0
3,5184,0,0
3,5223,0,0
3,5260,0,0
3,5281,0,0
3,5383,0,0
3,5403,0,0
3,5447,0,0
3,5479,0,0
3,5510,0,0
3,5511,0,0
3,5577,0,0
3,5624,0,0
3,5626,0,0
3,5659,0,0
3,5666,0,0
3,5668,0,0
3,5674,0,0
3,5699,0,0
3,5754,0,0
3,5756,0,0
3,5775,0,0
3,5798,0,0
3,5800,0,0
3,6050,0,0
3,6081,0,0
3,6091,0,0
3,6162,0,0
3,6197,0,0
3,8436,0,0
3,12137,0,0
3,12138,0,0
3,12139,0,0
3,13007,0,0
3,13008,1,0
3,14837,0,0
3,14856,0,0
3,14857,0,0
3,15241,3,0
3,15242,0,0
3,15243,0,0
3,15486,0,0
3,15648,0,0
3,16257,0,0
3,17752,0,0
3,18369,0,0
3,18370,0,0
3,22373,0,0
3,22375,0,0
3,22934,1,0
3,23956,2,0
4,539,0,0
4,1572,0,0
4,2131,0,0
4,2549,0,0
4,3864,0,0
4,3905,0,0
4,3910,0,0
4,3916,0,0
4,3946,0,0
4,3949,0,0
4,3951,0,0
4,3952,0,0
4,3964,0,0
4,3968,0,0
4,3969,0,0
4,4023,0,0
4,4045,0,0
4,4079,0,0
4,4102,0,0
4,4122,0,0
4,4143,0,0
4,4157,0,0
4,4179,0,0
4,4180,0,0
4,4216,0,0
4,4295,0,0
4,4300,1,0
4,4322,0,0
4,4328,0,0
4,4335,0,0
4,4388,0,0
4,4420,0,0
4,4421,0,0
4,4422,0,0
4,4432,0,0
4,4433,0,0
4,4437,1,0
4,4441,0,0
4,4456,0,0
4,4463,0,0
4,4496,3,0
4,4498,0,0
4,4527,0,0
4,4528,0,0
4,4545,0,0
4,4546,0,0
4,4559,0,0
4,4562,0,0
4,4563,0,0
4,4610,0,0
4,4628,0,0
4,4654,0,0
4,4655,0,0
4,4673,0,0
4,4675,0,0
4,4691,0,0
4,4692,0,0
4,4700,1,0
4,4701,0,0
4,4710,0,0
4,4767,0,0
4,7479,0,0
4,9846,0,0
4,9847,0,0
4,9848,0,0
4,9849,0,0
4,10838,0,0
4,12183,0,0
4,14194,0,0
4,14195,0,0
4,14197,0,0
4,14198,0,0
4,14200,0,0
4,14201,0,0
4,14242,0,0
4,14279,0,0
4,14280,0,0
4,14281,0,0
4,14282,0,0
4,14284,0,0
4,14309,0,0
4,14310,0,0
4,14323,0,0
4,14324,0,0
4,14328,0,0
4,14352,0,0
4,14353,0,0
4,14420,0,0
4,14530,0,0
4,14531,0,0
4,14532,0,0
4,14586,0,0
4,14587,0,0
4,14589,0,0
4,14590,0,0
4,14725,1,0
4,14733,0,0
4,14799,0,0
4,14817,0,0
4,14818,0,0
4,14871,0,0
4,14873,0,0
4,14884,0,0
4,15064,0,0
4,15065,0,0
4,15066,0,0
4,15067,0,0
4,15090,0,0
4,15161,0,0
4,15165,0,0
4,15319,0,0
4,15542,0,0
4,15543,0,0
4,15629,8,0
4,15630,0,0
4,15692,4,0
4,15725,0,0
4,15726,0,0
4,15835,15,0
4,15853,0,0
4,16074,0,0
4,16337,0,0
4,16341,0,0
4,16486,0,0
4,16687,0,0
4,16858,4,0
4,16859,0,0
4,16860,0,0
4,17066,0,0
4,17206,0,0
4,17209,2,0
4,17308,0,0
4,17323,0,0
4,17536,0,0
4,17537,0,0
4,17556,0,0
4,17605,0,0
4,18035,0,0
4,18094,0,0
4,18234,0,0
4,18257,1,0
4,18258,0,0
4,18319,0,0
4,18340,0,0
4,18416,1,0
4,18478,0,0
4,18560,0,0
4,18575,0,0
4,18579,0,0
4,18770,0,0
4,19321,0,0
4,19698,0,0
4,20101,0,0
4,20625,1,0
4,20652,0,0
4,20894,2,0
4,21486,0,0
4,21696,4,0
4,21795,0,0
4,21881,13,1
4,22393,0,0
4,22468,0,0
4,22701,0,0
4,23317,1,0
4,23523,6,0
4,23987,0,0
4,24176,20,0
5,312,0,0
5,539,0,0
5,980,0,0
5,1572,0,0
5,2131,0,0
5,2336,0,0
5,3916,0,0
5,3917,5,0
5,3918,1,0
5,3919,1,0
5,3949,0,0
5,3950,0,0
5,3951,0,0
5,3964,0,0
5,3968,0,0
5,3969,0,0
5,3980,1,0
5,4012,0,0
5,4061,10,0
5,4062,0,0
5,4073,0,0
5,4102,0,0
5,4122,0,0
5,4143,8,0
5,4164,0,0
5,4180,0,0
5,4202,0,0
5,4216,0,0
5,4272,1,0
5,4300,0,0
5,4309,1,0
5,4329,1,0
5,4335,19,1
5,4368,0,0
5,4388,0,0
5,4400,1,0
5,4421,0,0
5,4426,0,0
5,4430,0,0
5,4437,0,0
5,4456,0,0
5,4463,0,0
5,4472,1,0
5,4495,0,0
5,4496,1,0
5,4498,1,0
5,4522,6,0
5,4527,0,0
5,4528,0,0
5,4545,0,0
5,4546,0,0
5,4554,0,0
5,4561,6,0
5,4563,0,0
5,4570,0,0
5,4571,0,0
5,4609,1,0
5,4610,0,0
5,4612,0,0
5,4626,11,0
5,4627,0,0
5,4655,0,0
5,4687,2,0
5,7196,0,0
5,7201,0,0
5,7217,0,0
5,7221,0,0
5,7232,3,0
5,7234,0,0
5,7277,2,0
5,7279,1,0
5,7297,2,0
5,7331,3,0
5,7332,1,0
5,7333,1,0
5,7336,6,0
5,7345,1,0
5,7359,0,0
5,7373,0,0
5,7412,1,0
5,7431,0,0
5,7432,0,0
5,7434,0,0
5,7436,0,0
5,7453,0,0
5,7469,1,0
5,7489,20,0
5,7490,4,0
5,7496,0,0
5,7535,0,0
5,7542,0,0
5,7581,0,0
5,7604,0,0
5,7605,0,0
5,7721,2,0
5,7748,2,0
5,7782,31,2
5,7799,2,0
5,8028,11,0
5,8052,0,0
5,8174,1,0
5,8191,0,0
5,8240,1,0
5,8241,0,0
5,8310,1,0
5,8334,1,0
5,8340,0,0
5,8346,9,0
5,8432,1,0
5,8441,0,0
5,9847,0,0
5,9848,0,0
5,9849,0,0
5,10838,0,0
5,12183,0,0
5,12223,0,0
