warehouse_id,vending_machine_id,sku_group_id,calc_direct_refill
6,654,6507,205
6,649,14963,360
6,2190,34752,75
6,4878,32117,94
6,4275,34752,23
6,4614,14962,33
6,4878,30445,43
6,4614,14920,155
6,570,15024,149
6,609,6319,281
6,579,7150,90
6,609,2258,69
6,630,14970,165
6,942,14967,67
6,609,34757,82
6,645,14963,313
6,609,33204,7
6,627,36437,61
6,654,15023,164
6,650,33852,232
6,609,1890,76
6,620,34753,12
6,654,6278,5
6,639,30446,148
6,640,7091,31
6,579,2097,89
6,651,2258,51
6,650,14533,45
6,649,6459,33
6,630,23098,120
6,2547,17976,88
6,617,2053,11
6,4620,1591,5
6,568,6319,27
6,640,6433,7
6,594,6319,79
6,614,2258,13
6,4621,17976,189
6,1477,2258,16
6,665,36437,118
6,632,22244,11
6,628,14970,25
6,4878,34753,117
6,608,30445,106
6,603,14823,10
6,1628,34757,81
6,2168,6319,228
6,4088,6265,36
6,879,30445,23
6,588,1591,3
6,641,6686,9
6,593,14924,11
6,640,38621,15
6,1447,14966,43
6,582,2018,116
66,1319,3965,0
6,2168,2511,264
6,581,15394,178
6,2550,1703,129
6,632,23137,180
6,652,14959,177
6,594,7150,166
6,2244,1843,42
6,588,1890,72
6,637,34758,35
5,4232,28284,0
6,642,6613,55
6,989,38623,12
6,1892,6686,12
6,595,14922,65
6,2543,15658,61
6,637,6265,68
6,634,1843,25
4,4747,38139,0
8,5398,11427,0
6,942,15658,37
6,633,14821,13
6,2190,40610,16
6,653,6423,58
6,5207,38622,28
6,5481,6423,33
6,635,17976,260
13,5165,37839,0
6,2541,2018,47
6,642,6331,39
6,5419,6537,206
6,5419,40223,108
6,5550,39891,3
6,617,14964,140
6,4614,35920,111
6,608,36563,9
6,611,7165,135
2,5335,40485,0
6,596,2097,30
6,568,6999,15
6,649,15393,182
9,857,8627,0
9,2787,8626,0
15,2621,25098,0
6,5481,38998,6
6,1815,1703,84
6,1815,6537,43
6,611,35919,25
6,2942,17976,98
6,611,6601,34
6,616,30446,110
3,3017,24879,0
13,826,26462,0
6,671,19569,8
6,5479,23097,35
8,3350,11427,0
6,641,14967,61
6,669,40223,28
3,2095,36497,0
13,3863,41093,0
6,573,1636,45
3,4260,18368,0
6,4540,14822,7
6,599,1843,229
13,2537,10041,0
6,637,6512,82
13,4584,9852,0
9,1157,33998,0
13,5287,10707,13
6,2168,40782,30
6,4000,6537,14
6,4878,38622,14
6,581,6309,34
6,2942,6462,6
16,5552,27691,0
6,667,6613,211
6,4273,33851,15
6,652,15393,274
13,826,9962,0
6,5482,6462,12
6,588,1843,44
6,604,1591,13
6,597,14964,330
6,611,6319,110
6,4540,14922,30
6,570,14922,133
6,599,30447,152
6,571,39891,4
6,4878,34758,6
13,5435,10529,0
4,2282,36419,0
6,5483,6551,19
6,582,1707,47
6,641,6999,29
6,2243,6427,128
6,663,6309,97
6,3184,1843,4
6,2550,17976,501
6,879,14966,60
5,5913,27709,0
6,1814,17976,409
4,2646,30188,0
6,2545,1636,24
4,4953,41424,0
6,652,43283,53
15,2607,40229,4
2,5389,41334,0
6,631,33853,32
4,3457,40707,0
6,599,15395,210
13,2710,18883,0
2,5340,31449,0
6,599,23099,129
6,617,42172,5
8,5398,40110,0
6,2168,19569,51
16,5552,15937,0
6,5481,23138,97
2,4909,21359,0
6,2545,32052,18
8,4682,42261,0
6,2168,7150,199
3,4547,41242,0
6,5481,42172,9
6,595,15395,99
6,674,2053,27
6,4538,2018,63
6,944,42172,16
6,588,6507,8
6,586,34754,7
9,3036,40316,0
6,616,15023,232
3,5406,18367,0
6,644,24054,6
6,2242,1846,21
6,626,43281,9
6,579,15024,63
6,582,7150,97
6,624,19644,16
3,2095,37780,0
4,3540,22080,0
8,5929,37285,0
4,3935,4315,0
6,2242,6999,112
6,2550,2511,141
6,2550,2053,65
13,4119,29651,0
6,594,14925,81
1,6216,38244,8
6,635,42769,55
6,618,6519,23
6,942,15023,221
6,628,40223,12
13,4046,29884,17
15,1740,41923,0
6,626,14823,21
15,4765,41300,15
5,4027,28975,0
6,667,6265,89
6,5483,6512,51
1,5473,41842,0
66,1806,39973,0
6,595,6507,36
6,649,6512,100
6,673,6537,12
6,1892,6452,7
6,2545,7165,24
16,5037,18279,0
6,645,14991,94
6,583,20061,29
8,527,11068,0
6,626,14920,304
6,652,34758,41
8,5088,11427,0
22,1797,43432,44
2,4019,4967,1
8,5536,35734,0
6,573,38623,25
1,2009,582,0
2,5885,36373,0
6,1628,38621,70
6,5206,2018,27
15,3208,30891,14
17,5400,44017,0
6,626,36437,51
66,4745,36797,0
13,4950,29884,4
5,2213,30187,0
6,617,30447,39
6,4272,38621,17
6,616,6309,87
8,527,25517,0
4,417,40442,0
6,944,2053,65
6,2551,32117,15
13,3496,10707,0
6,628,6309,32
16,1337,31938,0
6,663,41085,163
6,2168,14925,159
6,2190,24839,26
15,4765,28459,8
6,565,14968,33
6,565,14922,80
6,4614,23133,98
5,5272,40895,0
6,647,6459,107
66,5795,36875,0
6,581,6537,17
6,1938,1843,85
6,4878,38621,75
6,582,14925,79
6,4878,1843,142
6,645,40779,15
66,4852,41812,0
3,1463,36096,0
6,4538,38621,7
17,4696,40353,0
13,4135,10733,38
6,645,1591,6
6,649,2216,36
13,2369,41816,0
9,2788,40319,0
6,582,7095,4
6,618,33204,9
6,637,6309,36
5,4363,42672,0
6,616,6999,32
6,640,6323,9
6,576,6459,16
6,611,6512,180
6,581,40777,17
6,5481,7165,33
8,4490,11523,0
6,599,41395,18
6,607,40781,67
4,2282,40440,0
4,5014,4627,0
8,5428,11427,0
66,4859,42145,0
6,5479,6573,18
8,5851,11427,0
6,942,43283,37
13,5164,29657,0
6,635,12171,31
6,649,24820,26
6,4088,23098,93
6,576,1712,22
6,4001,33204,7
4,5767,30188,7
6,644,33851,34
6,644,17976,68
6,5479,6462,48
5,5913,32349,0
5,5710,41809,0
8,5490,40110,0
6,595,42787,5
6,618,43286,48
1,5846,30820,0
13,5519,32178,0
6,616,43283,36
2,1841,42958,0
6,5418,17976,291
6,626,1839,14
6,5419,1712,35
6,595,15024,123
6,597,14961,73
9,1156,34083,0
5,4494,8310,0
17,3334,37836,0
5,5241,7593,0
2,67,27702,0
6,4088,6512,43
13,4134,29884,30
6,646,43283,29
6,669,6459,118
8,2425,40974,0
8,2425,11523,0
6,4000,1890,31
2,4051,33001,0
66,4859,37025,0
13,6017,10373,0
6,652,6309,31
6,644,6687,11
8,5575,23265,0
6,597,6303,1
6,609,14990,110
6,609,2018,126
6,611,15168,4
6,628,22244,4
6,576,1846,3
6,577,6324,14
6,635,14823,121
6,616,14959,139
6,639,14822,114
6,665,14822,42
6,598,14821,63
6,600,14964,17
6,2168,6507,131
6,2549,32629,8
6,665,19644,21
6,669,33853,53
6,2190,14506,225
6,4088,22244,4
8,3249,11427,14
6,668,1914,1
6,642,6459,72
6,577,14964,77
6,568,32052,9
6,609,23135,94
6,613,14966,71
6,653,22245,9
6,649,14959,76
6,594,23139,132
6,604,34346,8
6,639,14823,74
6,616,17109,39
6,641,24820,72
6,651,2013,35
6,651,32117,26
6,663,6507,252
6,608,14506,39
6,629,22245,22
6,4005,14507,3
6,605,6705,1
6,652,6613,104
6,1477,34754,8
6,622,14989,44
6,609,33851,191
6,669,22242,19
6,570,32054,12
6,613,32054,19
6,633,34754,39
6,642,34752,15
6,568,14821,6
6,626,20059,82
6,630,17112,55
6,616,23097,125
6,2545,2093,22
6,605,17976,21
6,640,14506,68
6,602,23099,49
6,626,33204,16
6,1478,2053,35
6,4540,34757,10
6,599,22242,24
16,3313,19709,4
6,630,30445,117
6,609,6423,75
6,1892,6423,32
6,623,1890,23
6,2547,22244,3
6,586,30447,32
6,2541,14506,46
6,2541,35375,19
6,609,7165,171
6,4275,22244,13
6,2168,1890,345
6,663,6423,199
6,1892,17976,217
6,2245,1636,64
6,2245,32117,64
6,651,35329,40
16,3313,31940,3
6,568,6452,6
6,2550,32117,37
6,626,35374,8
6,653,17976,222
6,613,21465,7
6,649,7165,24
6,628,14912,10
6,620,22242,15
6,1939,24819,24
6,941,7165,6
6,579,33851,24
6,651,33851,22
6,665,21466,23
6,597,25602,7
6,942,30443,35
6,948,6985,23
6,4001,1645,20
6,568,32117,11
6,2242,32117,117
6,2190,33852,149
6,654,34755,9
6,609,35921,78
6,669,6999,67
6,652,34755,16
6,576,34757,10
6,616,6459,105
6,4275,21465,32
6,1628,22242,15
6,616,33854,27
6,616,14926,88
6,989,7091,19
6,4878,14962,26
6,949,34752,11
6,599,2258,40
6,652,15023,370
6,989,34752,26
6,639,7150,72
6,603,15658,22
6,4273,6427,12
6,2551,34753,73
6,2549,14821,30
6,606,14963,147
6,654,23097,143
6,599,33854,52
6,614,1890,37
6,593,30442,2
6,4878,1707,41
6,608,34754,21
6,577,17976,19
6,989,36437,27
6,1476,15658,48
6,609,7144,60
6,4088,15006,25
6,588,30447,89
6,1814,15658,173
6,4003,38622,12
6,674,1707,86
6,626,17976,264
6,1078,19644,11
6,4274,6620,16
6,649,15023,233
6,594,2216,34
6,632,24819,8
13,4046,9934,8
6,581,15006,42
5,873,34364,4
6,576,1843,62
6,4004,2013,24
6,600,14822,7
6,571,14961,58
6,588,14990,121
6,5481,2018,10
6,634,32054,31
6,576,34758,34
6,604,1703,2
16,4444,16383,0
6,2243,6319,37
8,5495,36498,0
6,642,6512,93
6,2243,7091,15
6,635,36437,282
6,880,17976,34
1,5526,13060,0
6,603,34752,40
6,593,14823,11
6,945,34757,1
4,417,38999,0
6,664,1591,0
9,2026,40436,0
6,565,23139,36
6,606,6423,30
6,4000,2511,178
9,2790,8670,0
6,4849,6281,5
6,639,7144,22
6,5481,6265,86
6,582,6537,7
6,579,38621,67
6,634,1707,4
6,646,15023,170
6,674,19644,12
6,645,19569,29
6,4620,1967,0
4,3855,38139,0
6,1628,2018,224
6,5206,1591,4
6,5716,6322,0
6,595,34758,12
6,610,14968,24
16,3312,19710,1
6,587,6459,28
6,636,15658,2
6,650,6246,109
8,1139,35393,0
6,5483,6309,18
66,1807,40822,0
6,599,2141,23
15,4764,14213,0
6,1628,30447,80
6,2190,6280,32
6,641,39891,24
13,826,9852,24
5,5060,7365,0
5,5241,24739,0
4,2925,30188,0
6,2245,1703,72
6,2545,1839,24
16,5552,30185,0
6,641,14963,160
13,826,9921,3
9,1160,8627,0
4,2282,4218,0
6,5483,14963,120
6,606,6999,48
6,626,32052,23
6,645,14919,114
4,4804,31649,0
6,4088,40778,13
6,1938,2216,27
1,5804,35326,0
6,645,24820,20
6,1477,14533,3
6,2551,19644,13
6,652,6322,33
6,571,19569,5
6,649,35375,15
6,2551,1703,86
15,3210,37983,0
6,5481,6319,42
6,652,14533,31
6,619,1707,29
9,2026,40316,0
6,2245,1839,12
6,5483,6324,14
6,589,17976,26
6,1628,14533,55
6,4621,2511,31
5,5726,41140,0
6,582,33851,26
6,949,24820,24
16,2463,39281,0
2,88,4967,0
9,857,41043,0
6,644,19644,17
3,4547,26044,0
8,2717,23265,0
6,632,6459,63
6,2245,2053,21
6,653,1591,6
1,5976,37273,0
6,4849,6512,72
13,5071,29884,2
6,2168,15620,55
6,4000,42787,11
6,618,4974,16
4,5863,41427,0
15,4760,18815,0
15,1273,14568,0
6,640,15023,107
9,2057,31553,0
6,2242,1703,37
6,5481,36437,29
6,642,6309,16
6,2242,7165,126
15,2621,18471,3
15,1607,20325,0
6,633,42787,4
4,4286,37036,0
8,5494,10977,0
3,3516,4,0
6,4540,43288,18
13,4044,40692,0
6,569,6322,3
6,3719,45565,6
6,945,36437,6
8,3128,44116,0
6,5481,1707,15
4,5960,4457,0
4,5966,14532,0
8,4637,40974,0
1,5976,13060,0
6,571,14533,16
2,1841,23965,0
6,673,6482,0
6,594,14822,6
6,639,17976,315
3,5744,43626,0
8,3298,36503,0
6,651,19569,17
6,671,38623,11
6,4621,2097,33
6,565,38621,6
4,5013,43970,0
6,1477,33853,27
13,3433,9964,0
6,652,35375,33
6,5206,6613,3
9,2792,8646,0
2,6082,21358,8
6,2545,14823,31
13,4046,18880,36
66,2431,39983,0
13,4048,37829,21
13,3496,43753,0
6,632,14333,7
6,565,6265,48
66,2819,36942,0
6,627,6246,26
9,2792,8619,0
6,5483,15393,70
1,5571,13060,0
13,5244,10392,0
6,633,24820,15
6,626,23137,236
6,611,2053,53
6,583,14964,109
6,579,33853,54
9,3041,40425,0
6,577,4974,1
66,1633,37369,0
5,1338,8042,0
6,635,6324,113
6,5479,6423,40
66,2694,36793,0
4,3330,40438,0
6,626,1636,89
6,4849,6309,5
6,4270,19569,8
15,3180,18471,0
6,5482,41393,15
6,5483,6459,49
13,2859,10202,0
3,5227,37837,0
3,1332,17972,0
13,5165,10373,15
3,2095,40389,0
8,5289,11253,0
66,1634,37369,0
8,1823,40972,0
6,597,14922,64
6,5481,14821,18
6,675,32052,13
15,4763,41045,12
6,1815,1712,31
5,5509,30187,0
13,5081,10732,0
6,5418,38621,95
6,4270,6512,42
6,1938,1712,6
2,1222,38995,0
6,611,6573,54
6,948,36437,79
6,5479,6601,71
6,611,14991,42
6,460,6319,41
6,645,14926,57
4,5252,36653,0
8,5397,40110,0
15,1739,44584,0
13,4950,18880,8
6,665,1712,30
4,2649,4621,0
1,5800,39815,0
17,2841,37836,0
6,4270,40223,7
17,2842,41067,0
6,5419,45221,12
6,948,6555,11
5,5082,37830,0
8,3333,36301,0
15,3208,28455,10
2,6082,43661,8
8,5604,44604,0
6,606,6322,13
9,858,36762,0
5,5710,36347,0
8,2424,11253,0
15,2609,25140,0
6,5479,6319,28
6,673,6512,22
6,670,6512,0
3,2598,37779,0
13,3965,16495,0
6,5481,6304,12
6,880,6613,3
1,2012,34351,0
8,3347,10977,0
6,599,14968,149
6,570,1846,2
6,571,20061,24
6,588,30444,70
6,616,6379,27
6,665,6324,38
6,588,2013,45
6,2190,24820,111
6,648,6693,24
6,944,14821,21
6,3719,19472,20
6,641,22242,9
6,623,20061,8
6,618,7146,10
6,635,14822,96
6,650,6507,300
6,597,34752,3
6,673,32052,31
6,574,17110,3
6,638,24960,12
6,588,21465,12
6,616,14506,37
6,597,15007,2
6,2242,34752,65
6,629,6507,50
6,588,14961,87
6,2549,14507,14
6,596,33851,21
6,638,32053,7
6,624,17976,117
6,946,14910,10
6,568,19472,12
6,582,15024,193
6,573,24960,5
6,611,14910,13
16,3313,21807,10
6,631,14963,156
6,4270,34754,24
6,651,19472,43
6,4275,35329,6
6,601,35328,5
6,609,35374,26
6,670,22242,6
6,2245,1713,40
6,4272,33852,63
6,606,17976,277
6,654,14910,46
6,599,1713,20
6,4000,33854,6
6,635,32052,79
6,2244,1841,13
6,609,35329,18
6,1476,34752,31
6,640,14823,75
6,638,6423,47
6,579,1636,52
6,654,14506,41
6,651,7165,85
6,945,35636,3
6,640,34752,27
6,626,14962,135
6,579,23139,7
6,589,6620,8
6,611,6462,60
6,583,6321,6
6,633,2258,25
6,666,17976,18
6,627,6507,134
6,665,7150,22
6,573,1703,34
6,644,21465,37
6,669,34758,54
6,651,34753,20
6,638,17976,153
6,4614,14533,3
6,2549,7091,10
6,2546,17976,45
6,640,7165,93
6,4004,1703,61
15,1740,19005,18
6,603,32053,4
6,595,14533,10
6,626,6266,19
6,651,7150,54
6,582,14533,2
6,4000,1703,61
6,4621,7165,4
6,579,33852,15
6,606,7150,52
6,2543,34752,18
6,668,2258,44
6,581,30445,134
6,598,17976,137
6,4274,7151,5
6,621,14964,308
6,608,2216,8
17,1913,19102,0
6,598,2097,35
6,2243,6321,44
6,601,15393,88
6,4004,34753,4
6,4878,6265,55
6,665,1591,37
13,4048,26462,19
6,2550,14823,78
8,5395,11420,0
6,645,34754,20
6,641,2258,14
6,641,6319,64
4,4723,36508,0
8,1248,23265,0
6,2245,33204,3
4,5020,4141,1
5,873,22229,3
2,5335,40480,0
6,569,7095,18
6,611,14823,48
3,2598,26044,0
8,1709,37697,0
8,4821,21490,0
6,592,6319,10
6,2942,19644,10
6,595,14925,25
6,637,34752,25
66,4985,36787,0
6,674,6265,0
6,665,6278,21
6,2543,6583,2
8,2425,40972,0
6,651,17976,328
6,5479,19569,52
6,652,23097,221
8,5399,11427,0
6,622,15021,57
6,5419,24819,69
6,5419,14823,113
8,1248,35334,0
6,627,6423,78
13,3597,9934,0
2,5446,31457,0
6,607,40782,26
6,628,6322,33
6,663,36437,107
6,5418,2018,22
9,2791,18001,0
1,4209,26060,0
13,4048,39737,7
3,2860,36096,0
4,3545,40659,0
4,4953,37275,0
4,4758,16587,0
6,663,19644,26
5,4363,22081,0
15,2607,41595,5
3,1490,17972,0
15,3871,25593,0
6,5419,38622,10
6,663,6265,190
6,5419,24820,101
1,5835,13060,0
6,5483,14959,43
2,5373,31449,0
6,648,19569,44
17,5857,36505,0
6,4003,1591,4
6,587,15021,92
9,858,40319,0
8,2425,10977,0
6,5481,6613,117
8,5157,40084,0
15,3180,14263,0
13,4048,9852,15
8,3997,24118,0
6,4274,6423,49
6,3719,45157,8
15,1739,43091,0
6,4849,40224,30
6,944,43977,19
6,635,6423,161
6,663,42769,54
8,4457,11021,0
5,3700,29708,0
6,598,14962,4
2,4025,39746,0
6,4272,34758,46
15,2621,20031,0
6,594,2053,47
17,6003,16549,6
6,616,43284,29
5,1306,28346,0
6,5481,23097,74
6,2550,1709,19
3,3995,39741,0
9,1157,8657,0
6,1477,15023,57
6,633,7165,26
6,948,2053,75
15,1280,39429,0
6,582,19644,24
6,2550,32052,56
1,5453,40662,0
6,5481,42770,4
6,650,36437,308
15,4763,25098,9
6,5206,38621,3
17,4552,19426,0
6,5481,43284,90
5,5084,41808,0
13,5164,10041,0
8,5397,44604,0
8,1699,38990,0
13,4584,42987,0
4,4059,41825,0
15,1274,15604,0
6,5419,40224,105
5,5084,42749,0
66,4989,37054,0
13,3597,9962,0
4,5222,36653,0
1,2011,12327,0
6,571,35921,39
6,5206,6423,20
13,3863,9959,0
4,4784,23393,0
6,4878,40777,8
6,4274,19569,21
6,645,15393,118
16,5552,23407,0
8,2780,16347,0
6,620,7144,10
6,634,1591,54
6,594,19644,18
3,5323,30189,0
2,1720,40508,0
6,4621,6331,0
6,614,6319,5
9,851,36762,0
6,4970,40223,3
6,633,19569,6
6,580,35921,32
6,634,1839,1
15,2607,41300,4
15,2607,14569,8
4,2889,40707,0
6,641,6512,97
13,826,16472,4
4,1113,30188,0
5,5084,40443,0
6,606,30446,61
6,633,6423,56
15,2614,15632,0
8,5394,42261,0
6,652,30443,48
1,5439,41961,0
13,3640,29651,0
3,1263,37276,0
6,599,6537,29
6,580,43287,23
66,1634,37577,0
2,992,34698,0
17,5131,30200,0
15,2609,39429,24
9,2787,41774,0
6,947,17976,29
15,1274,38085,0
8,5427,11427,0
9,1158,8627,0
6,2168,6393,8
13,4045,9920,23
6,627,6322,42
6,667,42771,39
5,4646,30187,0
5,5710,42748,0
15,4765,14213,0
6,5719,17976,20
6,644,43977,12
6,2242,45157,4
3,177,42219,0
5,5084,43607,0
6,576,1841,1
6,601,14959,51
6,644,6993,15
6,944,14822,24
6,581,6380,6
6,644,6614,17
6,2549,1839,23
6,2242,14506,204
6,2245,32629,29
6,2551,7165,59
6,640,30446,34
6,941,2013,10
6,631,7165,40
6,2168,20061,129
6,2242,24960,66
6,573,14990,6
6,948,34347,18
6,670,6389,15
6,1628,14506,61
6,1628,34753,30
6,2168,2236,21
6,654,14507,16
6,4003,14506,34
6,4540,21466,11
6,616,35373,12
6,633,33852,29
6,636,1713,8
6,640,19472,64
6,2168,2459,18
6,2190,21468,115
16,3313,32229,6
6,651,14967,77
6,646,14507,5
6,4540,32117,9
6,640,6512,151
6,640,32117,46
6,2541,14823,20
6,2245,1890,6
6,667,35636,16
6,616,21466,34
6,653,6620,10
6,606,2258,29
6,3719,7165,56
6,645,30443,44
6,640,14963,142
6,573,1645,6
6,634,32052,42
6,644,6613,56
6,1476,1707,35
6,1938,24819,61
6,567,34759,5
6,569,17976,157
6,576,35636,11
6,633,30446,150
6,654,6462,50
6,627,33204,22
6,630,22244,10
6,1628,33854,22
6,612,6512,14
6,596,32053,8
6,4004,2097,60
6,2168,1632,2
6,599,2216,86
6,633,2053,40
6,618,34753,16
6,586,14963,2
6,650,6265,158
6,599,30444,79
6,646,6265,48
6,608,1703,15
6,651,30446,133
6,634,14533,7
6,633,14823,25
6,638,6519,5
6,577,14961,46
6,2168,2450,68
6,626,2053,25
6,2541,1703,58
6,577,7150,6
6,4878,6459,10
6,665,39891,12
6,594,2018,124
6,5481,6324,47
6,573,2258,16
15,2635,17162,0
6,2543,6427,47
6,618,34752,7
6,5207,6265,53
6,948,40606,14
6,633,14959,114
6,673,2013,10
6,640,6281,20
6,942,14919,33
6,619,7165,29
4,5223,38999,0
6,1815,24820,25
13,4136,36094,0
6,598,32052,5
6,638,14821,19
6,627,6551,18
6,4878,40778,7
5,5084,26195,0
13,4134,29654,20
15,2959,15633,0
4,2043,4309,0
8,5492,24834,0
8,5494,27225,0
13,3557,10233,0
17,4919,32897,0
8,2007,22237,0
6,650,6433,26
6,4849,24820,20
4,3994,14532,0
6,568,6507,127
6,637,40607,3
6,2190,40607,14
8,5234,15569,0
9,859,8675,0
9,1157,40435,0
9,2026,33995,0
6,5481,4974,96
6,603,1703,39
6,628,24820,7
6,945,34758,12
6,626,7095,25
6,667,2053,60
1,4209,24841,0
13,4950,26462,6
5,1140,7373,0
6,645,15023,138
13,2296,9906,0
4,5223,4458,0
6,607,6309,10
8,2112,35334,0
16,5321,16383,0
15,3213,41050,0
6,4000,2450,1
6,649,43283,42
1,2011,24841,0
16,5037,41551,0
6,2168,42771,54
6,2168,1591,37
6,5481,33851,9
6,604,6459,19
6,1477,19569,14
2,5446,40501,0
15,4763,20749,14
6,573,2450,6
6,627,33851,16
6,616,14967,80
9,1152,41039,0
6,4849,6462,14
6,4849,6265,72
6,941,1703,7
6,4538,24819,44
2,4448,40827,0
4,4362,40440,0
13,2298,16055,0
8,3346,40974,0
6,648,17976,266
1,4209,36509,0
3,1034,5612,0
6,2243,6686,10
6,5481,42173,5
6,4971,6309,5
6,2190,44514,18
6,4849,42173,32
8,5606,45371,0
4,2638,41825,0
6,633,42768,18
5,5403,7390,0
1,6216,40504,50
6,665,43977,5
8,5495,11420,0
13,4134,29887,32
9,1152,42719,0
8,5422,24834,0
6,569,35920,14
6,4849,38621,41
6,1815,7095,14
15,5191,25097,0
9,851,33677,0
3,3341,17972,0
6,672,6537,0
6,651,1890,7
6,571,23139,35
6,5482,19644,39
13,3557,10529,0
2,2031,36099,0
6,609,43282,1
6,5479,2216,5
6,4000,7165,34
9,2790,32735,0
1,5883,38244,0
6,3719,6601,39
6,5206,38622,2
6,653,23097,87
43,3254,27931,0
15,3208,28458,6
16,5552,16383,0
6,569,41083,12
13,2859,9866,0
17,3334,37420,0
6,5480,14963,22
8,5493,40972,0
6,5483,24820,49
13,1080,9890,0
6,5481,7144,19
6,596,41083,12
6,618,12171,4
6,639,6551,19
6,637,38621,12
5,1140,28297,0
17,4696,16549,0
6,577,14925,31
15,4765,14569,20
5,4342,28284,0
4,4953,14532,0
5,5404,41140,0
6,649,23097,128
13,826,9890,0
6,5482,6423,37
6,2168,33851,106
6,5418,24819,46
6,669,1843,12
6,5482,6246,19
6,944,33853,48
66,1319,36791,0
17,2721,34431,0
6,610,14990,26
6,2190,2216,155
6,642,40607,7
66,4863,38927,0
3,2599,30189,0
8,2435,37493,0
2,1960,38530,0
15,2608,37982,0
6,668,43287,34
6,5481,38621,21
3,3295,40389,0
13,4045,25058,10
6,633,6686,13
6,614,4974,2
13,3597,39738,0
8,5494,37493,0
5,5710,35134,0
6,608,24819,24
6,593,4974,3
3,3925,26957,0
6,587,6324,29
3,1077,27715,0
66,2692,42145,0
6,616,6246,25
8,4388,40974,0
6,1892,7150,7
4,1503,40659,0
4,5020,42776,0
6,5481,6462,53
6,649,42173,4
8,5431,36503,0
6,942,40223,1
66,2692,43573,0
6,644,7165,66
2,1230,32999,0
5,4646,41808,0
6,663,45157,7
2,5511,31441,0
4,5487,30188,0
8,5953,43737,0
13,6109,43755,0
1,6216,33768,6
15,2111,15605,0
15,3208,15633,14
6,5419,43987,80
3,177,5899,0
6,946,7150,21
6,609,1839,3
6,627,23097,6
6,620,22245,21
6,624,22242,16
6,646,23097,97
6,944,14507,22
6,587,30445,105
6,1628,19472,52
6,2190,14507,79
6,644,6680,10
6,641,32053,2
6,569,23137,19
6,989,32052,40
6,609,32053,24
6,603,30442,35
6,2190,21465,149
6,673,34752,7
6,603,17112,28
6,601,34754,20
6,594,14507,12
6,637,24819,27
6,627,24960,12
6,606,7165,26
6,1478,19472,18
6,623,2018,42
6,623,14961,34
6,618,30442,146
6,651,6614,9
6,630,34754,16
6,601,15020,7
6,606,32052,6
16,3313,31300,2
6,586,6512,6
6,620,32629,20
6,646,6462,15
6,1939,14823,56
6,600,6614,9
6,4088,24820,24
6,664,34754,29
6,639,22245,37
6,654,17109,40
6,2547,33852,20
6,4273,32053,22
6,580,2013,8
6,4275,22242,24
6,596,35372,3
6,609,35330,10
6,4275,6693,19
6,4274,32052,43
6,614,35329,4
6,568,34753,22
6,665,35636,1
6,650,34757,25
6,2547,1707,23
6,639,2053,65
6,567,1703,30
6,581,6427,13
6,634,33852,17
6,595,19644,11
6,949,34754,9
6,599,21466,62
6,651,2235,6
6,2547,2511,34
6,674,2216,46
6,1814,14823,38
6,4004,2235,5
6,674,1636,20
6,609,15620,23
6,616,34753,27
6,597,23099,100
6,4275,6452,18
6,650,34758,79
6,1938,2018,75
6,2551,33204,31
6,570,1636,48
6,644,7150,43
6,598,6266,7
6,624,7091,11
6,652,14919,82
6,599,14533,14
6,611,6423,101
6,654,38621,7
6,650,6555,153
6,582,6319,21
6,619,1703,26
6,581,38622,5
6,583,6319,13
6,1938,7091,13
6,603,34753,45
15,5191,15632,0
66,1806,39962,0
6,654,15004,47
6,598,38623,5
4,3911,4141,0
6,2243,7165,19
6,617,20061,10
9,854,40436,0
6,582,1709,10
6,4614,6507,34
6,5480,30446,9
6,1815,2216,10
6,3184,38623,2
6,948,38623,8
6,670,14506,26
6,626,7091,10
6,2545,2097,32
9,851,33989,0
6,571,14990,40
6,569,15394,104
3,1332,32505,0
6,667,40606,12
6,610,6265,30
6,1078,7091,4
6,567,2053,36
6,618,6512,76
15,2622,36054,0
6,634,6507,10
6,2242,38621,5
2,5346,40269,0
5,5272,37416,0
6,2550,4974,30
6,2551,24839,0
6,668,15658,88
6,599,19569,53
17,2203,40353,0
6,2541,38621,24
6,4273,6319,50
4,5016,24208,0
16,5858,14398,0
9,852,20112,0
6,4540,30444,12
6,2547,1712,5
15,4765,32167,16
5,5084,30187,0
4,4953,4627,0
6,4970,6309,27
6,634,38621,16
6,3184,6322,15
13,826,40772,0
8,5493,11235,0
2,5340,40485,0
6,1814,36437,103
6,4540,23099,53
8,1698,16347,0
6,4000,1839,26
2,5392,31449,0
8,5493,24118,0
6,569,43285,10
6,579,1839,78
5,4646,8310,0
66,1188,37577,0
17,6003,15296,6
13,3965,18880,0
6,5716,14533,0
6,1066,38621,9
6,5719,44516,0
6,4088,6519,14
6,2541,7095,7
6,635,42172,27
6,627,6462,38
6,644,2018,33
15,4760,40817,0
8,6152,43738,0
6,570,7144,21
66,1223,42145,0
1,2012,41997,0
6,2168,7144,43
6,652,2216,23
6,5418,39891,176
6,1938,45221,0
8,2174,12000,0
6,4710,43987,0
6,2243,38623,5
9,1154,8629,0
15,2610,19728,0
15,3004,14568,3
8,5296,11068,14
6,569,38621,13
66,1806,39972,0
6,667,33204,23
5,873,32185,6
6,2242,6309,14
6,583,23135,28
6,2052,6512,9
3,3405,30088,0
15,2957,31616,0
6,620,2053,35
