warehouse_id,vending_machine_id,manufacturer_variant_id,sales
3,1263,26834,187
3,5731,30088,39
3,1263,36403,10
3,5731,37276,26
3,1263,21720,70
3,5731,41663,39
3,1263,41664,7
3,3003,40643,32
3,1263,32142,26
3,3003,46407,5
3,177,31569,2
3,3003,29712,19
3,177,5157,12
3,3003,26841,43
3,177,35396,0
3,3003,26842,19
3,4437,17972,118
3,3003,34699,11
3,4437,41664,7
3,3003,36405,18
3,4437,19635,45
3,3003,25433,11
3,4437,17174,15
3,3003,30881,26
3,4437,32505,74
3,3003,35901,55
3,4437,40386,3
3,3003,29600,11
3,4437,24828,22
3,3010,34992,128
3,4437,5592,142
3,3010,30088,295
3,4437,36497,5
3,3010,17183,353
3,4437,29718,57
3,3010,5673,67
3,4437,32142,56
3,3010,26044,214
3,4437,26835,28
3,3010,18368,45
3,4437,27382,10
3,3010,24204,153
3,4437,5499,5
3,3010,34699,97
3,4437,30194,38
3,3010,27382,65
3,4437,21720,16
3,3010,33849,205
3,4437,21808,13
3,3010,33933,39
3,4437,24879,14
3,3010,30943,145
3,4437,30195,16
3,3010,25128,63
3,4437,33932,11
3,3010,42219,53
3,5731,40385,97
3,3010,30194,197
3,5731,5612,219
3,3010,32142,127
3,5731,5899,83
3,3010,33934,25
3,5731,45706,32
3,3010,36504,77
3,5731,17972,208
3,3010,41664,41
3,5731,26044,200
3,3010,40385,7
3,5731,27715,91
3,3010,26841,62
3,5731,23267,73
3,3010,26842,27
3,5731,41662,75
3,3010,26045,8
3,5731,46143,18
3,3010,5346,20
3,5731,22934,57
3,3010,5898,79
3,5731,29748,77
3,3010,43630,26
3,5731,26669,62
3,3010,42751,18
3,5731,43625,5
3,3010,43618,67
3,5731,46353,5
3,3010,45706,28
3,5731,46142,2
3,3010,44036,18
3,5731,40382,44
3,3010,33932,22
3,5731,35395,10
3,3011,40381,220
3,5731,36365,4
3,3011,30194,379
3,5731,23956,23
3,3011,44566,88
3,5731,18369,11
3,3011,44048,33
3,5731,34699,8
3,3011,30195,128
3,5731,19635,11
3,3011,36096,301
3,5731,17183,24
3,3011,26835,63
3,3003,36096,22
3,2193,34450,39
3,3003,36497,57
3,2193,32506,147
3,3003,34992,71
3,2193,19757,138
3,3003,17174,31
3,2193,23267,32
3,3003,33849,95
3,2193,29718,52
3,3003,18370,66
3,2193,5612,30
3,3003,30189,56
3,2193,26669,11
3,3003,24828,16
3,2193,36403,3
3,3003,40389,31
3,2193,24828,5
3,3003,40645,32
3,2193,36096,6
3,3003,40644,42
3,2193,20657,9
3,3003,36406,5
3,2193,37276,6
3,3003,22374,8
3,2193,22934,7
3,3003,41661,2
3,2193,36404,9
3,3003,42751,13
3,2193,29712,11
3,3003,41663,26
3,2194,5592,243
3,3003,5592,222
3,2194,23267,66
3,3003,34451,61
3,2194,29748,176
3,3003,30194,88
3,2194,31685,21
3,3003,5157,17
3,2194,36405,19
3,3003,26834,30
3,2194,25128,21
3,3003,21720,25
3,2194,25433,8
3,3003,32184,10
3,2194,19759,123
3,3003,25128,38
3,2194,36504,8
3,3003,40386,15
3,2194,34451,45
3,3003,43627,4
3,2194,26841,74
3,2095,17972,1764
3,2194,34699,7
3,2095,34451,233
3,2194,30195,7
3,2095,26044,2673
3,2194,36403,4
3,2095,37837,1050
3,2194,21808,4
3,2095,38826,337
3,2194,26842,24
3,2095,5592,976
3,2194,18369,42
3,2095,29600,711
3,2194,40644,50
3,2095,30189,660
3,2194,5899,60
3,2095,24204,333
3,2194,41242,3
3,2095,44566,29
3,2194,17174,30
3,2095,24827,892
3,3011,34450,285
3,3003,31569,3
3,3011,5592,585
3,3010,30189,283
3,3011,26834,407
3,3010,17972,473
3,3011,17174,200
3,3010,29718,100
3,3011,37778,19
3,3010,34313,206
3,3011,24828,151
3,3010,37049,20
3,3011,40386,98
3,3010,24828,99
3,3011,33849,445
3,3010,24879,64
3,3011,40644,106
3,3010,22934,99
3,3011,24827,95
3,3010,18370,15
3,3011,5157,57
3,3010,39084,15
3,3011,43627,30
3,3010,40381,98
3,3011,21808,87
3,3010,24827,88
3,3011,5775,156
3,3010,24855,21
3,3011,45794,25
3,3010,35396,77
3,3011,19635,207
3,3010,34450,27
3,3011,41845,18
3,3010,40643,23
3,3011,5420,16
3,3010,36404,92
3,3011,27382,67
3,3010,21808,66
3,3011,30189,423
3,3010,5775,117
3,3011,5673,351
3,3010,26835,49
3,3011,33935,19
3,3010,5592,203
3,3011,5499,63
3,3010,27716,48
3,3011,24173,41
3,3010,31320,31
3,3011,36497,174
3,3010,32184,47
3,3011,36406,51
3,3010,21720,26
3,3011,39084,6
3,3010,37620,68
3,3011,37048,12
3,3010,46355,14
3,3011,5174,22
3,3010,22374,6
3,3011,31569,6
3,3010,43629,84
3,3011,5172,14
3,3010,44029,11
3,3011,46407,11
3,3010,41661,10
3,3011,5162,7
3,3010,44566,57
3,3011,41661,20
3,3010,43593,2
3,3012,19635,179
3,3010,39741,8
3,3012,33849,256
3,3010,33935,6
3,3012,42751,22
3,3010,5850,13
3,3012,37837,424
3,3010,34314,37
3,3012,17174,65
3,3011,29748,1129
3,3012,26834,223
3,3011,40643,102
3,3012,44029,24
3,3011,17183,486
3,3012,40386,116
3,3011,24855,50
3,3012,25128,39
3,3011,40642,82
3,3012,5518,21
3,3011,34314,184
3,3012,30195,53
3,3011,37782,38
3,3012,5673,14
3,3011,37276,85
3,3012,20657,131
3,3011,34313,425
3,3012,26044,315
3,3011,18369,146
3,3012,24173,20
3,3011,29600,48
3,3012,40642,30
3,3011,23267,222
3,3012,42229,17
3,3011,41662,36
3,3012,24879,19
3,3011,5899,35
3,3012,41663,42
3,3011,43623,9
3,3012,37778,15
3,3011,41659,33
3,3012,37782,25
3,3011,46174,42
3,3012,32142,31
3,3011,5516,27
3,3012,37780,21
3,3011,25433,56
3,3012,43618,20
3,3011,30943,60
3,3012,33935,9
3,3011,33628,7
3,3012,26835,38
3,3011,44036,17
3,3012,21720,46
3,3011,18368,125
3,3012,21808,10
3,2095,34992,870
3,3012,35396,33
3,2095,30943,193
3,3012,37620,21
3,2095,17183,493
3,3012,30088,8
3,2095,39084,35
3,3012,29712,75
3,2095,42229,141
3,2194,42219,7
3,2095,43618,34
3,2194,40383,17
3,2095,43627,27
3,2194,41845,4
3,5744,29748,45
3,2194,45706,14
3,5744,41664,60
3,2194,38826,15
3,5744,27715,143
3,2194,5157,14
3,5744,5152,70
3,2194,30189,14
3,2095,43630,23
3,2194,18367,10
3,2095,25128,325
3,2194,44029,2
3,2095,18368,129
3,3017,32206,23
3,2095,44038,34
3,3017,26834,125
3,2095,40382,215
3,3017,34451,89
3,2095,4,97
3,3017,24827,216
3,2095,26831,185
3,3017,31320,77
3,2095,40642,132
3,3017,24856,21
3,2095,24173,97
3,3017,24879,123
3,2095,41242,44
3,3017,43621,9
3,2095,19759,1896
3,3017,40645,112
3,2095,33849,1002
3,3017,40642,52
3,2095,30194,591
3,3017,5592,382
3,2095,5673,28
3,3017,5775,84
3,2095,5850,26
3,3017,29718,45
3,2095,5420,74
3,3017,41242,8
3,2095,26842,182
3,3017,33932,15
3,2095,32184,118
3,3017,40386,73
3,2095,32206,118
3,3017,42229,39
3,2095,5516,54
3,3017,30189,147
3,2095,5520,59
3,3017,39741,23
3,2095,36403,89
3,3017,21720,22
3,2095,37048,146
3,3017,41663,73
3,2095,26841,272
3,3017,30088,224
3,2095,5157,68
3,3017,5850,19
3,2095,33934,52
3,3017,37778,14
3,5744,41845,22
3,3017,4,7
3,5744,40383,16
3,3017,21808,32
3,5744,42219,67
3,658,40383,3
3,5744,43630,33
3,3017,35901,165
3,5744,30189,11
3,3017,5162,6
3,5744,42229,5
3,3017,36497,51
3,5744,5153,27
3,3017,36403,21
3,5744,45706,26
3,3017,36404,16
3,5744,40644,9
3,3017,35396,40
3,5744,41242,12
3,3017,25128,52
3,5744,44029,56
3,3017,5157,31
3,5744,43627,4
3,5744,40389,48
3,5746,5612,33
3,5744,37837,83
3,5746,39741,3
3,5744,5612,80
3,5746,40381,5
3,5744,27716,134
3,5746,40389,11
3,5744,24827,102
3,5746,24828,15
3,5744,40381,56
3,5746,43629,4
3,5744,40386,12
3,5748,17972,147
3,5744,40645,91
3,5748,40385,30
3,5744,39741,50
3,5748,45707,30
3,5744,43626,10
3,5748,37837,44
3,5744,46578,58
3,5748,5898,147
3,5744,31320,15
3,5748,41663,32
3,5744,22934,5
3,5748,40386,11
3,5744,46174,11
3,5748,40642,66
3,5744,46355,10
3,5748,42229,23
3,5744,4,3
3,5748,26044,136
3,5746,5898,24
3,5748,45708,36
3,5746,43618,7
3,5748,45705,21
3,5746,41845,3
3,5748,41664,29
3,5746,17972,28
3,5748,29748,31
3,5746,20657,3
3,5748,5162,8
3,5746,30088,5
3,5748,40644,7
3,5746,40383,3
3,5748,44029,31
3,5748,44048,29
3,5748,41244,4
3,5748,5899,196
3,5750,5162,5
3,5748,40643,34
3,5750,40642,26
3,5748,26669,18
3,5750,44036,21
3,5748,27716,144
3,5750,46578,2
3,5748,25993,23
3,5750,29748,30
3,5748,38992,49
3,5750,41663,18
3,5748,41662,17
3,5750,40382,4
3,5748,5647,71
3,5750,30943,15
3,5748,37276,46
3,5750,41662,3
3,5748,24880,1
3,3011,38826,86
3,5748,24828,39
3,3011,37777,11
3,5748,39084,7
3,3011,34699,14
3,5748,5612,30
3,3011,36404,252
3,5748,32505,48
3,3011,29597,57
3,5748,45706,30
3,3011,46353,3
3,5748,22934,6
3,3012,32505,846
3,5748,36096,9
3,3012,46174,8
3,5748,41242,7
3,3012,40645,132
3,5748,41661,0
3,3012,32506,721
3,5750,40645,44
3,3012,46143,9
3,5750,27716,21
3,3012,45706,10
3,5750,32506,41
3,3012,43630,46
3,5750,24828,7
3,3012,5152,8
3,5750,5811,3
3,3012,34450,103
3,5750,41244,1
3,3012,24204,73
3,5750,37276,25
3,3012,38992,68
3,5750,5152,5
3,3012,25433,17
3,5750,39741,12
3,3012,24828,37
3,5750,17174,2
3,3012,34699,6
3,5750,44048,6
3,3012,5647,194
3,1332,17972,1005
3,3012,26669,10
3,1332,32505,1332
3,3012,18370,36
3,1332,5775,362
3,3012,30943,17
3,1332,33932,135
3,3012,35395,30
3,1332,32206,29
3,3012,24855,30
3,1332,17174,191
3,3012,37276,59
3,1332,26044,704
3,3012,23956,87
3,1332,40644,57
3,3012,42219,8
3,1332,30194,445
3,3012,33628,13
3,1332,40383,86
3,3012,29600,17
3,1332,33849,508
3,3012,24880,22
3,1332,32142,54
3,3012,26831,13
3,1332,37837,582
3,3012,5346,20
3,1332,29600,48
3,3012,26842,65
3,1332,33934,86
3,3017,26842,47
3,1332,26835,211
3,3017,42219,26
3,1332,41242,9
3,3017,32505,445
3,1332,25433,59
3,3017,40383,67
3,1332,19635,260
3,3017,29604,245
3,1332,26842,103
3,3017,5647,349
3,1332,37778,26
3,1332,26669,48
3,1332,30195,142
3,1332,34314,72
3,1332,31320,63
3,1332,30881,85
3,1332,18367,140
3,1332,18369,117
3,1332,24879,99
3,1332,5612,561
3,1332,21808,52
3,1332,40645,195
3,1332,42219,11
3,1332,26957,35
3,1332,42751,39
3,1332,36096,247
3,1332,26831,115
3,1332,39741,84
3,1332,40642,6
3,1332,23956,207
3,1332,41845,36
3,1332,19757,571
3,1332,26042,48
3,1332,34313,420
3,1332,5899,186
3,1332,27715,98
3,1332,36504,137
3,1332,37780,30
3,1332,36405,47
3,1332,37781,1
3,1332,43618,124
3,1332,29604,489
3,1332,5499,70
3,1332,27716,139
3,1332,41664,31
3,1332,34699,41
3,1332,43630,24
3,1332,36365,20
3,1332,45706,6
3,1332,22934,212
3,1332,26045,22
3,1332,37782,42
3,5227,17972,271
3,1332,32184,27
3,5227,5673,39
3,1332,29712,108
3,5227,32506,201
3,1332,36404,134
3,5227,5775,25
3,1332,44036,36
3,5227,37837,258
3,1332,19758,91
3,5227,38826,5
3,1332,43629,77
3,5227,5899,151
3,1332,43593,29
3,5227,46142,4
3,1332,5152,13
3,5227,26044,284
3,1332,46143,39
3,5227,20657,8
3,1332,37049,32
3,5227,44029,5
3,1332,37620,94
3,5227,42219,3
3,1332,29718,149
3,5227,24827,20
3,1332,45708,12
3,5227,36504,12
3,1332,37777,10
3,5227,33849,8
3,1332,46352,5
3,1396,34313,41
3,1332,242,4
3,1396,26835,14
3,1332,43992,17
3,1396,5592,23
3,1332,18370,11
3,1396,24827,7
3,1332,37779,22
3,1396,25433,3
3,1332,40643,27
3,1396,32506,39
3,1332,43621,24
3,1396,24879,8
3,1332,41660,47
3,1396,26044,41
3,1332,24855,11
3,1396,5775,27
3,658,37782,2
3,1396,24173,3
3,3017,19759,280
3,1396,40385,7
3,3017,5899,55
3,1396,40382,17
3,3017,41662,22
3,1396,36504,2
3,3017,32142,42
3,5227,40642,15
3,3017,44036,19
3,5227,40383,58
3,3017,26669,135
3,5227,19635,21
3,3017,30881,33
3,5227,34992,19
3,3017,41660,31
3,5227,24204,20
3,3017,35395,86
3,5227,30189,10
3,3017,24855,43
3,5227,37048,2
3,3017,41845,41
3,3031,29712,31
3,3017,44038,43
3,3031,35396,18
3,3017,29600,73
3,3031,24856,24
3,3017,45706,54
3,3031,36497,70
3,3017,5152,34
3,3031,40381,65
3,3017,37779,11
3,3031,36365,12
3,3017,25433,38
3,3031,37276,47
3,3017,46142,23
3,3031,24827,304
3,3017,26957,8
3,3031,19757,171
3,3017,46353,4
3,3031,29718,6
3,3017,18370,130
3,3031,38992,98
3,3017,5673,108
3,3031,34451,54
3,3017,19758,104
3,3708,24855,47
3,3017,34992,67
3,3708,36096,48
3,3017,36405,42
3,3708,29748,467
3,3017,33933,14
3,3708,32505,284
3,3017,36365,7
3,3708,18370,160
3,3017,24880,42
3,3708,22934,64
3,3017,5346,26
3,3708,36404,53
3,2193,35901,173
3,3708,29718,59
3,2193,19759,109
3,3708,23267,167
3,2193,5673,33
3,3708,33628,11
3,2193,26044,152
3,3708,37276,61
3,2193,17183,49
3,3708,5612,95
3,2193,25128,31
3,3708,18369,96
3,2193,19635,17
3,3708,19758,140
3,2193,19758,38
3,3708,23956,27
3,2193,33849,26
3,3708,36365,19
3,2193,34699,6
3,3708,40645,131
3,2193,29600,9
3,3708,44566,27
3,2193,29748,18
3,3708,27716,62
3,2193,34992,4
3,3708,35901,23
3,2193,32206,16
3,3708,39741,15
3,2193,17972,56
3,3708,32184,24
3,2193,5346,18
3,3708,33933,13
3,2193,26045,6
3,3708,24856,0
3,2193,30195,3
3,3708,24172,3
3,2193,21720,6
3,3709,18369,48
3,2194,5937,75
3,3709,17183,254
3,2194,32505,471
3,3709,19759,349
3,2194,5647,94
3,3709,18368,171
3,2194,29604,65
3,3709,5592,175
3,2194,36404,24
3,3709,41662,188
3,2194,35395,12
3,3031,40645,93
3,2194,24880,21
3,3031,39084,23
3,2194,36096,52
3,3031,4,8
3,2194,26669,48
3,3031,40386,10
3,2194,37837,231
3,3031,33935,6
3,2194,4,14
3,3031,32206,18
3,2194,23956,76
3,3031,24855,24
3,2194,33628,6
3,3031,32184,22
3,2194,34314,17
3,3031,43992,10
3,2194,24828,84
3,3031,45708,16
3,2194,40645,10
3,3031,43629,24
3,2194,40381,4
3,3031,40642,14
3,2194,40386,20
3,3031,44566,12
3,2194,44036,6
3,3031,46174,21
3,2194,18370,51
3,3031,5172,4
3,2194,29545,5
3,3031,43593,3
3,2194,36497,4
3,3709,41659,119
3,1396,30194,18
3,3709,6052,34
3,1396,21719,6
3,3709,5612,352
3,1396,29604,13
3,3709,37276,130
3,1396,32505,31
3,3709,23267,247
3,1396,5612,41
3,3709,38826,67
3,1396,18370,2
3,3709,36504,36
3,1396,40386,4
3,3709,46352,21
3,1396,38992,4
3,3709,46353,25
3,1396,35395,3
3,1463,32506,1082
3,1396,37276,4
3,1463,19757,255
3,1396,40645,8
3,1463,23267,235
3,1396,34450,2
3,1463,32505,711
3,1463,17972,805
3,1463,29748,738
3,1463,17174,134
3,1463,5612,388
3,1463,34992,133
3,1463,34450,172
3,1463,26044,593
3,1463,37276,180
3,1463,30189,239
3,1463,26669,77
3,1463,5673,40
3,1463,38992,143
3,1463,24204,264
3,1463,40381,140
3,1463,30088,440
3,1463,24880,26
3,1463,37837,325
3,1463,36096,128
3,1463,34699,24
3,1463,18370,49
3,1463,40383,140
3,1463,29718,136
3,1463,35395,90
3,3709,5676,115
3,1463,37048,16
3,3709,34451,56
3,1463,20657,278
3,3709,26827,15
3,1463,19635,271
3,3709,29717,21
3,1463,5898,184
3,3709,34699,49
3,1463,42219,46
3,3709,29598,32
3,1463,41845,23
3,1463,6190,13
3,1463,27715,77
3,1463,41662,15
3,1463,46354,6
3,1463,46174,6
3,1463,41663,67
3,1463,27716,45
3,1463,43630,47
3,1463,45706,37
3,1463,40385,51
3,1463,44036,48
3,1463,40642,53
3,1463,43629,38
3,1463,30194,290
3,1463,39741,54
3,1463,26834,160
3,1463,43621,21
3,1463,5157,25
3,1463,45708,26
3,1463,32142,93
3,1463,5172,15
3,1463,19759,200
3,1463,46578,14
3,1463,27382,166
3,3032,32505,639
3,1463,33849,236
3,3032,26669,194
3,1463,21720,37
3,3032,24880,34
3,1463,5162,8
3,3032,24828,167
3,1463,30195,100
3,1463,44070,9
3,1463,25433,70
3,1463,36365,13
3,1463,42229,18
3,1463,31320,46
3,1463,26835,116
3,1463,40643,94
3,1463,6093,10
3,1463,26842,75
3,1463,21808,39
3,1463,24856,40
3,1463,25128,121
3,1463,24855,25
3,1463,29597,58
3,1463,29715,14
3,5386,39084,2
3,1463,34314,43
3,1489,19757,29
3,1463,39084,26
3,1489,24828,15
3,1463,36504,160
3,1489,33933,6
3,1463,36404,123
3,1489,26044,48
3,1463,37620,24
3,1489,6052,0
3,1463,29712,21
3,1489,33935,6
3,1463,37049,18
3,1489,5612,68
3,1463,33628,4
3,1489,5371,5
3,658,40642,41
3,1489,5647,39
3,658,29748,359
3,1489,38826,9
3,658,44029,12
3,1489,22934,29
3,658,30943,65
3,1489,40645,2
3,658,42229,11
3,1489,40385,12
3,658,30189,210
3,1489,34699,7
3,658,5775,56
3,1489,24880,4
3,658,34992,114
3,1489,35395,7
3,658,32142,91
3,1489,25433,9
3,658,19759,132
3,1489,18369,8
3,658,24827,77
3,1490,23267,17
3,658,18367,3
3,1490,32505,49
3,658,26842,64
3,1490,34313,29
3,658,24879,32
3,1490,29748,111
3,658,17174,49
3,1490,18369,21
3,658,38826,23
3,1490,36404,18
3,658,42219,54
3,1490,33933,21
3,658,34451,33
3,1490,35901,15
3,658,30195,49
3,1490,29545,10
3,658,25433,33
3,1490,43629,16
3,658,36365,15
3,1490,46143,11
3,3032,5899,201
3,1490,40382,4
3,3032,30088,362
3,1490,27715,15
3,3032,39084,9
3,1490,40645,14
3,3032,41244,10
3,1490,22934,16
3,1179,38826,2
3,1490,37782,2
3,658,20657,53
3,1490,5612,29
3,658,18369,51
3,1490,36365,2
3,658,25128,67
3,1490,18370,11
3,658,21808,7
3,1490,44036,2
3,5746,46353,0
3,1490,27716,19
3,658,29600,21
3,1490,19758,1
3,658,36403,4
3,1490,37779,2
3,658,5673,14
3,1491,26841,14
3,658,26045,23
3,1491,32206,9
3,658,41845,19
3,1491,30189,23
3,141,20657,80
3,1491,5775,63
3,141,35395,124
3,1491,32184,27
3,3032,41663,37
3,1491,5592,74
3,3032,5898,41
3,1491,40386,18
3,1396,5899,2
3,1491,43618,12
3,1396,23267,2
3,1491,37837,66
3,1489,24827,8
3,1491,39741,10
3,1489,5592,35
3,1491,24172,3
3,1489,24856,2
3,1491,35901,36
3,1489,17183,56
3,1491,21808,12
3,1489,32506,53
3,1491,36504,67
3,1489,32206,11
3,1491,5673,21
3,1489,36497,6
3,1491,24173,19
3,1489,29600,4
3,1491,33628,16
3,1489,43626,3
3,1491,24856,5
3,1489,44070,8
3,1491,40644,11
3,1489,40389,12
3,1491,41664,17
3,1489,46142,5
3,1491,24879,15
3,1489,31320,9
3,1491,4,7
3,1489,24172,4
3,3031,24204,105
3,1489,34313,43
3,3031,41845,40
3,1489,30189,17
3,3031,5647,873
3,1489,37780,1
3,3031,27715,48
3,1489,36403,1
3,3031,34699,43
3,1489,5775,8
3,3031,5673,38
3,1489,24173,15
3,3031,32506,265
3,1489,40382,11
3,3031,38826,34
3,1489,25128,2
3,3031,26044,308
3,1490,33849,57
3,3031,19635,74
3,1490,21808,38
3,3031,5899,88
3,1490,19635,20
3,3031,30189,209
3,1490,24856,5
3,3031,19759,78
3,1490,30194,33
3,3031,40383,27
3,1490,30195,7
3,1396,42751,1
3,1490,26835,12
3,1463,33629,3
3,1490,5592,42
3,1489,37779,1
3,1490,17972,106
3,3031,33849,144
3,1490,36405,11
3,3031,29600,38
3,1490,30943,19
3,3031,24879,47
3,1490,43630,8
3,3031,35395,28
3,1490,41845,2
3,3031,41663,46
3,1490,36406,6
3,3031,5775,42
3,1490,36497,6
3,3708,26044,459
3,1490,24879,9
3,3708,5592,249
3,3032,29718,101
3,3708,30194,116
3,3032,19757,160
3,3708,19635,61
3,3032,31320,30
3,3708,33932,52
3,3032,32184,22
3,3708,17174,57
3,3032,26835,23
3,3708,24173,43
3,3032,33933,32
3,3708,25433,58
3,3032,43629,42
3,3708,33849,145
3,3032,5775,15
3,3708,26835,19
3,3032,24856,48
3,3708,30195,29
3,3032,20657,74
3,3708,32142,90
3,3032,46578,34
3,3708,5673,28
3,3032,34314,22
3,3708,34699,33
3,3032,33935,5
3,3708,21808,100
3,3032,37049,11
3,3031,5850,13
3,3032,35396,12
3,3031,30194,40
3,3032,24173,19
3,3708,26834,60
3,3032,44048,14
3,3708,20657,56
3,3032,5673,12
3,3708,27715,59
3,1491,19759,30
3,3708,30943,39
3,1491,38992,41
3,3708,41664,9
3,1491,30195,21
3,3708,40386,19
3,1491,43630,7
3,3708,42751,48
3,1491,32505,67
3,3708,42752,4
3,1491,29604,37
3,3708,40383,19
3,1491,24855,12
3,3708,43630,48
3,1491,25433,24
3,3708,40385,7
3,1491,5647,35
3,3708,41845,12
3,1491,38826,15
3,3708,21720,17
3,1491,30881,11
3,5921,40644,5
3,1491,36405,11
3,5921,40385,29
3,1491,23956,24
3,5921,38992,15
3,1491,29712,22
3,5921,24828,20
3,1491,24880,5
3,5921,46578,9
3,1491,35395,6
3,5921,5162,6
3,1491,5346,8
3,5921,44566,8
3,1491,19758,6
3,5921,40645,26
3,3743,23956,305
3,5921,37837,27
3,3743,38992,112
3,5921,36096,1
3,3743,26669,365
3,5922,5647,57
3,3743,5612,736
3,5922,5811,8
3,3743,33849,204
3,5922,46174,1
3,3743,33933,82
3,5922,43629,24
3,3743,37276,134
3,5922,44036,14
3,3743,5647,385
3,5922,40381,11
3,3743,27715,97
3,5922,24828,14
3,3743,35395,14
3,5922,39741,20
3,3743,33934,69
3,3708,5157,9
3,3743,36404,57
3,3708,26842,4
3,3743,19757,309
3,3709,5898,1074
3,3743,22934,190
3,3709,37837,377
3,3743,40386,98
3,3709,19635,91
3,3743,5937,47
3,3709,25993,23
3,3743,40389,57
3,3709,19757,253
3,3743,27716,257
3,3709,26834,100
3,3743,34450,271
3,3709,5499,443
3,3743,5676,170
3,3709,24828,154
3,3743,40645,265
3,3709,26835,53
3,3743,35396,26
3,3709,5647,328
3,3743,36365,9
3,3709,33629,5
3,3743,29712,74
3,3709,30088,203
3,3743,30881,38
3,3709,26669,77
3,3743,18370,13
3,3709,5673,103
3,3743,24855,1
3,3709,31320,48
3,3743,43629,57
3,3709,24173,23
3,3743,45708,10
3,3709,40386,23
3,3743,44566,48
3,3709,5162,8
3,3743,41660,53
3,3709,30221,14
3,3743,43621,55
3,3709,2023,10
3,3743,44036,25
3,3709,26831,65
3,3743,6052,7
3,3709,5775,41
3,1463,26957,1
3,3709,17174,38
3,1463,5518,0
3,3709,34992,27
3,1489,37049,1
3,3709,34450,36
3,1491,37537,0
3,3709,41661,39
3,141,19757,108
3,5227,40389,17
3,141,23956,82
3,5227,19757,28
3,141,29712,63
3,5227,5647,69
3,141,36096,118
3,5227,23956,39
3,141,24828,51
3,5227,22374,7
3,141,22934,72
3,5227,37620,2
3,141,37276,54
3,5227,26669,23
3,141,17174,29
3,5227,24828,61
3,141,29718,53
3,5227,5172,11
3,4564,24204,192
3,5227,38992,17
3,4564,33628,10
3,5227,41663,58
3,141,38992,67
3,5227,37276,30
3,141,24879,35
3,5227,39741,2
3,141,35396,16
3,5227,41660,20
3,141,39741,18
3,3031,32142,52
3,141,31320,28
3,3031,25433,45
3,141,46142,6
3,3031,34313,48
3,141,33932,31
3,3031,31320,17
3,141,36365,6
3,3031,21808,15
3,141,21808,20
3,3031,24173,20
3,141,30881,43
3,3031,26835,3
3,141,30195,29
3,3031,5499,17
3,141,4,12
3,3031,43618,38
3,141,44566,12
3,3031,40385,15
3,141,5811,6
3,3031,25993,26
3,143,29748,228
3,5227,44070,7
3,143,17183,63
3,5227,4,6
3,143,33849,134
3,3031,41242,4
3,143,20657,38
3,3031,5157,18
3,143,30189,118
3,3032,26044,570
3,143,17972,225
3,3032,17183,131
3,143,35901,66
3,3032,40644,34
3,143,36497,59
3,3032,36497,111
3,143,26044,130
3,3032,37837,237
3,143,19635,87
3,3032,36403,46
3,143,24204,56
3,3032,40385,46
3,143,40386,36
3,3032,23267,177
3,143,43630,19
3,3032,32506,415
3,143,35396,16
3,3032,40382,61
3,143,42751,16
3,3032,36365,11
3,143,24827,27
3,3032,18368,79
3,143,26834,65
3,3032,5592,126
3,143,5592,22
3,3032,45708,30
3,143,42229,12
3,3032,33849,185
3,143,26841,60
3,3032,34313,148
3,4564,32505,82
3,3032,26834,90
3,4564,30194,44
3,3032,46917,7
3,4564,5249,18
3,3032,30943,18
3,4564,5606,12
3,3032,26045,18
3,4564,6052,30
3,3032,29712,62
3,4564,5713,18
3,3032,40386,24
3,4564,5445,17
3,3032,36504,69
3,4564,5850,15
3,3032,19758,21
3,4564,23624,10
3,3032,35901,28
3,143,30194,65
3,3032,5850,10
3,143,5157,11
3,3032,43630,24
3,143,30943,15
3,3032,36405,42
3,143,40644,6
3,3032,43626,7
3,143,26045,12
3,3032,25128,23
3,143,33934,31
3,3032,34699,16
3,1034,27715,0
3,658,43629,9
3,2347,34451,78
3,658,32505,535
3,2347,18370,56
3,658,40645,129
3,2347,32506,88
3,658,38992,36
3,2347,34450,25
3,658,5647,506
3,2347,40381,22
3,658,24828,69
3,2347,38992,13
3,658,39741,14
3,2347,5612,50
3,658,44048,10
3,2347,43629,10
3,658,26669,88
3,3337,33629,1
3,658,36096,79
3,2347,24827,32
3,658,24855,28
3,2347,27716,36
3,658,34450,82
3,2347,41659,8
3,658,36497,71
3,2347,5592,103
3,658,40386,21
3,2347,36497,8
3,658,43621,8
3,2347,35396,5
3,658,23956,37
3,2347,29718,14
3,658,30881,41
3,3406,36497,1
3,658,19757,93
3,3426,18367,2
3,658,33935,7
3,3426,43626,2
3,658,36404,92
3,177,32506,481
3,658,33628,3
3,177,40643,15
3,658,35396,35
3,177,26044,427
3,658,24880,14
3,177,34313,133
3,658,37620,23
3,177,29748,173
3,658,40389,69
3,177,18369,30
3,658,37778,9
3,177,19635,43
3,3337,5811,3
3,177,42219,3
3,3407,25433,1
3,177,18370,19
3,6389,46917,7
3,177,5592,65
3,3743,30194,425
3,177,24879,12
3,3743,17972,1386
3,177,29712,41
3,3516,36405,2
3,177,38826,7
3,3743,40644,92
3,177,5899,19
3,3743,5775,211
3,177,40642,8
3,3743,32505,1112
3,177,45706,10
3,3743,26044,1194
3,177,26841,59
3,3743,5899,597
3,177,34314,21
3,3743,24879,53
3,177,29600,4
3,3743,26831,273
3,177,33934,12
3,3743,21808,68
3,177,46142,3
3,3743,40383,153
3,177,32142,4
