sku_group_id,item_quantity,vending_machine_id,warehouse_id
29639,3,834,2
33587,2,3343,2
2075,2,2283,2
24778,5,3343,2
23669,10,2283,2
27735,6,3343,2
42108,2,2283,2
32489,4,3343,2
24779,2,2283,2
32347,10,3343,2
43664,8,1197,2
27734,6,3343,2
38531,7,1197,2
32507,4,3343,2
23261,2,1222,2
32508,2,3343,2
40508,3,1222,2
19098,6,5887,2
38530,8,2283,2
27701,2,5887,2
38995,2,2283,2
41334,3,5887,2
41572,2,1222,2
32347,5,4318,2
43664,7,1222,2
18570,4,4318,2
34829,1,1230,2
24779,3,4318,2
43384,3,1230,2
24777,2,4318,2
44551,2,1230,2
34427,7,4318,2
41190,6,1753,2
37272,8,5902,2
40903,3,1753,2
38530,10,5902,2
41571,3,1753,2
25430,8,5902,2
24779,5,1753,2
39746,8,5902,2
42102,4,1753,2
40363,10,5902,2
27701,5,1753,2
21358,6,5902,2
23261,2,1754,2
36397,5,4588,2
42108,6,1754,2
36780,5,4588,2
24779,6,1754,2
40350,6,5902,2
2151,3,1754,2
42108,7,5902,2
41190,2,1754,2
34698,10,5902,2
40057,5,1754,2
41190,4,76,2
26011,4,1755,2
24779,3,4019,2
27733,5,4318,2
19098,2,4019,2
25430,7,4318,2
30518,3,4019,2
24779,3,4318,2
27701,3,4019,2
24777,3,4318,2
34605,5,4019,2
34427,5,4318,2
18570,4,4019,2
34402,2,4318,2
2075,4,4019,2
40363,5,1755,2
24867,5,4019,2
21358,2,1755,2
27733,4,4019,2
42102,3,1755,2
4967,1,4023,2
37272,2,1755,2
35399,3,4023,2
30518,6,1755,2
24778,1,4023,2
41572,2,1755,2
32140,3,4024,2
34402,2,895,2
19544,3,4024,2
26012,6,2927,2
32489,5,4024,2
2798,6,2927,2
27734,3,4024,2
24867,3,895,2
2075,3,4024,2
36780,3,895,2
32190,3,4024,2
24779,6,895,2
18977,5,4024,2
29639,8,895,2
27702,5,4025,2
20288,3,2927,2
32489,7,4025,2
34605,5,2927,2
19098,7,4588,2
32508,5,2929,2
27734,5,4588,2
33587,3,2929,2
27802,5,4588,2
33004,1,1230,2
19507,7,3442,2
25429,2,2929,2
19544,6,4588,2
17315,5,2929,2
19506,3,4588,2
36099,2,1840,2
21358,4,4588,2
42108,6,1840,2
32140,3,3442,2
40363,5,1841,2
2798,6,3442,2
41572,2,4951,2
27802,4,3442,2
23965,2,4958,2
20288,8,3443,2
42761,2,4958,2
32489,9,3443,2
41190,2,4958,2
26011,3,3443,2
40508,3,4958,2
27701,6,4051,2
2075,2,992,2
24779,6,4051,2
34605,10,992,2
25430,5,4051,2
21358,3,1957,2
27702,7,4051,2
40363,5,1957,2
35399,10,4051,2
19098,4,1957,2
27735,6,3443,2
40363,5,1960,2
19506,6,3443,2
41573,6,1960,2
32190,3,3443,2
40057,5,1960,2
27802,3,3443,2
30518,2,4364,2
32508,4,3443,2
2151,3,4364,2
26012,5,3446,2
19098,3,4364,2
27701,5,3446,2
32489,2,4364,2
32190,6,4588,2
27701,2,4364,2
36411,4,4588,2
24867,7,4364,2
24844,4,3446,2
27733,3,4364,2
32489,3,3446,2
27701,2,4364,2
20288,8,3446,2
32190,2,992,2
17315,7,3446,2
42107,7,1960,2
32190,5,3446,2
19507,2,992,2
36493,3,4588,2
37272,3,1960,2
30518,3,4588,2
40363,5,1960,2
2151,4,307,2
42108,2,1960,2
19098,3,416,2
21358,4,992,2
41573,5,416,2
24691,3,992,2
38531,3,416,2
27734,4,992,2
34698,6,416,2
27802,6,3049,2
38530,8,459,2
24778,4,3049,2
2075,8,3506,2
27701,2,3049,2
26011,7,3506,2
32190,6,3049,2
32551,4,3506,2
24779,6,3049,2
30197,6,3506,2
32190,7,3049,2
37835,9,4448,2
32140,7,3049,2
42107,2,4448,2
26011,5,3239,2
42721,6,4448,2
36781,5,3239,2
19506,3,3506,2
37272,6,3239,2
24779,2,4078,2
27734,4,3239,2
35399,10,4078,2
24779,6,3239,2
24867,10,4078,2
25430,10,3239,2
34402,4,4078,2
2075,2,1266,2
18571,6,3506,2
42108,4,1240,2
24778,4,3506,2
21347,10,1240,2
32140,7,3506,2
27702,5,1240,2
3079,13,3506,2
37272,4,1266,2
2151,8,3506,2
2075,7,1267,2
23965,4,1753,2
37272,7,1267,2
27702,5,1753,2
36099,2,1267,2
41573,2,1753,2
38531,7,1267,2
21358,4,1753,2
27208,2,1267,2
40057,5,1753,2
37835,8,1267,2
2151,6,4442,2
32489,5,4404,2
27702,4,4442,2
27702,5,4404,2
40827,3,1753,2
24867,4,4404,2
30518,5,1753,2
2151,5,4404,2
2075,3,1753,2
34605,5,4404,2
27734,2,1754,2
27702,5,4404,2
37835,7,1754,2
27208,2,4404,2
37272,2,1754,2
27701,3,4404,2
39746,2,1755,2
43661,3,1240,2
42107,4,1755,2
44551,5,1240,2
24779,3,4442,2
43382,5,1240,2
24779,5,4442,2
23965,2,1243,2
27701,3,4448,2
42759,2,1243,2
43383,2,4448,2
36098,6,1267,2
42722,4,4448,2
38530,6,1267,2
27704,1,3554,2
27701,3,3239,2
42107,8,4450,2
2075,4,3239,2
27701,6,4450,2
20288,5,3239,2
30518,7,4450,2
19506,6,3239,2
32190,6,4450,2
32507,2,3239,2
24777,5,4450,2
32347,10,3239,2
32140,6,4450,2
36099,2,5263,2
27734,5,4450,2
40508,5,5263,2
24779,3,3554,2
32140,6,3343,2
27702,6,4450,2
27802,6,3343,2
32489,10,3621,2
33589,10,3343,2
26011,5,3621,2
41190,4,5270,2
34605,10,3621,2
42107,5,5270,2
17315,7,3621,2
41572,5,5270,2
32507,10,3621,2
43382,3,5271,2
27734,4,3621,2
38995,5,5271,2
2798,2,3621,2
42761,3,5271,2
34605,5,4503,2
23964,6,3343,2
19507,2,4503,2
30866,1,3343,2
29639,8,4503,2
42760,3,5271,2
30518,7,4503,2
2151,2,1112,2
32140,5,4503,2
25429,3,4448,2
24844,2,4504,2
18977,5,4448,2
43382,3,4493,2
27733,6,4448,2
33021,3,3671,2
32190,6,4448,2
25610,4,3671,2
31893,5,4448,2
2075,5,1840,2
32489,7,4448,2
24779,4,1840,2
2075,4,4448,2
19098,6,1840,2
18570,3,4448,2
41190,4,1840,2
24779,3,4448,2
40363,5,1841,2
27734,6,4448,2
41571,2,1841,2
25430,3,4448,2
40712,3,4493,2
37141,2,1112,2
41190,5,4493,2
36397,7,1112,2
40057,5,1841,2
42106,5,2031,2
19098,2,1841,2
40057,5,2031,2
36184,6,4504,2
40363,5,2031,2
24777,5,4504,2
40903,3,2033,2
32140,5,4504,2
43384,2,2283,2
24867,4,4504,2
43382,3,2283,2
33588,3,4504,2
2075,5,2283,2
30518,5,4504,2
2075,4,2033,2
19507,2,4504,2
41190,6,2033,2
23261,2,4504,2
40363,5,2033,2
27802,2,4707,2
30518,6,2033,2
32190,3,4707,2
24779,6,3506,2
37272,5,4807,2
40398,3,3506,2
2075,5,4807,2
37835,10,3506,2
18977,5,4807,2
37272,8,3506,2
32489,2,2286,2
23965,5,3506,2
36493,7,2286,2
27733,6,3506,2
24844,2,2286,2
3079,14,3506,2
33588,10,2286,2
2151,8,3506,2
27701,2,2286,2
26011,7,3506,2
31893,5,2286,2
40363,5,2283,2
24844,4,2286,2
36099,2,2283,2
32489,3,2286,2
37272,2,2283,2
32190,3,2287,2
40057,5,2283,2
34392,4,2287,2
21358,4,2666,2
32140,4,2287,2
19098,2,2666,2
24779,4,2287,2
37312,3,2192,2
2075,8,4847,2
37272,8,2192,2
18977,3,4847,2
30518,7,2192,2
2075,1,4847,2
41571,6,2192,2
27735,3,1957,2
37835,10,2192,2
23261,5,1957,2
19506,5,3442,2
27733,5,1957,2
24779,4,3442,2
32508,2,3867,2
32489,3,3442,2
20288,3,3867,2
30197,2,3442,2
32190,4,3867,2
32190,3,3442,2
32140,4,3867,2
27701,3,3442,2
41572,4,1960,2
26011,4,3442,2
42106,6,1960,2
19544,5,3442,2
37835,7,1960,2
24779,4,4510,2
42108,6,1960,2
33000,3,4510,2
27702,3,1960,2
24778,4,3443,2
37835,2,834,2
25430,2,3443,2
43384,2,834,2
27802,3,3443,2
43664,7,834,2
24779,4,3443,2
33004,1,834,2
24844,3,3443,2
2075,4,3239,2
2075,2,3443,2
40057,5,3239,2
18571,4,3446,2
23965,6,3239,2
23964,4,3446,2
40269,5,3239,2
32552,6,3446,2
27733,6,3239,2
32140,5,3446,2
42721,2,834,2
25433,2,4547,2
25429,2,3952,2
19757,3,4547,2
32507,6,3952,2
35901,1,4547,2
2075,6,3952,2
24880,8,4547,2
32347,10,3952,2
30195,6,4547,2
24779,4,3952,2
5592,6,4547,2
32507,7,3952,2
34313,3,4547,2
19098,3,4776,2
30088,3,4547,2
34427,4,4776,2
27802,4,3446,2
36099,2,4776,2
24778,5,3446,2
2075,4,4019,2
2075,8,3446,2
27208,5,4019,2
27701,5,3446,2
27734,4,4019,2
27735,3,3446,2
32508,4,4023,2
27735,3,1062,2
33587,8,4023,2
2701,8,1062,2
26011,3,4023,2
29639,5,1062,2
24844,2,4023,2
35332,3,1062,2
15137,2,4051,2
36098,3,1062,2
32190,3,4051,2
2075,4,1062,2
21358,5,4776,2
2075,5,2286,2
30517,3,4776,2
27735,2,2286,2
2798,7,4051,2
40057,5,2286,2
2151,4,4807,2
42102,6,2286,2
2075,3,4807,2
2151,3,2286,2
36099,3,4882,2
40057,5,2287,2
24777,4,4197,2
37835,7,2287,2
19098,3,4197,2
26011,5,2287,2
27702,2,4197,2
23261,6,2287,2
32140,2,4197,2
36099,2,2334,2
32140,4,4197,2
41190,4,2334,2
27802,4,4197,2
42759,8,2334,2
36780,5,4882,2
40363,5,2334,2
34698,3,4882,2
40363,5,2334,2
19544,3,4884,2
40363,5,2335,2
19507,3,4884,2
27701,2,3506,2
34402,1,4667,2
3079,18,3506,2
27735,6,4667,2
2798,6,3506,2
32140,4,4667,2
26011,6,3506,2
26011,5,4667,2
32552,7,3506,2
18570,2,4667,2
27802,6,3506,2
2075,3,4667,2
32489,4,3506,2
27701,4,4667,2
40363,5,2335,2
19506,5,4667,2
17315,10,3506,2
37050,5,4909,2
25430,10,3506,2
18977,5,2334,2
19507,3,3506,2
24779,3,2334,2
27702,6,3506,2
18977,5,4909,2
27701,7,3506,2
32190,5,4909,2
34137,4,3506,2
2075,8,4909,2
32140,7,3506,2
2151,2,4839,2
24779,6,3506,2
27734,2,4839,2
39746,4,2335,2
24691,4,4839,2
39746,3,2338,2
34698,2,4839,2
42732,4,2338,2
36506,2,4839,2
40713,2,2338,2
26012,3,4839,2
27701,2,2338,2
37050,5,4909,2
40057,5,2338,2
23669,14,3506,2
21358,2,2338,2
27701,6,3506,2
38530,2,2338,2
24779,6,3506,2
42760,6,2338,2
23669,14,3506,2
27701,6,1103,2
40269,7,3506,2
2151,6,1103,2
25430,10,3506,2
36099,2,1103,2
23965,6,3506,2
27702,6,1103,2
40713,6,841,2
42722,8,2904,2
23261,3,841,2
27701,2,1492,2
36184,7,841,2
19506,2,1492,2
27702,2,841,2
2151,7,3000,2
40508,7,3506,2
38530,10,3000,2
36781,6,3506,2
42958,4,3000,2
32190,5,4197,2
40057,5,3000,2
33589,2,4197,2
41572,3,3000,2
19507,6,4940,2
45653,6,3226,2
21358,5,4940,2
40508,6,3226,2
35332,2,4940,2
3079,10,3226,2
36099,4,4940,2
32190,2,1222,2
36098,4,4940,2
30518,2,1222,2
19544,2,4197,2
23964,4,3621,2
26011,4,4197,2
32140,5,3621,2
2075,2,4197,2
27701,5,3621,2
25441,3,4197,2
32140,2,1230,2
24779,5,4197,2
24779,5,1230,2
23964,2,4197,2
32141,14,1230,2
24778,5,4197,2
36098,3,1230,2
24867,2,4215,2
2075,5,1230,2
27735,8,4776,2
23261,3,1240,2
27734,8,4776,2
2151,3,1240,2
19507,7,4776,2
36493,3,1240,2
21358,6,4776,2
24777,6,1240,2
36780,2,4776,2
36506,8,1240,2
19544,7,4776,2
32140,6,1240,2
36781,2,4776,2
36184,5,1240,2
27735,6,4215,2
19544,2,3621,2
32140,5,4215,2
2151,3,1266,2
23964,2,4215,2
19098,7,1266,2
32190,5,4215,2
37141,1,3248,2
23964,2,4215,2
32508,3,3621,2
2075,5,4215,2
19506,4,3621,2
32489,9,4215,2
19098,7,1267,2
25430,5,4861,2
23965,3,1267,2
30190,2,4841,2
36493,6,1267,2
36493,6,4839,2
36098,4,1267,2
19098,7,4841,2
19506,2,1267,2
19506,7,4841,2
34605,5,1267,2
27702,5,4841,2
36397,7,1267,2
2151,5,4841,2
35399,2,1267,2
32190,2,4884,2
27734,7,1267,2
19098,7,4884,2
29639,8,1267,2
29639,6,4884,2
21358,3,1267,2
29639,3,21,2
34698,5,1267,2
18977,3,21,2
2151,6,1267,2
2151,2,21,2
32999,1,5315,2
19098,2,21,2
39746,4,1348,2
36397,10,21,2
37835,5,1354,2
27734,6,76,2
42761,7,5315,2
2075,2,76,2
17417,1,3671,2
23261,3,76,2
12823,1,3671,2
36412,2,76,2
2075,6,5204,2
35332,2,76,2
42732,2,5204,2
27734,2,88,2
40057,5,5204,2
24867,2,88,2
42759,4,5204,2
34605,5,88,2
21358,3,5204,2
36493,2,88,2
43661,8,1354,2
43664,2,1112,2
40508,6,3259,2
38530,3,1112,2
42722,6,5204,2
43675,10,1112,2
36184,2,5204,2
41572,3,1134,2
24779,5,1720,2
32190,2,88,2
30518,6,1720,2
32999,1,4940,2
27734,7,1720,2
19098,4,4940,2
24779,2,4622,2
40057,5,4940,2
18570,4,4622,2
27702,4,415,2
25430,4,4622,2
40508,4,3226,2
27701,3,4622,2
21347,10,3226,2
33000,1,4622,2
42108,3,4622,2
34605,5,4622,2
42760,2,4622,2
26012,3,1720,2
23965,4,4622,2
19544,5,1720,2
40057,5,4622,2
42732,2,3259,2
39746,1,4622,2
41190,6,3259,2
23261,2,415,2
21358,6,3259,2
19506,2,415,2
37775,6,1744,2
41179,5,4622,2
35399,3,1744,2
43382,2,4623,2
34605,10,1744,2
32347,5,4318,2
2075,3,1744,2
32140,5,4318,2
27702,4,1753,2
2151,5,4318,2
24779,4,3952,2
2075,2,4318,2
36098,6,3952,2
24867,2,415,2
16037,2,4205,2
32347,3,416,2
36639,2,4205,2
27701,2,416,2
30484,2,4205,2
36781,2,416,2
27734,5,3952,2
44551,6,3248,2
23669,5,3229,2
39746,3,3248,2
37141,6,1753,2
2075,2,4623,2
35399,2,1753,2
32552,7,4404,2
19507,3,1753,2
43384,5,3259,2
21358,5,1753,2
30197,6,4404,2
34427,10,1753,2
2075,6,4404,2
32347,5,1754,2
32347,10,4404,2
32190,2,1754,2
27208,4,4404,2
2151,2,1754,2
33589,10,4404,2
2151,5,1754,2
33587,8,4404,2
30518,7,1754,2
27802,4,4404,2
24691,3,1754,2
32489,10,4404,2
36098,6,1754,2
23964,4,4404,2
34402,2,1754,2
24779,4,4404,2
19098,7,1754,2
24867,8,4404,2
34605,10,1755,2
24867,2,66,2
19507,4,3867,2
32507,4,66,2
27702,3,3867,2
20288,3,67,2
26011,4,3867,2
30197,2,67,2
32489,5,3867,2
32140,3,67,2
27802,4,3867,2
27802,4,67,2
36411,7,1787,2
32508,4,67,2
19544,6,1787,2
25429,2,67,2
2075,7,1787,2
2798,4,67,2
27733,7,1787,2
27734,3,67,2
36780,4,1787,2
33001,1,67,2
43304,2,5342,2
2151,4,67,2
38203,2,5342,2
32489,6,125,2
25429,3,3952,2
31676,5,125,2
34698,3,3952,2
20288,8,125,2
24844,4,3867,2
2075,2,125,2
35332,2,1787,2
32507,8,125,2
36414,5,3952,2
27701,4,125,2
41572,6,1664,2
36780,5,5044,2
43384,2,1664,2
36780,5,5044,2
30518,2,3953,2
36099,4,5044,2
32141,10,3953,2
32140,5,5044,2
36099,3,1664,2
27802,4,4364,2
40057,5,1664,2
32140,6,4364,2
27735,4,3953,2
24779,4,4364,2
38530,9,3279,2
30517,8,4364,2
24779,3,3279,2
37050,2,5044,2
21358,2,1840,2
19507,6,307,2
23965,5,4450,2
26012,2,307,2
36184,10,4450,2
32489,8,307,2
36099,1,4450,2
2151,8,307,2
40398,6,4450,2
2075,6,307,2
35332,2,4450,2
20288,8,307,2
40363,3,4450,2
32141,8,307,2
40400,6,4450,2
27734,6,307,2
37272,2,4450,2
32507,8,307,2
36397,4,1935,2
27702,3,333,2
27702,4,1935,2
32508,2,333,2
18571,8,3952,2
19544,3,333,2
32508,8,3952,2
27701,4,333,2
20288,8,3952,2
32347,5,374,2
25430,5,3952,2
33587,3,374,2
27802,4,3952,2
26012,2,374,2
2798,6,3952,2
27734,5,374,2
37272,2,3343,2
33588,3,374,2
42721,6,3343,2
24779,3,374,2
27701,3,3343,2
32507,5,374,2
23669,10,3343,2
41571,2,1720,2
27702,4,3343,2
41190,6,1720,2
34392,3,1935,2
43385,6,1720,2
19098,7,4707,2
2075,2,4404,2
34423,3,4707,2
24779,4,4404,2
27733,4,4707,2
27733,6,4404,2
27735,4,4707,2
27701,5,4404,2
27735,4,4707,2
2151,4,4404,2
30866,3,4707,2
19544,4,4404,2
25430,8,4707,2
32190,5,4404,2
32140,4,4707,2
27802,4,4404,2
34605,5,4707,2
24777,4,4404,2
19507,4,3952,2
27701,2,1720,2
19098,3,1935,2
41572,3,1720,2
21358,2,1960,2
38530,10,1720,2
33587,6,4019,2
43382,3,4667,2
32551,1,4019,2
43382,4,4667,2
19507,3,1341,2
37835,3,4667,2
27733,6,1341,2
21358,4,1720,2
36099,2,1392,2
27701,2,1720,2
27735,2,1392,2
40653,4,2031,2
38530,8,1392,2
41190,3,2031,2
37272,2,1392,2
40057,5,2031,2
19506,2,1392,2
41572,5,2031,2
24779,4,4019,2
37835,6,2031,2
32507,2,4019,2
38995,2,1197,2
35399,5,21,2
41190,5,1222,2
27701,2,21,2
21347,2,1230,2
2075,3,21,2
42721,3,1230,2
32141,10,21,2
30518,7,5162,2
27702,4,21,2
34698,3,5162,2
19506,2,4019,2
19098,7,5162,2
34605,5,39,2
32140,6,5162,2
32489,5,39,2
32140,6,5162,2
19098,6,39,2
24779,5,5162,2
2151,6,39,2
19098,3,5163,2
24779,6,39,2
33000,1,5163,2
35399,2,39,2
40508,7,1240,2
33640,3,39,2
36098,5,1240,2
25429,4,39,2
38995,2,1240,2
2075,7,39,2
496,1,5224,2
19506,6,39,2
27702,6,4448,2
32489,6,4023,2
32552,4,4448,2
23964,4,4023,2
34698,2,5224,2
19507,3,4023,2
24779,6,1240,2
32140,3,4023,2
27701,2,1243,2
30190,2,2031,2
38995,2,1240,2
26012,2,2031,2
2075,8,4940,2
19544,7,66,2
37141,8,4940,2
34402,1,66,2
36098,3,4940,2
24779,2,66,2
41573,2,1240,2
31893,5,66,2
32998,1,4940,2
487,1,67,2
27208,4,4940,2
24777,3,67,2
27702,2,1266,2
27701,3,67,2
24779,6,1266,2
496,4,4051,2
41253,5,1267,2
27802,4,4051,2
25430,3,1267,2
18571,2,4051,2
2151,4,1267,2
32507,3,4051,2
41573,3,2033,2
2075,3,2835,2
27702,4,4940,2
40269,5,2835,2
41190,5,2033,2
35399,10,123,2
36397,5,1003,2
24777,4,123,2
29639,8,1003,2
19098,7,123,2
19507,3,1003,2
19544,7,123,2
32140,3,1003,2
24779,4,123,2
21358,6,1003,2
30518,3,125,2
34427,5,1005,2
32140,7,125,2
36184,6,1005,2
23261,7,125,2
36098,2,5270,2
34605,5,125,2
36781,2,5270,2
27733,3,125,2
23261,6,1005,2
29637,5,4019,2
24844,5,1005,2
32190,6,1592,2
37050,2,5270,2
19544,2,2031,2
27802,3,4510,2
24779,5,3503,2
36099,3,5270,2
30518,3,4023,2
32190,5,5270,2
27735,2,4023,2
32190,4,5270,2
40363,10,3503,2
36780,5,5270,2
19098,2,3503,2
37272,8,5270,2
38531,5,3503,2
34698,8,1005,2
23261,3,3503,2
36493,2,1005,2
2075,4,4023,2
21358,3,1243,2
36493,3,4024,2
30194,4,4547,2
32140,3,4024,2
24879,3,4547,2
34393,2,4024,2
34450,3,4547,2
41190,7,3504,2
19759,3,4547,2
34605,5,333,2
27734,3,1005,2
19544,5,333,2
36099,3,2192,2
34402,3,333,2
42102,8,2192,2
30518,6,333,2
40903,6,2192,2
27702,4,333,2
496,2,5315,2
27733,4,333,2
33000,2,5315,2
2151,5,333,2
43385,6,1744,2
24777,4,374,2
42758,2,1744,2
19506,2,374,2
40508,6,1744,2
36780,2,1592,2
21358,2,1744,2
24844,3,4024,2
40363,5,1744,2
30518,6,4024,2
39746,4,2192,2
35332,3,4024,2
19098,7,2192,2
19506,3,4024,2
30518,7,2192,2
32140,6,1592,2
32190,3,39,2
2075,6,1592,2
19506,6,39,2
33588,6,4024,2
37141,10,39,2
36781,4,4024,2
38530,10,39,2
27735,5,4025,2
43384,2,3445,2
34605,5,4025,2
45711,7,3445,2
36759,6,4025,2
44551,2,3445,2
40653,3,3504,2
40712,3,3445,2
41334,6,3504,2
45159,6,3445,2
41571,4,3504,2
45711,6,3446,2
41573,6,3504,2
42759,6,3446,2
2075,3,4025,2
41190,6,3446,2
35399,10,416,2
21347,10,3446,2
19544,7,416,2
45405,4,3446,2
27701,5,416,2
21358,3,39,2
32190,5,416,2
21358,2,39,2
27702,5,416,2
39746,2,3446,2
36098,7,4025,2
37835,4,3447,2
24778,3,4197,2
32140,6,66,2
27802,4,4197,2
30518,6,66,2
27734,6,4197,2
19098,5,66,2
32140,3,4197,2
2701,2,1348,2
19544,5,459,2
2151,3,1348,2
19506,3,459,2
32140,2,1592,2
23513,3,459,2
24867,3,1664,2
32190,5,459,2
36781,2,1664,2
27802,5,459,2
37312,8,67,2
32140,6,459,2
4967,4,67,2
32140,5,4197,2
38531,8,67,2
32489,4,4197,2
34698,2,67,2
26012,2,4197,2
36099,3,67,2
32347,10,4197,2
38531,4,123,2
27802,5,4197,2
36098,3,333,2
25441,2,4197,2
32190,5,333,2
27802,5,4215,2
32140,6,333,2
33587,3,4215,2
2075,2,333,2
17315,10,4215,2
34698,2,357,2
27701,5,4215,2
34605,5,1664,2
34605,10,4215,2
36780,2,1664,2
2798,6,4215,2
26011,2,1664,2
31893,10,4051,2
36780,3,357,2
27735,4,4051,2
34698,8,358,2
36781,3,2286,2
2075,6,358,2
2075,4,2286,2
2075,7,358,2
34698,2,2286,2
37272,8,358,2
29639,2,2287,2
32140,6,358,2
37775,3,2287,2
30517,4,374,2
30190,6,2287,2
38531,7,374,2
21358,3,2287,2
2075,2,374,2
26011,2,2287,2
24777,2,1664,2
27734,4,4051,2
24777,2,1720,2
32998,3,4051,2
32190,2,1720,2
27702,7,4051,2
24779,4,1720,2
27701,2,4051,2
18570,4,1720,2
30866,4,4051,2
34605,5,1720,2
31447,2,5372,2
41190,2,3447,2
40480,2,5372,2
32140,3,1720,2
30518,7,3049,2
2075,3,803,2
27701,2,3049,2
36493,4,1744,2
26011,2,3049,2
18570,4,1744,2
3079,10,3049,2
27735,2,1744,2
38530,8,3521,2
19507,3,1744,2
2075,3,3521,2
23261,3,1744,2
21347,10,3445,2
24844,2,1744,2
40508,5,3446,2
2075,3,1744,2
42721,2,3446,2
19544,6,1787,2
39746,3,3447,2
27702,4,1787,2
34427,5,1720,2
27701,3,1787,2
19506,3,1720,2
34698,10,1787,2
34427,5,1720,2
36099,2,1787,2
35332,3,1720,2
27733,5,2286,2
43384,4,3447,2
40363,5,2286,2
34698,4,2338,2
40363,5,2286,2
34402,3,2338,2
36098,2,841,2
34427,10,2338,2
37272,2,841,2
21358,4,2338,2
21358,6,841,2
2075,6,2338,2
34698,6,1957,2
26012,3,1787,2
24777,2,1957,2
32190,3,1787,2
34605,5,1957,2
24777,2,1787,2
23261,2,1957,2
19506,2,1787,2
30518,5,1957,2
41257,4,3447,2
36397,10,1957,2
40269,4,3049,2
18570,4,1957,2
38995,3,3049,2
24779,5,1957,2
42721,6,3485,2
36098,2,1957,2
27733,6,2338,2
27701,5,1957,2
23261,8,3485,2
2151,3,2286,2
40712,6,3485,2
41190,3,2286,2
37141,7,1744,2
37835,3,2286,2
38531,8,1744,2
23261,3,2286,2
35332,6,1744,2
21358,2,2287,2
36781,6,1744,2
41190,3,2287,2
34698,2,1744,2
33589,2,803,2
37835,5,1744,2
34605,5,803,2
36780,7,1744,2
19098,6,2287,2
19098,6,1744,2
40057,5,2287,2
36304,2,1744,2
40363,5,2287,2
38531,5,1753,2
39746,6,2287,2
38530,4,1753,2
41190,5,3485,2
36098,2,1753,2
21347,10,3485,2
37835,2,1754,2
2075,4,4622,2
38531,7,1754,2
32140,5,4622,2
37050,4,1754,2
27734,3,4622,2
36098,2,1754,2
27733,2,4622,2
35332,6,1755,2
27208,3,4622,2
37835,7,1755,2
18570,2,4622,2
36098,6,1755,2
44071,2,3485,2
37141,5,1755,2
44067,6,3485,2
39746,8,3485,2
27733,8,4450,2
40653,5,3485,2
23669,10,4450,2
23261,4,3521,2
2075,2,4450,2
38530,4,3554,2
30518,2,992,2
42722,8,3554,2
19098,2,992,2
45711,6,3506,2
37835,3,992,2
44551,5,3506,2
38530,6,992,2
37835,2,5311,2
45711,6,3485,2
42108,5,5311,2
40508,6,3485,2
37835,3,3506,2
3079,18,3506,2
41190,4,3506,2
42732,2,3506,2
3079,14,3506,2
43384,6,3506,2
40539,2,3506,2
40508,7,3506,2
3079,14,3506,2
38531,7,1664,2
42759,2,3506,2
41573,2,1664,2
40653,4,3506,2
32140,5,1073,2
44551,4,3506,2
32507,7,1073,2
44551,5,3506,2
25429,7,1073,2
45159,6,3506,2
36780,1,5041,2
41179,5,5311,2
42760,2,5041,2
21358,3,5311,2
39746,2,5041,2
40653,2,5311,2
40827,2,5041,2
36099,2,1841,2
41571,5,5042,2
27701,2,1841,2
2075,2,5042,2
30518,6,1841,2
43382,5,5042,2
36506,4,1841,2
25430,3,5045,2
18571,8,4404,2
32552,2,1073,2
2151,6,4404,2
33589,10,1073,2
33640,8,4404,2
27734,5,1073,2
34605,10,4404,2
26012,5,1073,2
32190,5,4404,2
32507,7,1073,2
27701,5,4404,2
32347,10,1073,2
32140,5,4404,2
26011,5,1073,2
19506,7,4404,2
2075,6,1112,2
2798,4,66,2
36099,2,1112,2
19507,4,67,2
36780,2,1112,2
32190,2,67,2
30518,3,1112,2
32489,2,67,2
19506,4,1112,2
32347,5,67,2
27733,7,1112,2
33587,5,67,2
37835,2,1112,2
24779,4,67,2
35332,5,1112,2
18571,6,67,2
23964,5,1112,2
2151,6,125,2
3079,15,1112,2
27734,8,125,2
20288,6,1112,2
32507,8,125,2
32140,4,1112,2
24867,8,125,2
24778,5,1112,2
2075,2,1840,2
2151,4,1112,2
37835,4,1840,2
24779,5,1112,2
37272,3,1840,2
2075,2,1664,2
38531,8,1841,2
38530,8,1664,2
19098,2,1841,2
27701,6,1664,2
34698,3,1841,2
23261,2,1664,2
37835,8,1841,2
41253,5,1664,2
18977,5,1841,2
32489,2,1230,2
25430,3,307,2
33001,3,1230,2
27735,6,307,2
33587,2,1230,2
32489,6,307,2
32190,4,1230,2
33589,8,333,2
32141,14,1230,2
32140,3,333,2
25430,2,1230,2
33588,8,333,2
17315,8,1230,2
20288,4,333,2
30518,6,3503,2
17315,8,333,2
24867,6,3503,2
2151,3,374,2
24779,5,3503,2
32508,4,374,2
19098,5,3503,2
32190,5,374,2
36397,10,3503,2
32489,7,374,2
27208,2,3503,2
4967,18,2604,2
27734,6,3503,2
38530,6,1935,2
19506,2,3519,2
19098,7,1935,2
36098,6,1348,2
35332,6,1935,2
43664,8,1348,2
21358,4,1935,2
27701,5,3519,2
32140,2,1935,2
19507,2,3519,2
37272,5,1935,2
31893,5,4707,2
30518,6,1960,2
27701,4,4707,2
37272,6,1960,2
31676,5,4707,2
34698,6,1960,2
25442,2,4707,2
36099,6,1960,2
2075,4,4707,2
