mvid,mrp,offer_price,zoho_id,vendor_price,variant_id,variant_name,product_id,product_name,brand_id,brand_name
"37,577",60,60,201333000058681001,42.35,10865,Cadbury Dairy Milk Chocolate Rs 60,"7,468",Cadbury Dairy Milk Chocolate ,"1,457",Cadbury
"37,578",30,30,201333000058682001,18.75,11176,Sweet Karam Coffee Spiced Peanuts 30g,"8,633",Sweet Karam Coffee Spiced Peanuts 30g,"2,519",Sweet Karam Coffee
"37,579",30,30,201333000058668129,16.52,11295,Himalayan Salt Caramel Popcorn,"8,749",4700 BC Himalayan Salt Caramel Popcorn,"2,034",4700 BC
"37,583",25,25,201333000058675437,15.88,3920,Kit Kat Chocolate Rs 25,"2,077",Kit kat chocolate,12,Nestle 
"37,584",25,25,201333000058673023,15.88,3920,Kit Kat Chocolate Rs 25,"2,077",Kit kat chocolate,12,Nestle 
"37,586",25,25,201333000058686017,15.88,3920,Kit Kat Chocolate Rs 25,"2,077",Kit kat chocolate,12,Nestle 
"37,587",10,10,201333000058700083,6.36,4732,Nestle Munch Max,"2,567",Nestle Munch Max Rs 20,12,Nestle 
"37,594",40,40,201333000058698775,11.57,9598,Too Yumm Bhoot Chips Rs 20,"7,125",Too Yumm Bhoot Chips Rs 20,6,Too Yumm 
"37,599",10,10,201333000058670429,7,4728,Lays Classic Salted,"2,564",Lays Classic Salted Rs 10,"1,563",Layss
"37,607",10,10,201333000058716006,8,1292,Lay's Spanish Tomato Tango Rs 20,"1,062",Lays Spanish Tomato Tango Rs 20,"1,563",Layss
"37,618",76,76,201333000058748606,47.02,10697,Insta Ahaar Cuppa Classic Masala Poha ,"8,172",Insta Ahaar Cuppa Classic Masala Poha ,"2,540",Insta Ahaar
"37,620",20,20,201333000058739087,11.6,10706,4700 BC Crunchy Corn Hawaiian Barbeque ,"8,181",4700 BC Crunchy Corn Hawaiian Barbeque ,"2,034",4700 BC
"37,658",10,10,201333000058739830,6.96,2580,Sunfeast Moms Magic Biscuit Butter Rs 10,"1,266",Sunfeast Products,"1,539",ITC Sunfeast
"37,661",150,150,201333000058754282,150,8521,Jameson Ginger Ale Rs 100,"6,058",Jameson Ginger Ale Rs 100,"2,336",Jameson 
"37,662",150,150,201333000058752213,150,11159,Jameson Zero Sugar Ginger Ale,"8,616",Jameson Zero Sugar,"2,336",Jameson 
"37,665",37.5,37.5,201333000058724196,37.5,8668,Britannia Good Day Cashew Cookies ,"6,203",Britannia Good Day Cashew Cookies Rs 20,"1,455",Britannia
"37,666",120,120,201333000059037056,120,11152,Ella Foods Ready To Eat Poha 65g,"8,609",Ella Foods Ready To Eat Poha 65g,"2,594",Ella Foods
"37,667",60,60,201333000058737076,60,11252,Boost Ready To Drink 180 ML,"8,705",Boost Ready To Drink 180 ML,"1,973",boost
"37,668",105,105,201333000059009591,105,11251,Bru Cold Coffee 200 ML,"8,704",Bru Cold Coffee 200 ML,"1,785",Bru
"37,669",37.5,37.5,201333000059011505,37.5,11274,Millet Bank Chilli Chataka Stix,"8,728",Millet Bank Chilli Chataka Stix,"2,613",Millet Bank
"37,671",30,30,201333000058740116,30,11145,4700 BC Salted Classic Popcorn,"8,602",4700 BC Salted Classic Popcorn,"2,034",4700 BC
"37,672",30,30,201333000058724273,30,7112,Cheese & Herbs Corn Chips Rs 20,"4,737",Cheese & Herbs Chips Rs 20,"2,034",4700 BC
"37,673",75,75,201333000058720116,75,11172,SuperYou Cream & Onion Multigrain Chips,"8,629",SuperYou Cream & Chips Multigrain Chips,"2,513",Superyou
"37,674",75,75,201333000058735589,75,11171,Superyou Multigrain Super Masala Chips 40,"8,628",Superyou Multigrain Super Masala Chips,"2,513",Superyou
"37,678",10,10,201333000058721476,7,6813,Britannia 50 50 Biscuits ,"4,460",50 50 Biscuits ,"1,455",Britannia
"37,680",9,9,201333000058723217,7.2,794,Britannia Little Hearts,682,Britannia,"1,455",Britannia
"37,681",10,10,201333000058718408,7,7678,Too Yumm Indian masala ,"5,291",Too Yumm Indian masala ,6,Too Yumm 
"37,682",10,10,201333000058720233,7,1989,Too Yumm Kashmiri Chilli Chips Rs10,"1,529",Too Yumm Kashmiri Chilli Chips Rs10,6,Too Yumm 
"37,683",10,10,201333000058740193,7,2923,Too Yumm American Cream and Onion Chips Rs 10,"1,246",Too Yumm American  Cream and Onion Chips  MRP 10,6,Too Yumm 
"37,685",20,20,201333000058716261,15,3580,Too Yumm American Cream and Onion Chips Rs 20,"1,246",Too Yumm American  Cream and Onion Chips  MRP 10,6,Too Yumm 
"37,686",20,20,201333000058716338,16,6688,Too Yumm Spanish Tomato Rs 10,"4,338",Too Yumm Spanish Tomato Rs 10,6,Too Yumm 
"37,687",20,20,201333000058723294,15,7678,Too Yumm Indian masala ,"5,291",Too Yumm Indian masala ,6,Too Yumm 
"37,688",10,10,201333000058720310,8,2079,Haldiram Panchratna Mixture Rs 10 ,"1,585",Haldiram Panchratna Mixture Rs 10,"1,523",Haldirams 2
"37,689",10,10,201333000059011582,8,3489,Haldiram s Navrattan Rs 50,"1,904",HALDIRAMS NAVRATTAN,"1,523",Haldirams 2
"37,693",20,20,201333000058718489,16,2116,Haldiram Lassi ,"1,611",Haldiram Lassi,"1,523",Haldirams 2
"37,695",20,20,201333000058740270,16,3467,Too Yumm Spanish Tomato Rs 20,"1,892",Kashmiri Chilli,6,Too Yumm 
"37,696",20,20,201333000059545576,16,2454,Haldiram Lassi,"1,611",Haldiram Lassi,"1,523",Haldirams 2
"37,697",20,20,201333000058730135,11.6,10706,4700 BC Crunchy Corn Hawaiian Barbeque ,"8,181",4700 BC Crunchy Corn Hawaiian Barbeque ,"2,034",4700 BC
"37,721",35,35,201333000058718691,32,5198,Mars Snickers Berry,"2,991",Mars Snickers Berry,"1,508",Mars Chocolates
"37,722",10,10,201333000058736875,8,3721,Kurkure Masala Masti Twisteez Rs 20,"2,018",Kurkure Twisteez,"1,559",Kurkure
"37,724",10,10,201333000059584027,7,3942,Cadbury Five Star Rs 10,"1,970",Cadbury Five Star Rs 20 ,"1,457",Cadbury
"37,725",10,10,201333000059717001,7,9572,Haldirams Peeloz Choco Block,"7,099",Haldirams Peeloz Choco Block Rs 10,"1,523",Haldirams 2
"37,726",10,10,201333000059578569,7,9423,Haldirams Peeloz Orange Rs 10,"6,951",Haldirams Peeloz Orange Rs 10,"1,523",Haldirams 2
"37,727",10,10,201333000059584106,7,9748,Haldirams Peeloz Strawberry Rs 15,"7,261",Haldirams Peeloz Strawberry Rs 15,"1,523",Haldirams 2
"37,728",10,10,201333000059736001,7,1172,Haldirams NGP Tasty Nuts Rs 10,980,Haldirams  Tasty Nuts 45g Rs 10,"1,523",Haldirams 2
"37,731",20,20,201333000060229001,13.39,11357,Prabhuji Tomato Dhamaal ,"8,811",Prabhuji Tomato Dhamaal ,"1,869",Prabhu ji
"37,732",20,20,201333000060234001,13.39,11358,Prabhuji Chatpata Masala ,"8,812",Prabhuji Chatpata Masala ,"1,869",Prabhu ji
"37,733",10,10,201333000060217005,6.96,11355,Sunfeast Bounce Choco Twist Biscuits ,"8,809",Sunfeast Bounce Choco Twist Biscuits ,"1,539",ITC Sunfeast
"37,734",10,10,201333000060237591,6.96,11356,Sunfeast Bounce Tangy Orange Biscuits ,"8,810",Sunfeast Bounce Tangy Orange Biscuits ,"1,539",ITC Sunfeast
"37,737",10,10,201333000060217084,6.96,11355,Sunfeast Bounce Choco Twist Biscuits ,"8,809",Sunfeast Bounce Choco Twist Biscuits ,"1,539",ITC Sunfeast
"37,738",10,10,201333000059836121,6.96,11356,Sunfeast Bounce Tangy Orange Biscuits ,"8,810",Sunfeast Bounce Tangy Orange Biscuits ,"1,539",ITC Sunfeast
"37,746",10,10,201333000060263340,8,2152,Britannia Little Hearts Rs 10,682,Britannia,"1,455",Britannia
"37,747",10,10,201333000060256080,8,4309,Lays Chili Lemon,"2,249",Lays Chili Lemon,"1,563",Layss
"37,748",10,10,201333000060261041,8,714,Lay's Hot n Sweet Chilli Rs 10,656,Lays,"1,563",Layss
"37,751",20,20,201333000060261120,10.57,7048,Appy Fizz Rs 20,"4,673",Appy Fizz Rs 20,19,Parle 
"37,760",25,25,201333000059838045,15.53,11274,Millet Bank Chilli Chataka Stix,"8,728",Millet Bank Chilli Chataka Stix,"2,613",Millet Bank
"37,763",10,10,201333000060182201,8,1859,Sunfeast Bounce Choco Cream Rs 10,"1,448",ITC Sunfeast Biscuits,"1,539",ITC Sunfeast
"37,764",10,10,201333000059717827,8,1860,Sunfeast Bounce Tangy Orange Rs 10,"1,448",ITC Sunfeast Biscuits,"1,539",ITC Sunfeast
"37,771",40,40,201333000059838144,38,1315, Britannia Treat Jim Jam Rs 10,682,Britannia,"1,455",Britannia
"37,772",50,50,201333000064754023,31.25,11174,SuperYou Pudina Multigrain Chips,"8,631",SuperYou Pudina Multigrain Chips,"2,513",Superyou
"37,773",25,25,201333000060204269,14.84,5454,Kurkure Lehar Mast Masala Rs 25,"3,238",lehar mast masala ,"1,559",Kurkure
"37,775",25,25,201333000060261388,14.84,3237,Lays Wavy Cream and onion Rs 25 ,"1,817",Lays Wavy Cream and onion Rs 25,"1,563",Layss
"37,777",58,53,201333000064578310,40,11367,Veg Poha,"8,820",Veg Poha,"1,428",Aapka Dabba
"37,778",66,60,201333000061160212,45,11366,Aloo Bread Toast,"8,819",Aloo Bread Toast,"1,428",Aapka Dabba
"37,779",67,61,201333000060256951,46,11365,Sweet Corn Mayo Sandwich ,"8,818",Sweet Corn Mayo Sandwich ,"1,428",Aapka Dabba
"37,780",67,61,201333000064758030,46,11364,Paneer Mayo Sandwich ,"8,817",Paneer Mayo Sandwich ,"1,428",Aapka Dabba
"37,781",71,61,201333000063008340,46,9029,Matar Kulcha Sandwich ,"6,557",Matar Kulcha Sandwich ,"1,428",Aapka Dabba
"37,782",58,53,201333000064754131,40,703,Home Style Macroni,653,Home Style Macroni,"1,428",Aapka Dabba
"37,809",25,25,201333000064755213,15.63,11276,Millet Bank Spicy Garlic,"8,730",Millet Bank Spicy Garlic,"2,613",Millet Bank
"37,811",30,30,201333000064771181,19.27,1323,MTR Breakfast Vegetable Upma Rs 25,"1,075",MTR Breakfast Vegetable Upma Rs 25,"1,593",Mtr
"37,822",1,1,201333000064833380,1,9762,TestB,"7,269",TestB,"2,701",Test Brands
"37,826",35,35,201333000060182392,21.95,10337,Snickers Butterscotch Rs 35,"7,814",Snickers Butterscotch Rs 35,"1,508",Mars Chocolates
"37,829",35,35,201333000060182471,21.95,10337,Snickers Butterscotch Rs 35,"7,814",Snickers Butterscotch Rs 35,"1,508",Mars Chocolates
"37,830",15,15,201333000064881001,9.38,11389,Lets Try Crunchy Party Mix ,"8,841",Lets Try Crunchy Party Mix ,"2,626",Lets Try
"37,832",15,15,201333000064885001,10,11388,Lets Try Aloo Bhujia ,"8,840",Lets Try Aloo Bhujia ,"2,626",Lets Try
"37,833",15,15,201333000064885080,9.38,11388,Lets Try Aloo Bhujia ,"8,840",Lets Try Aloo Bhujia ,"2,626",Lets Try
"37,834",15,15,201333000064887001,9.38,11391,Lets Try Navratan Tadka ,"8,843",Lets Try Kettle Navratan Tadka ,"2,626",Lets Try
"37,835",15,15,201333000064883076,9.38,11389,Lets Try Crunchy Party Mix ,"8,841",Lets Try Crunchy Party Mix ,"2,626",Lets Try
"37,836",15,15,201333000064875370,9.38,11392,Lets Try Kettle Peanut Party Mix ,"8,844",Lets Try Kettle Peanut Party Mix ,"2,626",Lets Try
"37,837",15,15,201333000064875449,9.38,11390,Lets Try Kettle Cooked Garlic Bhujia ,"8,842",Lets Try Kettle Cooked Garlic Bhujia ,"2,626",Lets Try
"37,838",25,25,201333000064886005,15.63,11393,Lets Try Salted Popcorn ,"8,845",Lets Try Salted Popcorn ,"2,626",Lets Try
"37,839",15,15,201333000064876009,9.38,11390,Lets Try Kettle Cooked Garlic Bhujia ,"8,842",Lets Try Kettle Cooked Garlic Bhujia ,"2,626",Lets Try
"37,853",20,20,201333000065024006,18,11358,Prabhuji Chatpata Masala ,"8,812",Prabhuji Chatpata Masala ,"1,869",Prabhu ji
"37,864",60,60,201333000065036292,60,1120,Fanta Can ,942,Coca Cola  Fanta Can 300g Rs 40,"1,498",Fanta
"37,865",60,60,201333000065024094,60,7698,Coca Cola Coke Diet Can,"5,312",Coke Diet Can,17,Coca Cola 
"37,922",10,10,201333000065123332,7.21,2349,Haldiram Teekha Meetha Rs 10 ,"1,586",Haldiram Corn Flakes Mixture Rs 10,"1,523",Haldirams 2
"37,930",75,75,201333000065152074,44.49,11412,Heat Omatic Poha,"8,861",Heat Omatic Poha,"2,627",Heat Omatic
"37,935",75,75,201333000065154114,44.49,11411,Heat Omatic Upma ,"8,860",Heat Omatic Upma ,"2,627",Heat Omatic
"37,936",75,75,201333000065122194,44.49,11412,Heat Omatic Poha,"8,861",Heat Omatic Poha,"2,627",Heat Omatic
"37,975",10,10,201333000065223285,8,11208,Too Yumm Bhujia,"8,662",Too Yumm Bhujia,6,Too Yumm 
"37,981",10,10,201333000065226088,9,11208,Too Yumm Bhujia,"8,662",Too Yumm Bhujia,6,Too Yumm 
"37,982",10,10,201333000065198216,9,5620,Too Yumm All in One,"3,380",Too Yumm All in one Rs 10,6,Too Yumm 
"37,983",10,10,201333000065227012,9,6981,Too Yumm Aloo Bhujia Rs 10,"4,611",Aloo Bhujia Rs 10,6,Too Yumm 
"37,986",10,10,201333000065202649,7.9,5972,Bingo Tedhe Medhe Achaari Masti Rs 10,"3,677",Bingo Tedhe Medhe Achaari Masti Rs 10,"1,447",Bingo
"37,992",81,73,201333000065178146,55,11434,Paneer Paratha ,"8,883",Paneer Paratha ,"2,631",Nathus Noida
"37,993",55,49,201333000065202901,35,11433,Coleslaw Sandwich ,"8,882",Coleslaw Sandwich ,"2,631",Nathus Noida
"37,994",61,53,201333000065198521,40,11432,Vada Pav,"8,881",Vada Pav,"2,631",Nathus Noida
"37,995",61,53,201333000065221037,40,11431,Stuffed Bread Roll,"8,880",Stuffed Bread Roll,"2,631",Nathus Noida
"38,046",10,10,201333000065185281,7.14,7848,Too Yumm Chips Spanish Tomato Rs 10,"5,451",Too Yumm Chips Spanish Tomato Rs 10,6,Too Yumm 
"38,048",10,10,201333000065292497,7.1,3853,Amul Tru Mango Tetrapack Rs 10,643,Amul ,"1,434",Amul
"38,049",15,15,201333000065284908,10,11389,Lets Try Crunchy Party Mix ,"8,841",Lets Try Crunchy Party Mix ,"2,626",Lets Try
"38,050",20,20,201333000065234861,10.71,1241, Lays Indian Magic Masala Rs 20,"1,035", Lays Indian Magic Masala Rs 20,"1,563",Layss
"38,065",10,10,201333000065307009,6.78,1315, Britannia Treat Jim Jam Rs 10,682,Britannia,"1,455",Britannia
"38,066",10,10,201333000065318001,6.78,1960,Britannia 5050 Maska Chaska ,"1,504",Britannia 5050 Maska Chaska Rs 10,"1,455",Britannia
"38,067",30,30,201333000065313005,18.75,10390,Sweet Karam Coffee Madras Mixture,"7,871",Sweet Karam Coffee Madras Mixture Rs 99,"2,519",Sweet Karam Coffee
"38,068",20,20,201333000065319001,10.71,8244,Lays Wavy Spanish Tomato Tango,"5,792",Lays Wavy Spanish Tomato Tango,"1,563",Layss
"38,069",20,20,201333000065320001,12.5,831,Too Yumm Veggie Stix  Sour Cream & Onion ,746,Too Yumm Veggie Stix - Sour Cream & Onion,6,Too Yumm 
"38,079",30,30,201333000065327030,17.14,11295,Himalayan Salt Caramel Popcorn,"8,749",4700 BC Himalayan Salt Caramel Popcorn,"2,034",4700 BC
"38,084",25,25,201333000065373002,22,8194,Britannia Winkin Cow Mango Lassi Rs 30,"5,742",Britannia Winkin Cow Mango Lassi Rs 30,"1,455",Britannia
"38,085",10,10,201333000065375001,7,4551,Too Yumm Moong Dal,"2,414",Too Yumm Moong Dal,6,Too Yumm 
"38,139",50,50,201333000065466081,31.25,3096,Alo Frut Coconut Water Rs 50,"1,766",Alo Frut coconut water ,"1,795",Alo Frut
"38,140",15,15,201333000065462096,9.91,3687,Frooti Rs 15,538,Frooti,"1,506",Frooti
"38,141",60,60,201333000065464005,42.35,10865,Cadbury Dairy Milk Chocolate Rs 60,"7,468",Cadbury Dairy Milk Chocolate ,"1,457",Cadbury
"38,148",10,10,201333000065450738,8,4791,Lays Chile Limon Chips Rs 20,"2,623",Lays Chilli Limon Rs 20,"1,563",Layss
"38,162",15,15,201333000065536002,11.25,11453,Swashray Farali Chevda Rs 15,"1,548",Swashray Methi Pori,"1,666",Swashray
"38,203",499,99,201333000065563547,99,10232,Type C A320,"7,710",Type C A320,"2,506",Boat 
"38,204",999,299,201333000065561477,299,10230,Bassheads 100 Black,"7,708",Bassheads 100 Black,"2,506",Boat 
"38,205","3,990",849,201333000065561556,849,10231,EnergyShroom PB300 Lite Carbon Black,"7,709",EnergyShroom PB300 Lite Carbon Black,"2,506",Boat 
"38,210",40,40,201333000065597147,38,3493,Britannia Winkin Cow Rs 40 ,"1,908",Britannia Winkin Cow Rs 40 ,"1,455",Britannia
"38,211",20,20,201333000065539408,18,4550,Too Yumm Aloo Bhujia,"2,413",Too Yumm Aloo Bhujia,6,Too Yumm 
"38,225",20,20,201333000065597756,20,2174,ThumsUp ,180,Thums Up,"1,677",Thumsup
"38,230",10,10,201333000065726010,8,4582,Kurkure,"2,445",kurkure,"1,559",Kurkure
"38,231",30,30,201333000065715021,26,4721,Britannia Winkin Cow Lassi ,"2,557",Britannia Winkin Cow Lassi Rs 25,"1,455",Britannia
"38,232",40,40,201333000065737005,36,2879,Limca Rs40,"1,587",Coca Cola Zero Sugar Rs 20 ,17,Coca Cola 
"38,234",40,40,201333000065716013,36,2186,Fanta Can Rs 40,942,Coca Cola  Fanta Can 300g Rs 40,"1,498",Fanta
"38,235",20,20,201333000065708014,18,2081,Coco Cola Zero Sugar Rs 20 ,"1,587",Coca Cola Zero Sugar Rs 20 ,17,Coca Cola 
"38,244",10,10,201333000065723664,6.71,9786,Bikano Bhujia Rs 10,"7,293",Bikano Bhujia Rs 10,"1,445",Bikano
"38,325",40,40,201333000065819156,36,3989,Britannia Winkin Cow Thick Shake Chocolicious Rs 35,"2,113",Britannia Winkin Cow Thick Shake Rs 35,"1,455",Britannia
"38,326","3,990",849,201333000066033006,576,10231,EnergyShroom PB300 Lite Carbon Black,"7,709",EnergyShroom PB300 Lite Carbon Black,"2,506",Boat 
"38,327",999,299,201333000066110001,210.34,10230,Bassheads 100 Black,"7,708",Bassheads 100 Black,"2,506",Boat 
"38,336",40,40,201333000066112220,20,4582,Kurkure,"2,445",kurkure,"1,559",Kurkure
"38,337",40,40,201333000066135010,35,3735,Thums Up Rs 25,547,Thumbs Up Pop Can,"1,677",Thumsup
"38,338",40,40,201333000066112299,20,4287,Too Yumm Chips Spanish Tomato ,"1,984",Too Yumm Chips Spanish Tomato Rs 20,6,Too Yumm 
"38,339",40,40,201333000066112378,20,4117,Lays Magic Masala Rs 20,"1,914",Lays Magic Masala Rs 30,"1,563",Layss
"38,340",40,40,201333000066110084,20,4201,Lays American style Cream and Onion ,"2,167",Lays Chips,"1,563",Layss
"38,344",150,150,201333000066022831,75,11158,Ella Foods Chilli Lime Cashew ,"8,615",Ella Foods Chilli Lime Cashew ,"2,594",Ella Foods
"38,345",120,120,201333000066134100,33,10114,Nutrezy Raisin Omega & Crunch Trail Mix,"7,602",Nutrezy Raisin Omega & Crunch Trail Mix,"2,032",Nutrezy
"38,346",60,60,201333000066024133,16,11295,Himalayan Salt Caramel Popcorn,"8,749",4700 BC Himalayan Salt Caramel Popcorn,"2,034",4700 BC
"38,348",40,40,201333000066106088,11,5996,Unibic Choco Nut Cookies Rs 20,"3,700",Choco Nuf Cookies Rs 20,"1,686",Unibic
"38,349",60,60,201333000066025326,16,11009,Reload Lemon Blast Drink ,"8,481",Reload Lemon Blast Drink ,"2,570",Fast & up
"38,350",40,40,201333000066137662,10,10884,Kari Kari Krispy Hopu Sweet & Salty ,"8,354",Kari Kari Krispy Hopu Sweet & Salty ,"1,549",Karikari
"38,351",40,40,201333000066116108,11,7112,Cheese & Herbs Corn Chips Rs 20,"4,737",Cheese & Herbs Chips Rs 20,"2,034",4700 BC
"38,352",200,200,201333000066117175,50,8521,Jameson Ginger Ale Rs 100,"6,058",Jameson Ginger Ale Rs 100,"2,336",Jameson 
"38,353",60,60,201333000066118026,18,10390,Sweet Karam Coffee Madras Mixture,"7,871",Sweet Karam Coffee Madras Mixture Rs 99,"2,519",Sweet Karam Coffee
"38,354",100,100,201333000066135089,50,11173,SuperYou Cheese & Tomato Multigrain Chips,"8,630",SuperYou Cheese & Tomato Multigrain Chips,"2,513",Superyou
"38,355",40,40,201333000066024212,11,8207,Mulberry Zingals Chocolate Slice Cake ,"5,754",Mulberry Zingals Chocolate Slice Cake Rs 20,"2,283",mullberry
"38,356",50,50,201333000066110167,18,11275,Millet Bank Sour Cream & Onion,"8,729",Millet Bank Sour Cream & Onion,"2,613",Millet Bank
"38,357",20,20,201333000066023077,6,6045,A2B Masala Moong Dal,"3,744",A2B Masala Moong Dal,"1,778",A2B
"38,358",20,20,201333000066107160,6,11287,A2B Masala Chips,"8,741",A2B Masala Chips,"1,778",A2B
"38,359",140,140,201333000066107239,42,11251,Bru Cold Coffee 200 ML,"8,704",Bru Cold Coffee 200 ML,"1,785",Bru
"38,360",80,80,201333000066135168,24,11252,Boost Ready To Drink 180 ML,"8,705",Boost Ready To Drink 180 ML,"1,973",boost
"38,362",30,30,201333000066107318,7,11392,Lets Try Kettle Peanut Party Mix ,"8,844",Lets Try Kettle Peanut Party Mix ,"2,626",Lets Try
"38,365",60,60,201333000066171413,55,6204,Amul Kool Cafe ,212,Amul Kool Cafe,"1,434",Amul
"38,366",60,60,201333000066191005,55,9284,Amul Kool Koko Chocolate Milk Rs 60,"6,814",Amul Kool Koko Chocolate Milk Rs 60,"1,434",Amul
"38,367",40,40,201333000066189005,36,1120,Fanta Can ,942,Coca Cola  Fanta Can 300g Rs 40,"1,498",Fanta
"38,390",80,80,201333000066189837,38.29,10734,Watermelon Zing Low Sugar Soft Drink ,"8,204",Watermelon Zing Low Sugar Soft Drink ,"2,544",Peping
"38,391",80,80,201333000066190314,38.29,10733,Lemon Breeze Low Sugar Soft Drink ,"8,203",Lemon Breeze Low Sugar Soft Drink ,"2,544",Peping
"38,429",499,99,201333000066186230,499,10232,Type C A320,"7,710",Type C A320,"2,506",Boat 
"38,435",50,50,,22.61,6575,Dukes Waffy Vanilla Rs 50,"4,236",Dukes Waffy Vanilla Rs 50,"1,764",Dukes
"38,470",45,45,201333000066254353,45,4552,Alo Frut Berries,"2,415",Alo Frut Berries,"1,795",Alo Frut
"38,471",45,45,201333000066256147,45,10816,Alo Frut Kiwi Aloe Vera ,"8,286",Alo Frut Kiwi Aloe Vera ,"1,795",Alo Frut
"38,480",45,45,201333000066266033,45,9624,BRB Shortcuts Classic Wafer Bites Rs 50,"7,145",BRB Shortcuts Classic Wafer Bites Rs 50,20,BRB
"38,481",15,15,201333000066267043,15,4181,Britannia Good Day Butter cookies,"2,095",Britannia Good Day Cashew Cookies Rs 10,"1,455",Britannia
"38,484",60,60,201333000066279017,60,7696,Sprite Can ,"5,310",Sprite Can,"1,664",Sprite
"38,485",60,60,201333000066265119,60,4077,Thums Up ,"2,087",Thums Up,17,Coca Cola 
"38,486",45,45,201333000066278118,45,9197,Farmley Makhana Munchies,"6,729",Farmley Makhana Munchies Rs 30,"2,056",Farmley
"38,487",118.5,118.5,201333000066274118,118.5,10698,Insta Ahaar Cuppa Masala Oats ,"8,173",Insta Ahaar Cuppa Masala Oats ,"2,540",Insta Ahaar
"38,488",30,30,201333000066265198,30,10884,Kari Kari Krispy Hopu Sweet & Salty ,"8,354",Kari Kari Krispy Hopu Sweet & Salty ,"1,549",Karikari
"38,490",30,30,201333000066289160,30,1338, Karikari Salt Pepper Rs 50,"1,086", Karikari Salt Pepper Rs 50,"1,549",Karikari
"38,492",30,30,201333000066268202,30,4401,Munch ,"2,264",Nestle Munch,12,Nestle 
"38,493",60,60,201333000066254432,60,7088,Dates Bites Sachet Rs 40,"4,712",Dates Bites Sachet 20g Rs 40,"2,056",Farmley
"38,494",75,75,201333000066261375,75,4858,Mars Snickers ,"2,677",Mars Snickers Rs 10,"1,508",Mars Chocolates
"38,495",71,106.5,201333000066283045,71,3880,Max Protein Daily Choco Almond Bar Rs 175,"2,002",Max Protein Daily,"1,644",Ritebite
"38,496",52.5,52.5,201333000066273034,52.5,7758,Britannia Vanilla Drinks ,"5,375",Britannia Vanilla Drinks Rs 35,"1,455",Britannia
"38,498",30,30,201333000066253353,30,1547,Too Yumm American  Cream and Onion Chips  MRP 10,"1,246",Too Yumm American  Cream and Onion Chips  MRP 10,6,Too Yumm 
"38,501",45,45,201333000066266118,45,11179,Sweet Karam Coffee Garlic Murukku Sticks 30g,"8,636",Sweet Karam Coffee Garlic Murukku Sticks 30g,"2,519",Sweet Karam Coffee
"38,502",45,45,201333000066273192,45,11295,Himalayan Salt Caramel Popcorn,"8,749",4700 BC Himalayan Salt Caramel Popcorn,"2,034",4700 BC
"38,503",30,30,201333000066264785,30,10018,Mulberry Zingals Mix Fruit Cake ,"7,504",Mulberry Zingals Mix Fruit Cake Rs 25,"2,283",mullberry
"38,504",22.5,22.5,201333000066259917,22.5,4715,Britannia Cake Gobbles Fruity Fun,"2,551",Britannia Cake Gobbles Fruity fun Rs 30,"1,455",Britannia
"38,505",45,45,201333000066262209,45,1930,Britannia  Good Day Chocochip Cookies Rs 30,"1,488",Britannia,"1,455",Britannia
"38,506",30,30,201333000066279108,30,5098,Kari Kari Chilli Garlic ,"2,882",Chilli Garlic Rs 20,"1,549",Karikari
"38,507",30,30,201333000066278207,30,8671,Kari Kari Roasted Peanut Mix Chilli Garlic Rs 20,"6,206",Kari Kari Roasted Peanut Mix Chilli Garlic Rs 20,"1,549",Karikari
"38,508",60,60,201333000066270912,60,7691,Coca Cola Coke Regular Can ,"5,305",Coca Cola Coke Regular Can ,17,Coca Cola 
"38,509",30,30,201333000066253444,30,9945,Parle Agro Smoodh Lassi ,"7,440",Parle Agro Smoodh Lassi ,19,Parle 
"38,518",15,15,201333000066283130,15,6044,A2B Masala Peanut,"3,743",A2B Masala Peanut,"1,778",A2B
"38,519",15,15,201333000066274213,15,7406,A2B Pepper Sev Rs 20,"5,020",A2B Pepper Sev Rs 20,"1,778",A2B
"38,520",30,30,201333000066269098,30,5158,Cavins Buttermilk ,"2,948",Buttermilk Rs 20,9,Cavins
"38,521",37.5,37.5,201333000066288526,37.5,3464,Cabins Rose Lassi Rs 25,"1,843",Cabins Rose Lassi ,9,Cavins
"38,530",20,20,201333000066256325,12.32,7099,Bikano Shahi Mixture Rs 20,"4,724",Shahi Mixture Rs 20,"1,445",Bikano
"38,531",20,20,201333000066275063,12.32,4673,Bikano Moong Dal Rs 20 ,"2,514",Bikano Moong Dal Rs 20,"1,445",Bikano
"38,532",25,25,201333000066266307,25,6743,Britannia Cake Gobbles Choco Chill,"4,388",Britannia Cake Gobbles Choco Chill,"1,455",Britannia
"38,549",20,20,201333000066273636,17,8218,Too Yumm Smoking hot Bhoot Karare ,"5,765",Too Yumm Smoking hot Bhoot Karare ,6,Too Yumm 
"38,554",10,10,201333000066290090,8,1074,Sunfeast Moms Magic Cashew & Almond ,902,Sunfeast Moms Magic Cashew & Almond Rs 10,"1,539",ITC Sunfeast
"38,555",10,10,201333000066258232,8,5270,Sunfeast Moms Magic Butter Biscuits Rs 10,"3,067",Sunfeast Moms Magic Butter Biscuits Rs 10,"1,539",ITC Sunfeast
"38,567",20,20,201333000066298227,18,3703,Tropicana Apple Juice Rs 20,"2,010",Tropicana Apple Juice ,"1,681",Tropicana
