sku_id,variant_id,mapper_variant_id,mapper_variant_name
37750,0,0,Unknown/Unmapped
37751,7048,1482,Parle Agro Appy Fizz 
37760,11274,11274,Millet Bank Chilli Chataka Stix
37763,1859,1069, Sunfeast Dark Fantasy Choco Fill Cookies Rs 10
37764,1860,1069, Sunfeast Dark Fantasy Choco Fill Cookies Rs 10
37771,1315,1315, Britannia Treat Jim Jam Rs 10
37772,11174,11171,Superyou Multigrain Super Masala Chips 40
37773,5454,5454,Kurkure Lehar Mast Masala Rs 25
37775,3237,3237,Lays Wavy Cream and onion Rs 25 
37777,11367,703,Home Style Macroni
37778,11366,9024,Kadi Pakora With Steamed Rice 
37779,11365,9029,Matar Kulcha Sandwich 
37780,11364,9029,Matar Kulcha Sandwich 
37781,9029,9029,Matar Kulcha Sandwich 
37782,703,703,Home Style Macroni
37794,0,0,Unknown/Unmapped
37809,11276,11274,Millet Bank Chilli Chataka Stix
37811,1323,1323,MTR Breakfast Vegetable Upma Rs 25
37822,9762,493,Test Product
37826,10337,147,Snickers Rs 35
37829,10337,147,Snickers Rs 35
37830,11389,11388,Lets Try Aloo Bhujia 
37832,11388,11388,Lets Try Aloo Bhujia 
37833,11388,11388,Lets Try Aloo Bhujia 
37834,11391,11388,Lets Try Aloo Bhujia 
37835,11389,11388,Lets Try Aloo Bhujia 
37836,11392,11388,Lets Try Aloo Bhujia 
37837,11390,11388,Lets Try Aloo Bhujia 
37838,11393,11393,Lets Try Salted Popcorn 
37839,11390,11388,Lets Try Aloo Bhujia 
37853,11358,5165,Masala Diet Chidwa spicy Special Rs 20
37854,0,0,Unknown/Unmapped
37864,1120,1120,Fanta Can 
37865,7698,115,Coke Diet Can Rs 35
37878,0,0,Unknown/Unmapped
37901,0,0,Unknown/Unmapped
37922,2349,430,Haldiram's Moong Dal Rs 10 
37930,11412,11411,Heat Omatic Upma 
37935,11411,11411,Heat Omatic Upma 
37936,11412,11411,Heat Omatic Upma 
37963,0,0,Unknown/Unmapped
37975,11208,395,Too Yum- Multigrain Chips
37981,11208,395,Too Yum- Multigrain Chips
37982,5620,395,Too Yum- Multigrain Chips
37983,6981,395,Too Yum- Multigrain Chips
37986,5972,401,Bingo - Potato Chips Masala
37992,11434,11434,Paneer Paratha 
37993,11433,11433,Coleslaw Sandwich 
37994,11432,11431,Stuffed Bread Roll
37995,11431,11431,Stuffed Bread Roll
38013,0,0,Unknown/Unmapped
38014,0,0,Unknown/Unmapped
38015,0,0,Unknown/Unmapped
38046,7848,395,Too Yum- Multigrain Chips
38048,3853,38,Amul Masti Buttermilk Rs 10
38049,11389,11388,Lets Try Aloo Bhujia 
38050,1241,935,Lays - American Style Cream and Onion 
38065,1315,678,Britannia Bourbon-Rs 10
38066,1960,678,Britannia Bourbon-Rs 10
38067,10390,10390,Sweet Karam Coffee Madras Mixture
38068,8244,935,Lays - American Style Cream and Onion 
38069,831,282,Too Yumm Veggie Stix Cheese & Herbs Rs 20
38079,11295,7112,Cheese & Herbs Corn Chips Rs 20
38084,8194,663,Britannia Veg Cake Chocolate Rs 20
38085,4551,395,Too Yum- Multigrain Chips
38114,0,0,Unknown/Unmapped
38116,0,0,Unknown/Unmapped
38128,0,0,Unknown/Unmapped
38139,3096,3096,Alo Frut Coconut Water Rs 50
38140,3687,694,Frooti 
38141,10865,2239,Cadbury Chocolate Rs 50
38148,4791,291,Lay's American style Cream & Onion Rs 10
38162,11453,3053,Swashray Rava Besan Gathiya Rs 15
38175,0,0,Unknown/Unmapped
38203,10232,10232,Type C A320
38204,10230,10230,Bassheads 100 Black
38205,10231,10231,EnergyShroom PB300 Lite Carbon Black
38210,3493,1315, Britannia Treat Jim Jam Rs 10
38211,4550,282,Too Yumm Veggie Stix Cheese & Herbs Rs 20
38223,0,0,Unknown/Unmapped
38225,2174,185,Thums UP CHARGED Rs 20
38230,4582,290,Kurkure Masala Munch 
38231,4721,691,Britannia Chocolate Shake Rs 30 
38232,2879,318,Coke Zero
38234,2186,1120,Fanta Can 
38235,2081,126,Coke Regular Pet 250ml Rs 20
38244,9786,2330,Bikano Bikaneri Bhujia 
38268,0,0,Unknown/Unmapped
38279,0,0,Unknown/Unmapped
38280,0,0,Unknown/Unmapped
38281,0,0,Unknown/Unmapped
38282,0,0,Unknown/Unmapped
38283,0,0,Unknown/Unmapped
38284,0,0,Unknown/Unmapped
38285,0,0,Unknown/Unmapped
38286,0,0,Unknown/Unmapped
38287,0,0,Unknown/Unmapped
38325,3989,1315, Britannia Treat Jim Jam Rs 10
38326,10231,10231,EnergyShroom PB300 Lite Carbon Black
38327,10230,10230,Bassheads 100 Black
38336,4582,4582,Kurkure
38337,3735,252,Thumps Up Can
38338,4287,831,Too Yumm Veggie Stix  Sour Cream & Onion 
38339,4117,1242, Lays Cream & Onion Rs 20
38340,4201,1242, Lays Cream & Onion Rs 20
38343,0,0,Unknown/Unmapped
38344,11158,11158,Ella Foods Chilli Lime Cashew 
38345,10114,10114,Nutrezy Raisin Omega & Crunch Trail Mix
38346,11295,11295,Himalayan Salt Caramel Popcorn
38348,5996,2456,Unibic Choco Chip Cookies Rs 40
38349,11009,11008,Reload Orange Rush Drink 
38350,10884,5097,Kari Kari Chilli Garlic Rs 20
38351,7112,7112,Cheese & Herbs Corn Chips Rs 20
38352,8521,8521,Jameson Ginger Ale Rs 100
38353,10390,10390,Sweet Karam Coffee Madras Mixture
38354,11173,11173,SuperYou Cheese & Tomato Multigrain Chips
38355,8207,8207,Mulberry Zingals Chocolate Slice Cake 
38356,11275,11274,Millet Bank Chilli Chataka Stix
38357,6045,2698,Madras Mixture
38358,11287,2698,Madras Mixture
38359,11251,11251,Bru Cold Coffee 200 ML
38360,11252,11252,Boost Ready To Drink 180 ML
38362,11392,11392,Lets Try Kettle Peanut Party Mix 
38365,6204,5502,Amul Kool Cafe 
38366,9284,5502,Amul Kool Cafe 
38367,1120,1120,Fanta Can 
38379,0,0,Unknown/Unmapped
38380,0,0,Unknown/Unmapped
38381,0,0,Unknown/Unmapped
38384,0,0,Unknown/Unmapped
38385,0,0,Unknown/Unmapped
38388,0,0,Unknown/Unmapped
38390,10734,10733,Lemon Breeze Low Sugar Soft Drink 
38391,10733,10733,Lemon Breeze Low Sugar Soft Drink 
38429,10232,10232,Type C A320
38435,6575,6575,Dukes Waffy Vanilla Rs 50
38460,0,0,Unknown/Unmapped
38470,4552,3114,Alo Frut Guava Rs 30
38471,10816,3114,Alo Frut Guava Rs 30
38480,9624,9624,BRB Shortcuts Classic Wafer Bites Rs 50
38481,4181,1494,Britannia Treat Croissant Vanilla Rs15
38484,7696,7696,Sprite Can 
38485,4077,115,Coke Diet Can Rs 35
38486,9197,7483,Farmley Achaari Munchies Rs 20
38487,10698,10698,Insta Ahaar Cuppa Masala Oats 
38488,10884,1338, Karikari Salt Pepper Rs 50
38490,1338,1338, Karikari Salt Pepper Rs 50
38492,4401,1143,Nestle Kit Kat
38493,7088,7088,Dates Bites Sachet Rs 40
38494,4858,2276,Snicker Rs 45
38495,3880,3880,Max Protein Daily Choco Almond Bar Rs 175
38496,7758,7758,Britannia Vanilla Drinks 
38498,1547,541,Too Yumm Karare Munchy Masala Rs 20
38501,11179,11179,Sweet Karam Coffee Garlic Murukku Sticks 30g
38502,11295,11295,Himalayan Salt Caramel Popcorn
38503,10018,8207,Mulberry Zingals Chocolate Slice Cake 
38504,4715,1931,Britannia Jim Jam 
38505,1930,1930,Britannia  Good Day Chocochip Cookies Rs 30
38506,5098,1338, Karikari Salt Pepper Rs 50
38507,8671,1338, Karikari Salt Pepper Rs 50
38508,7691,115,Coke Diet Can Rs 35
38509,9945,1883,Parle Cakes Vanilla (Contains Egg) Rs 30
38518,6044,2706,Pepper Sev Rs 10
38519,7406,2706,Pepper Sev Rs 10
38520,5158,73,Cavin's Lassi
38521,3464,3464,Cabins Rose Lassi Rs 25
38523,0,0,Unknown/Unmapped
38530,7099,2330,Bikano Bikaneri Bhujia 
38531,4673,2330,Bikano Bikaneri Bhujia 
38532,6743,663,Britannia Veg Cake Chocolate Rs 20
38544,0,0,Unknown/Unmapped
38545,0,0,Unknown/Unmapped
38547,0,0,Unknown/Unmapped
38549,8218,282,Too Yumm Veggie Stix Cheese & Herbs Rs 20
38554,1074,1069, Sunfeast Dark Fantasy Choco Fill Cookies Rs 10
38555,5270,1069, Sunfeast Dark Fantasy Choco Fill Cookies Rs 10
38556,0,0,Unknown/Unmapped
38566,0,0,Unknown/Unmapped
38567,3703,59,Tropicana Juice
38569,4753,59,Tropicana Juice
38570,2253,678,Britannia Bourbon-Rs 10
38571,4501,291,Lay's American style Cream & Onion Rs 10
38572,2403,291,Lay's American style Cream & Onion Rs 10
38573,4791,291,Lay's American style Cream & Onion Rs 10
38574,2421,291,Lay's American style Cream & Onion Rs 10
38575,2186,1120,Fanta Can 
38589,252,252,Thumps Up Can
38591,10716,1315, Britannia Treat Jim Jam Rs 10
38592,11507,11507,Budweiser Magnum Beer
38607,8837,4565,Snickers chocolate 
38612,2254,331,Britannia Veg Cake Fruity Fun Rs 20
38613,5092,395,Too Yum- Multigrain Chips
38614,2213,663,Britannia Veg Cake Chocolate Rs 20
38615,11242,395,Too Yum- Multigrain Chips
38616,535,535,Kinley Water Bottle 
38617,11508,11508,Aquafina Water Bottle 
38621,10710,10710,Campa Cola 
38622,10711,10710,Campa Cola 
38623,10712,10710,Campa Cola 
38638,0,0,Unknown/Unmapped
38643,0,0,Unknown/Unmapped
38683,11388,11388,Lets Try Aloo Bhujia 
38684,5420,261,McVitie's Digestive Biscuits
38685,10412,10412,Max Protein Choco Almond Bar
38686,5557,5557,Max Protein Choco Almond Bar Rs 75
38687,7887,4545,Snickers chocolate bar Rs 50
38745,11536,11536,Paneer Roll
38746,11535,11532,Panner Pakora
38747,11534,11532,Panner Pakora
38748,11533,11533,Samosa
38749,11532,11532,Panner Pakora
38750,11531,11531,Veg Cheese Sandwich 
38751,11529,11431,Stuffed Bread Roll
38753,0,0,Unknown/Unmapped
38754,0,0,Unknown/Unmapped
38755,0,0,Unknown/Unmapped
38756,9197,5494,Farmley Roasted Makhana Cream And Onion Rs 30
38766,0,0,Unknown/Unmapped
38771,0,0,Unknown/Unmapped
38772,0,0,Unknown/Unmapped
38776,0,0,Unknown/Unmapped
38826,7115,7112,Cheese & Herbs Corn Chips Rs 20
38832,0,0,Unknown/Unmapped
38877,2252,1668,7up Rs20
38878,9570,430,Haldiram's Moong Dal Rs 10 
38879,7270,430,Haldiram's Moong Dal Rs 10 
38880,0,0,Unknown/Unmapped
38881,3964,678,Britannia Bourbon-Rs 10
38901,9640,401,Bingo - Potato Chips Masala
38913,11566,11008,Reload Orange Rush Drink 
38914,0,0,Unknown/Unmapped
38922,6700,6700,Spinner Energy Drink
38926,11243,395,Too Yum- Multigrain Chips
38927,10018,8207,Mulberry Zingals Chocolate Slice Cake 
38928,11285,80,Cavin's Spiced ButterMilk
38929,7112,5283,4700BC 100 Corn Chips Salt And Truffle Rs 20
38930,11156,11154,Ella Foods Salted Almonds
38931,4333,73,Cavin's Lassi
38932,7577,59,Tropicana Juice
38933,4364,59,Tropicana Juice
38936,5972,401,Bingo - Potato Chips Masala
38939,11243,282,Too Yumm Veggie Stix Cheese & Herbs Rs 20
38987,10115,10114,Nutrezy Raisin Omega & Crunch Trail Mix
38988,11616,11613,Fabeato Korean Kimchi Banana Chips
38989,11295,7112,Cheese & Herbs Corn Chips Rs 20
38990,11616,11613,Fabeato Korean Kimchi Banana Chips
38992,11614,11613,Fabeato Korean Kimchi Banana Chips
38993,11615,11613,Fabeato Korean Kimchi Banana Chips
38994,11617,7112,Cheese & Herbs Corn Chips Rs 20
38995,11615,11613,Fabeato Korean Kimchi Banana Chips
38996,11617,7112,Cheese & Herbs Corn Chips Rs 20
38997,11615,11613,Fabeato Korean Kimchi Banana Chips
38998,3713,1608,Makino Nacho Chips Jalapeno 
38999,11618,7112,Cheese & Herbs Corn Chips Rs 20
39000,11613,11613,Fabeato Korean Kimchi Banana Chips
39001,11618,7112,Cheese & Herbs Corn Chips Rs 20
39002,11613,11613,Fabeato Korean Kimchi Banana Chips
39004,11614,11613,Fabeato Korean Kimchi Banana Chips
39005,11155,11154,Ella Foods Salted Almonds
39006,7113,7112,Cheese & Herbs Corn Chips Rs 20
39007,11618,7112,Cheese & Herbs Corn Chips Rs 20
39008,11628,11628,Veg Mayo Sandwich 1
39009,11627,11627,Veg Sandwich 
39010,11626,11622,Paneer puff
39011,11625,11625,Onion Samosa1
39012,11624,11619,Veg Puff 
39013,11623,11619,Veg Puff 
39014,11622,11622,Paneer puff
39015,11621,11620,Veg Cheese
39016,11620,11620,Veg Cheese
39017,11619,11619,Veg Puff 
39021,2408,172,Cadbury Fruit and Nut 
39022,1104,1104,Haldirams NGP Lite Chiwda Rs 10
39059,11637,11251,Bru Cold Coffee 200 ML
39072,0,0,Unknown/Unmapped
39073,0,0,Unknown/Unmapped
39082,11618,11617,Butter Popcorn Jumbo Pack
39083,9089,9089,Mountain Tribe Gingerade Kombucha 
39084,9090,9089,Mountain Tribe Gingerade Kombucha 
39085,9089,9089,Mountain Tribe Gingerade Kombucha 
39086,9090,9089,Mountain Tribe Gingerade Kombucha 
39087,9089,9089,Mountain Tribe Gingerade Kombucha 
39107,11642,430,Haldiram's Moong Dal Rs 10 
39115,4445,1069, Sunfeast Dark Fantasy Choco Fill Cookies Rs 10
39120,0,0,Unknown/Unmapped
39122,0,0,Unknown/Unmapped
39124,0,0,Unknown/Unmapped
39125,0,0,Unknown/Unmapped
39126,0,0,Unknown/Unmapped
39127,2982,929,Sprite750ml
39128,3286,3286,Limca Rs 40
39144,5201,1636,Kurkure Solid Masti Rs 20
39155,11688,11687,Navratri Singara Atta Burfi 100 gm
39156,11687,11687,Navratri Singara Atta Burfi 100 gm
39157,11686,11686,Navratri Aloo Tikki With Vrat Saunth
39159,11684,11683,Navratri Panner Pakora Vrat Saunth
39160,11683,11683,Navratri Panner Pakora Vrat Saunth
39161,3112,3092,Alo Frut Kiwi Rs 30
39163,0,0,Unknown/Unmapped
39171,11664,11662,Tego Quarter Socks Black Red S TS0512 1
39172,11663,11662,Tego Quarter Socks Black Red S TS0512 1
39173,11662,11662,Tego Quarter Socks Black Red S TS0512 1
39174,11665,11662,Tego Quarter Socks Black Red S TS0512 1
39175,11666,11662,Tego Quarter Socks Black Red S TS0512 1
39176,11667,11662,Tego Quarter Socks Black Red S TS0512 1
39177,11668,11662,Tego Quarter Socks Black Red S TS0512 1
39178,11669,11662,Tego Quarter Socks Black Red S TS0512 1
39179,11670,11662,Tego Quarter Socks Black Red S TS0512 1
39180,11671,11671,Tego Wave Body Towel Black
39181,11672,11671,Tego Wave Body Towel Black
39182,11673,11671,Tego Wave Body Towel Black
39183,11674,11662,Tego Quarter Socks Black Red S TS0512 1
39184,11675,11662,Tego Quarter Socks Black Red S TS0512 1
39185,11676,11662,Tego Quarter Socks Black Red S TS0512 1
39186,11677,11677,Tego Rise Bottle 800 ml Black
39187,11678,11677,Tego Rise Bottle 800 ml Black
39188,11681,11677,Tego Rise Bottle 800 ml Black
39189,11682,11682,Tego Mini Loop Resistance Band Black 
39193,5294,401,Bingo - Potato Chips Masala
39194,8850,401,Bingo - Potato Chips Masala
39215,0,0,Unknown/Unmapped
39226,0,0,Unknown/Unmapped
39270,5345,1315, Britannia Treat Jim Jam Rs 10
39273,0,0,Unknown/Unmapped
39275,0,0,Unknown/Unmapped
39281,6787,139,Nestle Classic Chocolate 
39285,0,0,Unknown/Unmapped
39298,0,0,Unknown/Unmapped
39306,11716,11716,Cholai Laddu
39307,11717,11717,Yellow Chips
39308,11718,11718,Salted Potato Chips
39309,11718,11718,Salted Potato Chips
39310,11717,11717,Yellow Chips
39311,11716,11716,Cholai Laddu
39316,0,0,Unknown/Unmapped
39320,10682,10682,The Derma Co Face Serum 30 ml Rs 499
39323,10540,10540,Sugar Pop Satin Matte Lipstick 
39324,10639,10639,Sugar Pop Lipstick Matte Ruby 
39326,10640,10639,Sugar Pop Lipstick Matte Ruby 
39327,10688,10688,Aqualogica Dewy Sunscreen Rs 449
39331,10684,10682,The Derma Co Face Serum 30 ml Rs 499
39332,10680,10680,TDC Salicylic Acid Gel 100 ml
39333,10681,10680,TDC Salicylic Acid Gel 100 ml
39334,10689,10689,Aqualogica Facewash 100ml Rs 249
39335,10685,10685,TDC Kojic Acid Daily Serum 30ml
39336,10686,10685,TDC Kojic Acid Daily Serum 30ml
39337,10683,10683,The Derma Co Niacinamide Serum 30ml Rs 599
39338,10539,10539,Sugar Pop SPF Sunscreen Rs 349
39340,8850,401,Bingo - Potato Chips Masala
39341,10077,401,Bingo - Potato Chips Masala
39394,0,0,Unknown/Unmapped
39423,0,0,Unknown/Unmapped
39424,5549,5549,Clear Water Bottle Rs 10
39428,11732,395,Too Yum- Multigrain Chips
39429,11733,395,Too Yum- Multigrain Chips
39433,11614,11613,Fabeato Korean Kimchi Banana Chips
39434,0,0,Unknown/Unmapped
39438,0,0,Unknown/Unmapped
39439,0,0,Unknown/Unmapped
39462,4381,1494,Britannia Treat Croissant Vanilla Rs15
39518,0,0,Unknown/Unmapped
39519,0,0,Unknown/Unmapped
39521,0,0,Unknown/Unmapped
39529,4551,282,Too Yumm Veggie Stix Cheese & Herbs Rs 20
39530,1074,1069, Sunfeast Dark Fantasy Choco Fill Cookies Rs 10
39531,10647,1069, Sunfeast Dark Fantasy Choco Fill Cookies Rs 10
39542,3096,3096,Alo Frut Coconut Water Rs 50
39544,10298,2239,Cadbury Chocolate Rs 50
39546,7269,430,Haldiram's Moong Dal Rs 10 
39547,1104,430,Haldiram's Moong Dal Rs 10 
39548,8279,8279,Lotus Thandai Badam Milk 
39549,5272,5272,Nutrezy Almond Cranberry Crunchy Bar
39550,9925,9925,Sugar Free Diet Mocha Hazelnut Cookies 
39551,10858,10857,Swizzle Desi Lemonade 
39568,3860,401,Bingo - Potato Chips Masala
39569,5290,401,Bingo - Potato Chips Masala
39580,11768,11768,Kakaji Nimbu Bhujia
39583,0,0,Unknown/Unmapped
39585,0,0,Unknown/Unmapped
39586,10291,10291,Mcaffeine Latte Coffee Face Moisturizer 50ml Rs 449
39609,0,0,Unknown/Unmapped
39613,0,0,Unknown/Unmapped
39614,10464,1636,Kurkure Solid Masti Rs 20
39615,7398,1636,Kurkure Solid Masti Rs 20
39618,0,0,Unknown/Unmapped
39737,11172,11171,Superyou Multigrain Super Masala Chips 40
39738,11171,11171,Superyou Multigrain Super Masala Chips 40
39739,11172,11171,Superyou Multigrain Super Masala Chips 40
39740,11171,11171,Superyou Multigrain Super Masala Chips 40
39741,11173,11171,Superyou Multigrain Super Masala Chips 40
39743,11173,11171,Superyou Multigrain Super Masala Chips 40
39745,0,0,Unknown/Unmapped
39746,11171,11171,Superyou Multigrain Super Masala Chips 40
39749,10322,10321,Superyou Strawberry Wafer Bar
39751,11172,11171,Superyou Multigrain Super Masala Chips 40
39754,11172,11171,Superyou Multigrain Super Masala Chips 40
39755,11171,11171,Superyou Multigrain Super Masala Chips 40
39756,10321,10321,Superyou Strawberry Wafer Bar
39758,11171,11171,Superyou Multigrain Super Masala Chips 40
39759,0,0,Unknown/Unmapped
39760,11194,10321,Superyou Strawberry Wafer Bar
39763,0,0,Unknown/Unmapped
39771,0,0,Unknown/Unmapped
39812,11802,11802,Double Side Foam Tape 
39813,7320,7320,Oddy Sticky Notes
39814,11801,11801,Tulips White Cotton Balls Zip 50U
39815,4136,4136,Axe Signature Body Deodorant
39816,11788,11788,Envy Luv Deodorant Women 120 ml
39817,11789,11789,Park Avenue Strom Classic Deo 150ml
39818,11790,11790,The Man Company Gold Legend Deo 150ml
39819,11791,11791,Dettol Hand Santizier 50ml
39820,11792,11792,Dettol Original Multiuse Skin & Surface Wipes 10U
39821,11793,11793,Clean & Clear Face Wash 50ml
39822,11794,11794,Nivea All In One Face Wash 50 ml
39823,11795,11795,Ustraa Face Wash Dry Skin 100g
39824,11796,11796,Ustraa Power Face Wash Energize Detan 100g
39825,11797,11797,Fem Gold Bleach 8g
39826,11798,11798,Lotus Herbals White Glow Scrub 150ml
39827,11799,11799,Boroplus Antiseptic Cream 10ml
39828,11800,11800,Mankind Gasofast Lemon 5g Pack of 6
39829,11803,11803,Vaseline Petroleum Jelly 40g
39832,3124,3124,Max Protein Daily Almond Bar Rs 70
39834,5250,1743,Act 2 Popcorn Butter
39835,11286,80,Cavin's Spiced ButterMilk
39836,6812,1170,Haldirams NGP Salted Peanut 
39845,0,0,Unknown/Unmapped
39851,5250,1743,Act 2 Popcorn Butter
39857,0,0,Unknown/Unmapped
39877,0,0,Unknown/Unmapped
39891,10794,794,Britannia Little Hearts
39892,2872,2330,Bikano Bikaneri Bhujia 
39893,2886,2330,Bikano Bikaneri Bhujia 
39959,1999,1301,Maggi Cuppa Noodles Masala 
39960,1608,1608,Makino Nacho Chips Jalapeno 
39961,1609,1608,Makino Nacho Chips Jalapeno 
39962,694,694,Frooti 
39963,848,318,Coke Zero
39964,1121,252,Thumps Up Can
39965,1605,282,Too Yumm Veggie Stix Cheese & Herbs Rs 20
39966,1607,1606,BRB Popped Potato Chips Pasta Cheese 
39967,1624,1606,BRB Popped Potato Chips Pasta Cheese 
39968,2805,430,Haldiram's Moong Dal Rs 10 
39969,3783,73,Cavin's Lassi
39970,4305,80,Cavin's Spiced ButterMilk
39971,4614,691,Britannia Chocolate Shake Rs 30 
39972,2439,130,Choco Chips Cookies
39973,3407,130,Choco Chips Cookies
39974,7088,7088,Dates Bites Sachet Rs 40
39975,5419,261,McVitie's Digestive Biscuits
39976,7757,1315, Britannia Treat Jim Jam Rs 10
39977,7790,7790,3 Sisters Indie Sodas Jeera Masala Rs 80
39978,7864,4545,Snickers chocolate bar Rs 50
39979,8276,3092,Alo Frut Kiwi Rs 30
39980,8274,3092,Alo Frut Kiwi Rs 30
39981,8280,8279,Lotus Thandai Badam Milk 
39982,7422,7421,Hustle Energy Drink Rs 60
39983,8472,3096,Alo Frut Coconut Water Rs 50
39985,8519,935,Lays - American Style Cream and Onion 
39986,10716,1315, Britannia Treat Jim Jam Rs 10
39988,9973,2239,Cadbury Chocolate Rs 50
39989,10115,10114,Nutrezy Raisin Omega & Crunch Trail Mix
39990,11171,11171,Superyou Multigrain Super Masala Chips 40
39991,7755,678,Britannia Bourbon-Rs 10
39992,4381,678,Britannia Bourbon-Rs 10
39993,5283,5283,4700BC 100 Corn Chips Salt And Truffle Rs 20
39994,3920,478,Kit Kat Rs 25
40000,4412,73,Cavin's Lassi
40052,11847,11847,Nandini Lassi
40057,10822,4242,Max Protein Daily Bar Choco Almond
40058,8457,8457,7up Tin Can Rs 40
40059,2513,59,Tropicana Juice
40060,3705,59,Tropicana Juice
40061,7809,130,Choco Chips Cookies
40078,4004,4004,Haldirams Lite cornflakes Rs10
40084,11295,9912,4700 BC Sea Salt Protein Pops 
40087,0,0,Unknown/Unmapped
40110,8759,8759,Sanitary Pads Rs 17
40111,0,0,Unknown/Unmapped
40133,0,0,Unknown/Unmapped
40145,5183,4050,Prabhu ji Masala Muri Rs 10
40154,0,0,Unknown/Unmapped
40155,0,0,Unknown/Unmapped
40223,11880,11879,Campa Orange
40224,11879,11879,Campa Orange
40229,1743,1743,Act 2 Popcorn Butter
40230,5170,4050,Prabhu ji Masala Muri Rs 10
40232,7273,1743,Act 2 Popcorn Butter
40233,7699,401,Bingo - Potato Chips Masala
40247,6920,401,Bingo - Potato Chips Masala
40248,11736,10822,Ritebite Choco Almond Protein Bar
40249,11881,11881,Chole Bhature
40250,11881,11881,Chole Bhature
40254,5453,139,Nestle Classic Chocolate 
40258,5613,430,Haldiram's Moong Dal Rs 10 
40261,9089,9089,Mountain Tribe Gingerade Kombucha 
40264,1931,794,Britannia Little Hearts
40265,6050,935,Lays - American Style Cream and Onion 
40266,6495,935,Lays - American Style Cream and Onion 
40267,1743,1743,Act 2 Popcorn Butter
40268,5183,4050,Prabhu ji Masala Muri Rs 10
40269,3298,3298,Paper Boat Aamras 
40298,0,0,Unknown/Unmapped
40299,0,0,Unknown/Unmapped
40316,11733,395,Too Yum- Multigrain Chips
40317,7179,395,Too Yum- Multigrain Chips
40318,8218,395,Too Yum- Multigrain Chips
40319,5250,1743,Act 2 Popcorn Butter
40321,3467,282,Too Yumm Veggie Stix Cheese & Herbs Rs 20
40338,10703,10697,Insta Ahaar Cuppa Classic Masala Poha 
40340,11566,11008,Reload Orange Rush Drink 
40343,10702,10702,Insta Ahaar Veggie Upma 60gms
40349,11617,7112,Cheese & Herbs Corn Chips Rs 20
40350,11146,11146,Swap Lemon Zing 
40353,6106,2713,Britannia Milk Bikis
40354,2713,2713,Britannia Milk Bikis
40355,11900,1743,Act 2 Popcorn Butter
40363,3787,2239,Cadbury Chocolate Rs 50
40370,3845,693,Snickers
40378,11900,1743,Act 2 Popcorn Butter
40381,2453,130,Choco Chips Cookies
40382,3407,130,Choco Chips Cookies
40383,7809,130,Choco Chips Cookies
40385,6815,130,Choco Chips Cookies
40386,9836,130,Choco Chips Cookies
40388,0,0,Unknown/Unmapped
40389,6033,4036,Snickers Kesar Pista Stick Rs 30
40390,5273,5272,Nutrezy Almond Cranberry Crunchy Bar
40395,0,0,Unknown/Unmapped
40398,3055,794,Britannia Little Hearts
40400,3964,794,Britannia Little Hearts
40422,11286,80,Cavin's Spiced ButterMilk
40423,3493,1315, Britannia Treat Jim Jam Rs 10
40425,7678,282,Too Yumm Veggie Stix Cheese & Herbs Rs 20
40426,8218,395,Too Yum- Multigrain Chips
40427,6352,395,Too Yum- Multigrain Chips
40428,6688,395,Too Yum- Multigrain Chips
40429,11900,1743,Act 2 Popcorn Butter
40430,5250,1743,Act 2 Popcorn Butter
40431,7700,401,Bingo - Potato Chips Masala
40432,7678,282,Too Yumm Veggie Stix Cheese & Herbs Rs 20
40435,2705,794,Britannia Little Hearts
40436,4339,794,Britannia Little Hearts
40437,4339,794,Britannia Little Hearts
40438,10822,4242,Max Protein Daily Bar Choco Almond
40439,3387,3387,Nescafe Intense Cafe 
40440,2239,2239,Cadbury Chocolate Rs 50
40441,3407,1326,Unibic Choco Chip Cookies 
40442,4073,1326,Unibic Choco Chip Cookies 
40443,5996,1326,Unibic Choco Chip Cookies 
40444,3787,2239,Cadbury Chocolate Rs 50
40445,2705,794,Britannia Little Hearts
40466,11616,11616,Fabeato Classic Salted Banana Chips
40467,1170,1170,Haldirams NGP Salted Peanut 
40468,4357,1170,Haldirams NGP Salted Peanut 
40469,7401,2698,Madras Mixture
40470,11295,11295,Himalayan Salt Caramel Popcorn
40471,11393,11393,Lets Try Salted Popcorn 
40472,4442,430,Haldiram's Moong Dal Rs 10 
40473,4352,430,Haldiram's Moong Dal Rs 10 
40474,11889,11883,Adilqadri Shanaya Attar Arabic French Blend Non Alcoholic Roll on Fragrance
40475,11888,11883,Adilqadri Shanaya Attar Arabic French Blend Non Alcoholic Roll on Fragrance
40476,11885,11883,Adilqadri Shanaya Attar Arabic French Blend Non Alcoholic Roll on Fragrance
40477,11890,11883,Adilqadri Shanaya Attar Arabic French Blend Non Alcoholic Roll on Fragrance
40478,3787,2239,Cadbury Chocolate Rs 50
40479,4136,4136,Axe Signature Body Deodorant
40480,11788,11788,Envy Luv Deodorant Women 120 ml
40481,11789,11789,Park Avenue Strom Classic Deo 150ml
40482,11790,11790,The Man Company Gold Legend Deo 150ml
40483,11791,11791,Dettol Hand Santizier 50ml
40484,11792,11792,Dettol Original Multiuse Skin & Surface Wipes 10U
40485,11793,11793,Clean & Clear Face Wash 50ml
40488,0,0,Unknown/Unmapped
40491,11794,11794,Nivea All In One Face Wash 50 ml
40492,11795,11795,Ustraa Face Wash Dry Skin 100g
